Sample2,Sample1,Distance,Group1,Group2,GroupType
BKDN170795149-1A,BKDN170795999-1A,0.460985466,CHP,CHP,within_breed
BKDN170795149-1A,BKDN170796419-1A,0.663983089,SPD,CHP,between_breed
BKDN170795149-1A,BKDN170795739-1A,0.588909218,ZSP,CHP,between_breed
BKDN170795149-1A,BKDN170796247-1A,0.587390781,SPD,CHP,between_breed
BKDN170795149-1A,BKDN170796086-1A,0.680566431,SPD,CHP,between_breed
BKDN170795149-1A,BKDN170796000-1A,0.395232162,CHP,CHP,within_breed
BKDN170795149-1A,BKDN170795578-1A,0.684878338,ZSP,CHP,between_breed
BKDN170795149-1A,BKDN170796252-1A,0.657085397,SPD,CHP,between_breed
BKDN170795149-1A,BKDN170795738-1A,0.518234338,ZSP,CHP,between_breed
BKDN170795149-1A,BKDN170796417-1A,0.70310693,SPD,CHP,between_breed
BKDN170795149-1A,BKDN170795838-1A,0.357468806,CHP,CHP,within_breed
BKDN170795149-1A,BKDN170796077-1A,0.573824916,LSD,CHP,between_breed
BKDN170795149-1A,BKDN170796080-1A,0.523582334,LSD,CHP,between_breed
BKDN170795149-1A,BKDN170796245-1A,0.63144544,SPD,CHP,between_breed
BKDN170795149-1A,BKDN170796420-1A,0.731220423,SPD,CHP,between_breed
BKDN170795149-1A,BKDN170795911-1A,0.49762863,LSD,CHP,between_breed
BKDN170795149-1A,BKDN170796173-1A,0.43228858,CHP,CHP,within_breed
BKDN170795149-1A,BKDN170795910-1A,0.631081098,LSD,CHP,between_breed
BKDN170795149-1A,BKDN170796085-1A,0.620214688,SPD,CHP,between_breed
BKDN170795149-1A,BKDN170795742-1A,0.513834649,ZSP,CHP,between_breed
BKDN170795149-1A,BKDN170795916-1A,0.664168508,LSD,CHP,between_breed
BKDN170795149-1A,BKDN170796250-1A,0.686629818,SPD,CHP,between_breed
BKDN170795149-1A,BKDN170795907-1A,0.649870283,LSD,CHP,between_breed
BKDN170795149-1A,BKDN170795572-1A,0.489991923,ZSP,CHP,between_breed
BKDN170795149-1A,BKDN170796004-1A,0.549643521,CHP,CHP,within_breed
BKDN170795149-1A,BKDN170796424-1A,0.585980546,SPD,CHP,between_breed
BKDN170795149-1A,BKDN170796006-1A,0.181396317,CHP,CHP,within_breed
BKDN170795572-1A,BKDN170796247-1A,0.7597473,SPD,ZSP,between_breed
BKDN170795572-1A,BKDN170795740-1A,0.737359855,ZSP,ZSP,within_breed
BKDN170795572-1A,BKDN170796417-1A,0.802526304,SPD,ZSP,between_breed
BKDN170795572-1A,BKDN170796245-1A,0.725763689,SPD,ZSP,between_breed
BKDN170795572-1A,BKDN170796254-1A,0.552881877,SPD,ZSP,between_breed
BKDN170795572-1A,BKDN170795907-1A,0.773340846,LSD,ZSP,between_breed
BKDN170795572-1A,BKDN170795910-1A,0.301704617,LSD,ZSP,between_breed
BKDN170795572-1A,BKDN170796253-1A,0.674024808,SPD,ZSP,between_breed
BKDN170795572-1A,BKDN170796086-1A,0.70376118,SPD,ZSP,between_breed
BKDN170795572-1A,BKDN170795737-1A,0.729047936,ZSP,ZSP,within_breed
BKDN170795572-1A,BKDN170795575-1A,0.743861597,ZSP,ZSP,within_breed
BKDN170795572-1A,BKDN170795837-1A,0.330978267,CHP,ZSP,between_breed
BKDN170795572-1A,BKDN170795999-1A,0.590048554,CHP,ZSP,between_breed
BKDN170795572-1A,BKDN170795577-1A,0.723226467,ZSP,ZSP,within_breed
BKDN170795572-1A,BKDN170796413-1A,0.220651218,MWD,ZSP,between_breed
BKDN170795572-1A,BKDN170795745-1A,0.775670144,ZSP,ZSP,within_breed
BKDN170795572-1A,BKDN170795836-1A,0.552735354,CHP,ZSP,between_breed
BKDN170795572-1A,BKDN170796420-1A,0.804055024,SPD,ZSP,between_breed
BKDN170795572-1A,BKDN170796249-1A,0.677713044,SPD,ZSP,between_breed
BKDN170795572-1A,BKDN170796077-1A,0.277359155,LSD,ZSP,between_breed
BKDN170795572-1A,BKDN170795738-1A,0.754867441,ZSP,ZSP,within_breed
BKDN170795572-1A,BKDN170796006-1A,0.512180823,CHP,ZSP,between_breed
BKDN170795572-1A,BKDN170795743-1A,0.574462276,ZSP,ZSP,within_breed
BKDN170795572-1A,BKDN170795742-1A,0.684679682,ZSP,ZSP,within_breed
BKDN170795572-1A,BKDN170796173-1A,0.561246592,CHP,ZSP,between_breed
BKDN170795572-1A,BKDN170795744-1A,0.570967093,ZSP,ZSP,within_breed
BKDN170795572-1A,BKDN170796419-1A,0.425068105,SPD,ZSP,between_breed
BKDN170795572-1A,BKDN170796000-1A,0.532856476,CHP,ZSP,between_breed
BKDN170795572-1A,BKDN170796004-1A,0.692704367,CHP,ZSP,between_breed
BKDN170795572-1A,BKDN170795574-1A,0.312257527,ZSP,ZSP,within_breed
BKDN170795572-1A,BKDN170795578-1A,0.656114258,ZSP,ZSP,within_breed
BKDN170795572-1A,BKDN170796421-1A,0.695682191,SPD,ZSP,between_breed
BKDN170795572-1A,BKDN170796252-1A,0.374597007,SPD,ZSP,between_breed
BKDN170795572-1A,BKDN170795573-1A,0.397251418,ZSP,ZSP,within_breed
BKDN170795572-1A,BKDN170796418-1A,0.785081076,SPD,ZSP,between_breed
BKDN170795572-1A,BKDN170796424-1A,0.692021418,SPD,ZSP,between_breed
BKDN170795572-1A,BKDN170795916-1A,0.678014662,LSD,ZSP,between_breed
BKDN170795572-1A,BKDN170795911-1A,0.721027038,LSD,ZSP,between_breed
BKDN170795572-1A,BKDN170795739-1A,0.732388027,ZSP,ZSP,within_breed
BKDN170795572-1A,BKDN170795838-1A,0.557966905,CHP,ZSP,between_breed
BKDN170795572-1A,BKDN170795912-1A,0.76011326,LSD,ZSP,between_breed
BKDN170795572-1A,BKDN170796422-1A,0.80468532,SPD,ZSP,between_breed
BKDN170795572-1A,BKDN170796251-1A,0.7790564,SPD,ZSP,between_breed
BKDN170795572-1A,BKDN170796250-1A,0.756382306,SPD,ZSP,between_breed
BKDN170795572-1A,BKDN170796085-1A,0.74702499,SPD,ZSP,between_breed
BKDN170795572-1A,BKDN170795576-1A,0.750236989,ZSP,ZSP,within_breed
BKDN170795572-1A,BKDN170796080-1A,0.440291506,LSD,ZSP,between_breed
BKDN170795573-1A,BKDN170796173-1A,0.695513711,CHP,ZSP,between_breed
BKDN170795573-1A,BKDN170795574-1A,0.402349319,ZSP,ZSP,within_breed
BKDN170795573-1A,BKDN170796252-1A,0.431907617,SPD,ZSP,between_breed
BKDN170795573-1A,BKDN170795837-1A,0.382002366,CHP,ZSP,between_breed
BKDN170795573-1A,BKDN170796419-1A,0.4752877,SPD,ZSP,between_breed
BKDN170795573-1A,BKDN170795916-1A,0.389982055,LSD,ZSP,between_breed
BKDN170795573-1A,BKDN170796077-1A,0.42421683,LSD,ZSP,between_breed
BKDN170795573-1A,BKDN170795910-1A,0.437037271,LSD,ZSP,between_breed
BKDN170795573-1A,BKDN170796085-1A,0.598384302,SPD,ZSP,between_breed
BKDN170795573-1A,BKDN170796080-1A,0.303107144,LSD,ZSP,between_breed
BKDN170795573-1A,BKDN170796251-1A,0.662865492,SPD,ZSP,between_breed
BKDN170795573-1A,BKDN170795999-1A,0.480319549,CHP,ZSP,between_breed
BKDN170795573-1A,BKDN170796086-1A,0.553184449,SPD,ZSP,between_breed
BKDN170795573-1A,BKDN170795907-1A,0.599953657,LSD,ZSP,between_breed
BKDN170795573-1A,BKDN170795575-1A,0.501926755,ZSP,ZSP,within_breed
BKDN170795573-1A,BKDN170795742-1A,0.471143119,ZSP,ZSP,within_breed
BKDN170795573-1A,BKDN170796000-1A,0.672263339,CHP,ZSP,between_breed
BKDN170795573-1A,BKDN170795576-1A,0.448050044,ZSP,ZSP,within_breed
BKDN170795573-1A,BKDN170795739-1A,0.563796073,ZSP,ZSP,within_breed
BKDN170795573-1A,BKDN170795577-1A,0.382979377,ZSP,ZSP,within_breed
BKDN170795573-1A,BKDN170795744-1A,0.363001748,ZSP,ZSP,within_breed
BKDN170795573-1A,BKDN170795838-1A,0.662559634,CHP,ZSP,between_breed
BKDN170795573-1A,BKDN170796006-1A,0.585095556,CHP,ZSP,between_breed
BKDN170795573-1A,BKDN170795740-1A,0.50994825,ZSP,ZSP,within_breed
BKDN170795573-1A,BKDN170796420-1A,0.713244326,SPD,ZSP,between_breed
BKDN170795573-1A,BKDN170796417-1A,0.671496393,SPD,ZSP,between_breed
BKDN170795573-1A,BKDN170795578-1A,0.547132112,ZSP,ZSP,within_breed
BKDN170795573-1A,BKDN170796245-1A,0.561075398,SPD,ZSP,between_breed
BKDN170795573-1A,BKDN170795836-1A,0.630950912,CHP,ZSP,between_breed
BKDN170795573-1A,BKDN170796418-1A,0.662373722,SPD,ZSP,between_breed
BKDN170795573-1A,BKDN170795738-1A,0.555994427,ZSP,ZSP,within_breed
BKDN170795573-1A,BKDN170796250-1A,0.618304688,SPD,ZSP,between_breed
BKDN170795573-1A,BKDN170795912-1A,0.637270945,LSD,ZSP,between_breed
BKDN170795573-1A,BKDN170795911-1A,0.529333259,LSD,ZSP,between_breed
BKDN170795573-1A,BKDN170796253-1A,0.380984465,SPD,ZSP,between_breed
BKDN170795573-1A,BKDN170796422-1A,0.6815496,SPD,ZSP,between_breed
BKDN170795573-1A,BKDN170796254-1A,0.461915335,SPD,ZSP,between_breed
BKDN170795573-1A,BKDN170795743-1A,0.424686234,ZSP,ZSP,within_breed
BKDN170795573-1A,BKDN170796249-1A,0.518352899,SPD,ZSP,between_breed
BKDN170795573-1A,BKDN170795745-1A,0.483632951,ZSP,ZSP,within_breed
BKDN170795573-1A,BKDN170796413-1A,0.387000146,MWD,ZSP,between_breed
BKDN170795573-1A,BKDN170796424-1A,0.530806425,SPD,ZSP,between_breed
BKDN170795573-1A,BKDN170796421-1A,0.519736883,SPD,ZSP,between_breed
BKDN170795573-1A,BKDN170796004-1A,0.567421183,CHP,ZSP,between_breed
BKDN170795573-1A,BKDN170795737-1A,0.497624654,ZSP,ZSP,within_breed
BKDN170795573-1A,BKDN170796247-1A,0.492676679,SPD,ZSP,between_breed
BKDN170795574-1A,BKDN170796251-1A,0.809263965,SPD,ZSP,between_breed
BKDN170795574-1A,BKDN170796253-1A,0.727197202,SPD,ZSP,between_breed
BKDN170795574-1A,BKDN170796250-1A,0.785851277,SPD,ZSP,between_breed
BKDN170795574-1A,BKDN170795740-1A,0.806101129,ZSP,ZSP,within_breed
BKDN170795574-1A,BKDN170795910-1A,0.155956707,LSD,ZSP,between_breed
BKDN170795574-1A,BKDN170795577-1A,0.791146268,ZSP,ZSP,within_breed
BKDN170795574-1A,BKDN170795578-1A,0.697734818,ZSP,ZSP,within_breed
BKDN170795574-1A,BKDN170795745-1A,0.8389492,ZSP,ZSP,within_breed
BKDN170795574-1A,BKDN170795999-1A,0.628271106,CHP,ZSP,between_breed
BKDN170795574-1A,BKDN170795576-1A,0.815669845,ZSP,ZSP,within_breed
BKDN170795574-1A,BKDN170796417-1A,0.843301936,SPD,ZSP,between_breed
BKDN170795574-1A,BKDN170796004-1A,0.757873,CHP,ZSP,between_breed
BKDN170795574-1A,BKDN170796420-1A,0.841738848,SPD,ZSP,between_breed
BKDN170795574-1A,BKDN170795836-1A,0.679171557,CHP,ZSP,between_breed
BKDN170795574-1A,BKDN170795911-1A,0.787333442,LSD,ZSP,between_breed
BKDN170795574-1A,BKDN170796080-1A,0.443280469,LSD,ZSP,between_breed
BKDN170795574-1A,BKDN170796418-1A,0.810395116,SPD,ZSP,between_breed
BKDN170795574-1A,BKDN170796173-1A,0.673005179,CHP,ZSP,between_breed
BKDN170795574-1A,BKDN170796006-1A,0.659945706,CHP,ZSP,between_breed
BKDN170795574-1A,BKDN170796424-1A,0.738039272,SPD,ZSP,between_breed
BKDN170795574-1A,BKDN170795907-1A,0.803180555,LSD,ZSP,between_breed
BKDN170795574-1A,BKDN170796245-1A,0.77164829,SPD,ZSP,between_breed
BKDN170795574-1A,BKDN170795737-1A,0.803978319,ZSP,ZSP,within_breed
BKDN170795574-1A,BKDN170796086-1A,0.69840269,SPD,ZSP,between_breed
BKDN170795574-1A,BKDN170796254-1A,0.43634586,SPD,ZSP,between_breed
BKDN170795574-1A,BKDN170795739-1A,0.79058962,ZSP,ZSP,within_breed
BKDN170795574-1A,BKDN170796085-1A,0.787534938,SPD,ZSP,between_breed
BKDN170795574-1A,BKDN170795837-1A,0.192301412,CHP,ZSP,between_breed
BKDN170795574-1A,BKDN170796419-1A,0.396040185,SPD,ZSP,between_breed
BKDN170795574-1A,BKDN170796077-1A,0.255149343,LSD,ZSP,between_breed
BKDN170795574-1A,BKDN170795575-1A,0.808392449,ZSP,ZSP,within_breed
BKDN170795574-1A,BKDN170796422-1A,0.841344816,SPD,ZSP,between_breed
BKDN170795574-1A,BKDN170796000-1A,0.664165486,CHP,ZSP,between_breed
BKDN170795574-1A,BKDN170796421-1A,0.742717469,SPD,ZSP,between_breed
BKDN170795574-1A,BKDN170795916-1A,0.740084898,LSD,ZSP,between_breed
BKDN170795574-1A,BKDN170795738-1A,0.817995352,ZSP,ZSP,within_breed
BKDN170795574-1A,BKDN170796249-1A,0.718442108,SPD,ZSP,between_breed
BKDN170795574-1A,BKDN170796252-1A,0.299209701,SPD,ZSP,between_breed
BKDN170795574-1A,BKDN170795742-1A,0.762861228,ZSP,ZSP,within_breed
BKDN170795574-1A,BKDN170795912-1A,0.805829533,LSD,ZSP,between_breed
BKDN170795574-1A,BKDN170796413-1A,0.249706524,MWD,ZSP,between_breed
BKDN170795574-1A,BKDN170796247-1A,0.832342713,SPD,ZSP,between_breed
BKDN170795574-1A,BKDN170795743-1A,0.585381593,ZSP,ZSP,within_breed
BKDN170795574-1A,BKDN170795838-1A,0.677526236,CHP,ZSP,between_breed
BKDN170795574-1A,BKDN170795744-1A,0.611156627,ZSP,ZSP,within_breed
BKDN170795575-1A,BKDN170795739-1A,0.262044541,ZSP,ZSP,within_breed
BKDN170795575-1A,BKDN170795742-1A,0.33917879,ZSP,ZSP,within_breed
BKDN170795575-1A,BKDN170796254-1A,0.426492018,SPD,ZSP,between_breed
BKDN170795575-1A,BKDN170796417-1A,0.437555096,SPD,ZSP,between_breed
BKDN170795575-1A,BKDN170795912-1A,0.341727594,LSD,ZSP,between_breed
BKDN170795575-1A,BKDN170795576-1A,0.220245385,ZSP,ZSP,within_breed
BKDN170795575-1A,BKDN170795578-1A,0.649834243,ZSP,ZSP,within_breed
BKDN170795575-1A,BKDN170796173-1A,0.788450961,CHP,ZSP,between_breed
BKDN170795575-1A,BKDN170795737-1A,0.277278862,ZSP,ZSP,within_breed
BKDN170795575-1A,BKDN170795837-1A,0.76523455,CHP,ZSP,between_breed
BKDN170795575-1A,BKDN170795910-1A,0.854657752,LSD,ZSP,between_breed
BKDN170795575-1A,BKDN170795836-1A,0.69457487,CHP,ZSP,between_breed
BKDN170795575-1A,BKDN170795744-1A,0.409847739,ZSP,ZSP,within_breed
BKDN170795575-1A,BKDN170796418-1A,0.489842923,SPD,ZSP,between_breed
BKDN170795575-1A,BKDN170796251-1A,0.450317567,SPD,ZSP,between_breed
BKDN170795575-1A,BKDN170795738-1A,0.297382189,ZSP,ZSP,within_breed
BKDN170795575-1A,BKDN170796253-1A,0.281070824,SPD,ZSP,between_breed
BKDN170795575-1A,BKDN170795907-1A,0.394170133,LSD,ZSP,between_breed
BKDN170795575-1A,BKDN170796250-1A,0.469366366,SPD,ZSP,between_breed
BKDN170795575-1A,BKDN170795838-1A,0.750733055,CHP,ZSP,between_breed
BKDN170795575-1A,BKDN170795577-1A,0.239663923,ZSP,ZSP,within_breed
BKDN170795575-1A,BKDN170796085-1A,0.322529667,SPD,ZSP,between_breed
BKDN170795575-1A,BKDN170795745-1A,0.398684916,ZSP,ZSP,within_breed
BKDN170795575-1A,BKDN170796077-1A,0.804947314,LSD,ZSP,between_breed
BKDN170795575-1A,BKDN170796422-1A,0.479693258,SPD,ZSP,between_breed
BKDN170795575-1A,BKDN170796413-1A,0.743043042,MWD,ZSP,between_breed
BKDN170795575-1A,BKDN170796245-1A,0.533693436,SPD,ZSP,between_breed
BKDN170795575-1A,BKDN170796249-1A,0.392077598,SPD,ZSP,between_breed
BKDN170795575-1A,BKDN170796086-1A,0.396113735,SPD,ZSP,between_breed
BKDN170795575-1A,BKDN170796247-1A,0.266286052,SPD,ZSP,between_breed
BKDN170795575-1A,BKDN170796421-1A,0.407085016,SPD,ZSP,between_breed
BKDN170795575-1A,BKDN170795999-1A,0.534052819,CHP,ZSP,between_breed
BKDN170795575-1A,BKDN170796000-1A,0.778232722,CHP,ZSP,between_breed
BKDN170795575-1A,BKDN170796080-1A,0.506819165,LSD,ZSP,between_breed
BKDN170795575-1A,BKDN170795740-1A,0.299948839,ZSP,ZSP,within_breed
BKDN170795575-1A,BKDN170796004-1A,0.640980498,CHP,ZSP,between_breed
BKDN170795575-1A,BKDN170795911-1A,0.296808187,LSD,ZSP,between_breed
BKDN170795575-1A,BKDN170795916-1A,0.546247227,LSD,ZSP,between_breed
BKDN170795575-1A,BKDN170796006-1A,0.587246502,CHP,ZSP,between_breed
BKDN170795575-1A,BKDN170795743-1A,0.456324357,ZSP,ZSP,within_breed
BKDN170795575-1A,BKDN170796424-1A,0.389197251,SPD,ZSP,between_breed
BKDN170795575-1A,BKDN170796419-1A,0.668815302,SPD,ZSP,between_breed
BKDN170795575-1A,BKDN170796420-1A,0.516079532,SPD,ZSP,between_breed
BKDN170795575-1A,BKDN170796252-1A,0.644714279,SPD,ZSP,between_breed
BKDN170795576-1A,BKDN170795737-1A,0.264508982,ZSP,ZSP,within_breed
BKDN170795576-1A,BKDN170795744-1A,0.429681699,ZSP,ZSP,within_breed
BKDN170795576-1A,BKDN170796006-1A,0.583790672,CHP,ZSP,between_breed
BKDN170795576-1A,BKDN170795738-1A,0.275608028,ZSP,ZSP,within_breed
BKDN170795576-1A,BKDN170796253-1A,0.207971178,SPD,ZSP,between_breed
BKDN170795576-1A,BKDN170796413-1A,0.759637839,MWD,ZSP,between_breed
BKDN170795576-1A,BKDN170795742-1A,0.302983673,ZSP,ZSP,within_breed
BKDN170795576-1A,BKDN170796417-1A,0.486081009,SPD,ZSP,between_breed
BKDN170795576-1A,BKDN170795999-1A,0.500564872,CHP,ZSP,between_breed
BKDN170795576-1A,BKDN170796077-1A,0.814093414,LSD,ZSP,between_breed
BKDN170795576-1A,BKDN170795837-1A,0.775042424,CHP,ZSP,between_breed
BKDN170795576-1A,BKDN170796249-1A,0.384569848,SPD,ZSP,between_breed
BKDN170795576-1A,BKDN170796173-1A,0.813304446,CHP,ZSP,between_breed
BKDN170795576-1A,BKDN170795836-1A,0.730903096,CHP,ZSP,between_breed
BKDN170795576-1A,BKDN170795910-1A,0.854624598,LSD,ZSP,between_breed
BKDN170795576-1A,BKDN170795838-1A,0.782005749,CHP,ZSP,between_breed
BKDN170795576-1A,BKDN170795907-1A,0.421068353,LSD,ZSP,between_breed
BKDN170795576-1A,BKDN170796251-1A,0.47296555,SPD,ZSP,between_breed
BKDN170795576-1A,BKDN170795740-1A,0.256591243,ZSP,ZSP,within_breed
BKDN170795576-1A,BKDN170796086-1A,0.43330366,SPD,ZSP,between_breed
BKDN170795576-1A,BKDN170795577-1A,0.249830225,ZSP,ZSP,within_breed
BKDN170795576-1A,BKDN170795739-1A,0.210497143,ZSP,ZSP,within_breed
BKDN170795576-1A,BKDN170795745-1A,0.245075205,ZSP,ZSP,within_breed
BKDN170795576-1A,BKDN170796245-1A,0.472536705,SPD,ZSP,between_breed
BKDN170795576-1A,BKDN170796247-1A,0.279493217,SPD,ZSP,between_breed
BKDN170795576-1A,BKDN170795912-1A,0.411842256,LSD,ZSP,between_breed
BKDN170795576-1A,BKDN170796252-1A,0.625597351,SPD,ZSP,between_breed
BKDN170795576-1A,BKDN170795578-1A,0.65920442,ZSP,ZSP,within_breed
BKDN170795576-1A,BKDN170796424-1A,0.355017062,SPD,ZSP,between_breed
BKDN170795576-1A,BKDN170796420-1A,0.4725942,SPD,ZSP,between_breed
BKDN170795576-1A,BKDN170795743-1A,0.456569206,ZSP,ZSP,within_breed
BKDN170795576-1A,BKDN170796422-1A,0.487624132,SPD,ZSP,between_breed
BKDN170795576-1A,BKDN170796418-1A,0.51532225,SPD,ZSP,between_breed
BKDN170795576-1A,BKDN170796080-1A,0.430916421,LSD,ZSP,between_breed
BKDN170795576-1A,BKDN170796250-1A,0.428661772,SPD,ZSP,between_breed
BKDN170795576-1A,BKDN170796419-1A,0.653429983,SPD,ZSP,between_breed
BKDN170795576-1A,BKDN170796254-1A,0.490828615,SPD,ZSP,between_breed
BKDN170795576-1A,BKDN170795916-1A,0.422370555,LSD,ZSP,between_breed
BKDN170795576-1A,BKDN170796421-1A,0.429517936,SPD,ZSP,between_breed
BKDN170795576-1A,BKDN170795911-1A,0.258133038,LSD,ZSP,between_breed
BKDN170795576-1A,BKDN170796085-1A,0.386186765,SPD,ZSP,between_breed
BKDN170795576-1A,BKDN170796000-1A,0.802487883,CHP,ZSP,between_breed
BKDN170795576-1A,BKDN170796004-1A,0.637962657,CHP,ZSP,between_breed
BKDN170795577-1A,BKDN170796000-1A,0.741513625,CHP,ZSP,between_breed
BKDN170795577-1A,BKDN170796247-1A,0.276072898,SPD,ZSP,between_breed
BKDN170795577-1A,BKDN170795916-1A,0.419746041,LSD,ZSP,between_breed
BKDN170795577-1A,BKDN170795907-1A,0.325619841,LSD,ZSP,between_breed
BKDN170795577-1A,BKDN170796422-1A,0.499722455,SPD,ZSP,between_breed
BKDN170795577-1A,BKDN170796424-1A,0.379494493,SPD,ZSP,between_breed
BKDN170795577-1A,BKDN170796419-1A,0.695538721,SPD,ZSP,between_breed
BKDN170795577-1A,BKDN170796077-1A,0.775679627,LSD,ZSP,between_breed
BKDN170795577-1A,BKDN170795911-1A,0.261102147,LSD,ZSP,between_breed
BKDN170795577-1A,BKDN170796250-1A,0.457012342,SPD,ZSP,between_breed
BKDN170795577-1A,BKDN170796006-1A,0.592966706,CHP,ZSP,between_breed
BKDN170795577-1A,BKDN170795743-1A,0.446195314,ZSP,ZSP,within_breed
BKDN170795577-1A,BKDN170795999-1A,0.517380738,CHP,ZSP,between_breed
BKDN170795577-1A,BKDN170796004-1A,0.611884791,CHP,ZSP,between_breed
BKDN170795577-1A,BKDN170796420-1A,0.583396564,SPD,ZSP,between_breed
BKDN170795577-1A,BKDN170795837-1A,0.732891638,CHP,ZSP,between_breed
BKDN170795577-1A,BKDN170796417-1A,0.487644787,SPD,ZSP,between_breed
BKDN170795577-1A,BKDN170795838-1A,0.72216519,CHP,ZSP,between_breed
BKDN170795577-1A,BKDN170795737-1A,0.282858351,ZSP,ZSP,within_breed
BKDN170795577-1A,BKDN170795910-1A,0.840841354,LSD,ZSP,between_breed
BKDN170795577-1A,BKDN170796249-1A,0.428977664,SPD,ZSP,between_breed
BKDN170795577-1A,BKDN170796173-1A,0.758738759,CHP,ZSP,between_breed
BKDN170795577-1A,BKDN170796251-1A,0.509226857,SPD,ZSP,between_breed
BKDN170795577-1A,BKDN170796085-1A,0.371043096,SPD,ZSP,between_breed
BKDN170795577-1A,BKDN170796421-1A,0.312095394,SPD,ZSP,between_breed
BKDN170795577-1A,BKDN170796418-1A,0.541452044,SPD,ZSP,between_breed
BKDN170795577-1A,BKDN170796253-1A,0.274411869,SPD,ZSP,between_breed
BKDN170795577-1A,BKDN170796086-1A,0.449461745,SPD,ZSP,between_breed
BKDN170795577-1A,BKDN170796245-1A,0.493746071,SPD,ZSP,between_breed
BKDN170795577-1A,BKDN170796080-1A,0.477185187,LSD,ZSP,between_breed
BKDN170795577-1A,BKDN170795742-1A,0.305747974,ZSP,ZSP,within_breed
BKDN170795577-1A,BKDN170795578-1A,0.573114938,ZSP,ZSP,within_breed
BKDN170795577-1A,BKDN170795836-1A,0.67556606,CHP,ZSP,between_breed
BKDN170795577-1A,BKDN170795745-1A,0.359192254,ZSP,ZSP,within_breed
BKDN170795577-1A,BKDN170796413-1A,0.731282691,MWD,ZSP,between_breed
BKDN170795577-1A,BKDN170795738-1A,0.27694399,ZSP,ZSP,within_breed
BKDN170795577-1A,BKDN170796252-1A,0.670298052,SPD,ZSP,between_breed
BKDN170795577-1A,BKDN170795744-1A,0.364466067,ZSP,ZSP,within_breed
BKDN170795577-1A,BKDN170796254-1A,0.560825288,SPD,ZSP,between_breed
BKDN170795577-1A,BKDN170795740-1A,0.320402327,ZSP,ZSP,within_breed
BKDN170795577-1A,BKDN170795912-1A,0.437793541,LSD,ZSP,between_breed
BKDN170795577-1A,BKDN170795739-1A,0.346066399,ZSP,ZSP,within_breed
BKDN170795578-1A,BKDN170796247-1A,0.525317167,SPD,ZSP,between_breed
BKDN170795578-1A,BKDN170796424-1A,0.482709862,SPD,ZSP,between_breed
BKDN170795578-1A,BKDN170795837-1A,0.644756156,CHP,ZSP,between_breed
BKDN170795578-1A,BKDN170796250-1A,0.590096664,SPD,ZSP,between_breed
BKDN170795578-1A,BKDN170796000-1A,0.707700475,CHP,ZSP,between_breed
BKDN170795578-1A,BKDN170795907-1A,0.652169347,LSD,ZSP,between_breed
BKDN170795578-1A,BKDN170795910-1A,0.749021177,LSD,ZSP,between_breed
BKDN170795578-1A,BKDN170796251-1A,0.675885516,SPD,ZSP,between_breed
BKDN170795578-1A,BKDN170795912-1A,0.671043996,LSD,ZSP,between_breed
BKDN170795578-1A,BKDN170795838-1A,0.753342893,CHP,ZSP,between_breed
BKDN170795578-1A,BKDN170796249-1A,0.556031817,SPD,ZSP,between_breed
BKDN170795578-1A,BKDN170796418-1A,0.609051054,SPD,ZSP,between_breed
BKDN170795578-1A,BKDN170795745-1A,0.640390805,ZSP,ZSP,within_breed
BKDN170795578-1A,BKDN170796086-1A,0.656439224,SPD,ZSP,between_breed
BKDN170795578-1A,BKDN170796252-1A,0.722788912,SPD,ZSP,between_breed
BKDN170795578-1A,BKDN170796006-1A,0.706464755,CHP,ZSP,between_breed
BKDN170795578-1A,BKDN170795836-1A,0.731613073,CHP,ZSP,between_breed
BKDN170795578-1A,BKDN170795738-1A,0.606414946,ZSP,ZSP,within_breed
BKDN170795578-1A,BKDN170796173-1A,0.766557176,CHP,ZSP,between_breed
BKDN170795578-1A,BKDN170796254-1A,0.732290824,SPD,ZSP,between_breed
BKDN170795578-1A,BKDN170796080-1A,0.545355955,LSD,ZSP,between_breed
BKDN170795578-1A,BKDN170795743-1A,0.551411865,ZSP,ZSP,within_breed
BKDN170795578-1A,BKDN170795911-1A,0.589442402,LSD,ZSP,between_breed
BKDN170795578-1A,BKDN170796413-1A,0.650308453,MWD,ZSP,between_breed
BKDN170795578-1A,BKDN170796419-1A,0.746343691,SPD,ZSP,between_breed
BKDN170795578-1A,BKDN170796420-1A,0.747917929,SPD,ZSP,between_breed
BKDN170795578-1A,BKDN170796085-1A,0.558054263,SPD,ZSP,between_breed
BKDN170795578-1A,BKDN170796004-1A,0.648858677,CHP,ZSP,between_breed
BKDN170795578-1A,BKDN170796245-1A,0.480530467,SPD,ZSP,between_breed
BKDN170795578-1A,BKDN170795740-1A,0.624898318,ZSP,ZSP,within_breed
BKDN170795578-1A,BKDN170796421-1A,0.453665625,SPD,ZSP,between_breed
BKDN170795578-1A,BKDN170795742-1A,0.549967334,ZSP,ZSP,within_breed
BKDN170795578-1A,BKDN170796253-1A,0.617480643,SPD,ZSP,between_breed
BKDN170795578-1A,BKDN170796077-1A,0.666945133,LSD,ZSP,between_breed
BKDN170795578-1A,BKDN170795744-1A,0.34127372,ZSP,ZSP,within_breed
BKDN170795578-1A,BKDN170795737-1A,0.660844535,ZSP,ZSP,within_breed
BKDN170795578-1A,BKDN170795916-1A,0.418374185,LSD,ZSP,between_breed
