Sample2,Sample1,Distance,Group1,Group2,GroupType
SHCC205A,SHCC55A,0.169210098,SRD,SRD,within_breed
SHCC205A,SRR29536179,0.493498929,MSD,SRD,between_breed
SHCC205A,SHCC60A,0.202836395,SRD,SRD,within_breed
SHCC205A,SHCC297B,0.132126282,SRD,SRD,within_breed
SHCC205A,SHCC249A,0.273444869,SRD,SRD,within_breed
SHCC205A,SHCC290A,0.213438899,SRD,SRD,within_breed
SHCC205A,SHCC223A,0.195692458,SRD,SRD,within_breed
SHCC205A,SRR29536168,0.448737491,MSD,SRD,between_breed
SHCC205A,SHCC73A,0.209068809,SRD,SRD,within_breed
SHCC205A,SRR29536165,0.528408782,MSD,SRD,between_breed
SHCC205A,SHCC74A,0.153012374,SRD,SRD,within_breed
SHCC205A,SHCC58A,0.186263476,SRD,SRD,within_breed
SHCC205A,SHCC272B,0.177911306,SRD,SRD,within_breed
SHCC205A,SHCC214A,0.1573021,SRD,SRD,within_breed
SHCC205A,SHCC63A,0.159441924,SRD,SRD,within_breed
SHCC205A,SHCC88B,0.139149416,SRD,SRD,within_breed
SHCC205A,SHCC52A,0.171219692,SRD,SRD,within_breed
SHCC205A,SRR28497703,0.294330813,MSD,SRD,between_breed
SHCC205A,SRR29536166,0.476523756,MSD,SRD,between_breed
SHCC205A,SHCC8A,0.320471599,SRD,SRD,within_breed
SHCC205A,SRR29536172,0.746498912,PKD,SRD,between_breed
SHCC205A,SHCC240A,0.195556151,SRD,SRD,within_breed
SHCC205A,SHCC44A,0.280410571,SRD,SRD,within_breed
SHCC205A,SHCC7A,0.247346313,SRD,SRD,within_breed
SHCC205A,SHCC220A,0.369585995,SRD,SRD,within_breed
SHCC205A,SHCC267A,0.23565283,SRD,SRD,within_breed
SHCC205A,SHCC5A,0.245261968,SRD,SRD,within_breed
SHCC205A,SRR29536187,0.446234995,MAL,SRD,between_breed
SHCC205A,SRR29449915,0.341257352,MAL,SRD,between_breed
SHCC205A,SHCC20A,0.214158432,SRD,SRD,within_breed
SHCC205A,SRR29536169,0.482165575,MSD,SRD,between_breed
SHCC205A,SHCC28B,0.145138792,SRD,SRD,within_breed
SHCC205A,SHCC91A,0.162874977,SRD,SRD,within_breed
SHCC205A,SHCC25A,0.140713273,SRD,SRD,within_breed
SHCC205A,SRR28497698,0.385395017,MSD,SRD,between_breed
SHCC205A,SHCC30A,0.162048183,SRD,SRD,within_breed
SHCC205A,SHCC96A,0.244590345,SRD,SRD,within_breed
SHCC205A,SHCC252A,0.171576368,SRD,SRD,within_breed
SHCC205A,SHCC77B,0.149186221,SRD,SRD,within_breed
SHCC205A,SHCC43A,0.147265854,SRD,SRD,within_breed
SHCC205A,SRR29449358,0.297013414,PKD,SRD,between_breed
SHCC205A,SHCC90A,0.164853046,SRD,SRD,within_breed
SHCC205A,SHCC216A,0.180294769,SRD,SRD,within_breed
SHCC205A,SHCC81A,0.28360391,SRD,SRD,within_breed
SHCC205A,SHCC46B,0.206108857,SRD,SRD,within_breed
SHCC205A,SHCC79A,0.156171558,SRD,SRD,within_breed
SHCC205A,SRR29449917,0.369651854,MAL,SRD,between_breed
SHCC205A,SHCC262A,0.209102005,SRD,SRD,within_breed
SHCC205A,SHCC89A,0.145907877,SRD,SRD,within_breed
SHCC205A,SHCC42A,0.11630991,SRD,SRD,within_breed
SHCC205A,SHCC227A,0.254256255,SRD,SRD,within_breed
SHCC205A,SHCC76A,0.20571905,SRD,SRD,within_breed
SHCC205A,SHCC78A,0.136264071,SRD,SRD,within_breed
SHCC205A,SHCC244A,0.102153403,SRD,SRD,within_breed
SHCC205A,SRR28497704,0.454448393,MSD,SRD,between_breed
SHCC205A,SHCC98A,0.21781047,SRD,SRD,within_breed
SHCC205A,SHCC276A,0.377760668,SRD,SRD,within_breed
SHCC205A,SHCC246A,0.124712346,SRD,SRD,within_breed
SHCC205A,SHCC215A,0.223175329,SRD,SRD,within_breed
SHCC205A,SHCC212A,0.14991065,SRD,SRD,within_breed
SHCC205A,SHCC245A,0.435833138,SRD,SRD,within_breed
SHCC205A,SRR29449362,0.361581242,PKD,SRD,between_breed
SHCC205A,SRR29536180,0.427571697,PKD,SRD,between_breed
SHCC205A,SHCC40A,0.559846217,SRD,SRD,within_breed
SHCC205A,SHCC206A,0.185316122,SRD,SRD,within_breed
SHCC205A,SHCC278A,0.161899724,SRD,SRD,within_breed
SHCC205A,SHCC287A,0.148686903,SRD,SRD,within_breed
SHCC205A,SRR29449360,0.389108065,PKD,SRD,between_breed
SHCC205A,SHCC274A,0.123692111,SRD,SRD,within_breed
SHCC205A,SHCC49A,0.13704535,SRD,SRD,within_breed
SHCC205A,SHCC53A,0.167261302,SRD,SRD,within_breed
SHCC205A,SRR29449920,0.301656377,MAL,SRD,between_breed
SHCC205A,SRR29536183,0.55600447,MAL,SRD,between_breed
SHCC205A,SRR29449381,0.358402086,PKD,SRD,between_breed
SHCC205A,SHCC289A,0.177538624,SRD,SRD,within_breed
SHCC205A,SHCC265A,0.31848637,SRD,SRD,within_breed
SHCC205A,SHCC211A,0.237567898,SRD,SRD,within_breed
SHCC205A,SHCC6A,0.221391089,SRD,SRD,within_breed
SHCC205A,SHCC4A,0.246849315,SRD,SRD,within_breed
SHCC205A,SHCC48A,0.289385523,SRD,SRD,within_breed
SHCC205A,SHCC237A,0.373768514,SRD,SRD,within_breed
SHCC205A,SRR29449919,0.352388627,MAL,SRD,between_breed
SHCC205A,SHCC9A,0.540134224,SRD,SRD,within_breed
SHCC205A,SHCC29A,0.244968712,SRD,SRD,within_breed
SHCC205A,SHCC2A,0.381796616,SRD,SRD,within_breed
SHCC205A,SHCC22A,0.666262074,SRD,SRD,within_breed
SHCC205A,SRR29449916,0.399366409,MAL,SRD,between_breed
SHCC205A,SRR29536177,0.535891568,PKD,SRD,between_breed
SHCC205A,SHCC241A,0.217580953,SRD,SRD,within_breed
SHCC205A,SHCC213A,0.161321981,SRD,SRD,within_breed
SHCC205A,SHCC59A,0.21410661,SRD,SRD,within_breed
SHCC205A,SHCC75A,0.211634068,SRD,SRD,within_breed
SHCC205A,SHCC233A,0.428133458,SRD,SRD,within_breed
SHCC205A,SHCC235A,0.2969126,SRD,SRD,within_breed
SHCC205A,SHCC230A,0.183194895,SRD,SRD,within_breed
SHCC205A,SHCC21A,0.495926117,SRD,SRD,within_breed
SHCC206A,SHCC50A,0.13730841,SRD,SRD,within_breed
SHCC206A,SHCC212A,0.100593656,SRD,SRD,within_breed
SHCC206A,SRR29449918,0.329102738,MAL,SRD,between_breed
SHCC206A,SHCC24A,0.19912868,SRD,SRD,within_breed
SHCC206A,SRR29449920,0.255233712,MAL,SRD,between_breed
SHCC206A,SHCC251B,0.123239846,SRD,SRD,within_breed
SHCC206A,SHCC63A,0.209848018,SRD,SRD,within_breed
SHCC206A,SHCC51A,0.131573449,SRD,SRD,within_breed
SHCC206A,SHCC56A,0.169368514,SRD,SRD,within_breed
SHCC206A,SHCC65A,0.192208358,SRD,SRD,within_breed
SHCC206A,SHCC52A,0.224689086,SRD,SRD,within_breed
SHCC206A,SRR29449380,0.315108767,PKD,SRD,between_breed
SHCC206A,SHCC54A,0.173606919,SRD,SRD,within_breed
SHCC206A,SHCC282A,0.216827686,SRD,SRD,within_breed
SHCC206A,SRR29536180,0.417204211,PKD,SRD,between_breed
SHCC206A,SHCC82A,0.255434176,SRD,SRD,within_breed
SHCC206A,SRR29536168,0.427155994,MSD,SRD,between_breed
SHCC206A,SHCC9A,0.480681242,SRD,SRD,within_breed
SHCC206A,SHCC236A,0.225580039,SRD,SRD,within_breed
SHCC206A,SHCC23A,0.309080305,SRD,SRD,within_breed
SHCC206A,SHCC49A,0.130081954,SRD,SRD,within_breed
SHCC206A,SHCC238A,0.211941952,SRD,SRD,within_breed
SHCC206A,SHCC269A,0.427305928,SRD,SRD,within_breed
SHCC206A,SHCC226A,0.214468716,SRD,SRD,within_breed
SHCC206A,SHCC59A,0.244858947,SRD,SRD,within_breed
SHCC206A,SHCC43A,0.128353779,SRD,SRD,within_breed
SHCC206A,SHCC243A,0.179932235,SRD,SRD,within_breed
SHCC206A,SHCC209A,0.183577763,SRD,SRD,within_breed
SHCC206A,SHCC78A,0.124636977,SRD,SRD,within_breed
SHCC206A,SHCC244A,0.150692122,SRD,SRD,within_breed
SHCC206A,SRR29536187,0.39205226,MAL,SRD,between_breed
SHCC206A,SRR29536189,0.456013534,MSD,SRD,between_breed
SHCC206A,SRR29536172,0.789179649,PKD,SRD,between_breed
SHCC206A,SHCC92A,0.161764401,SRD,SRD,within_breed
SHCC206A,SHCC242A,0.122511453,SRD,SRD,within_breed
SHCC206A,SHCC214A,0.208638589,SRD,SRD,within_breed
SHCC206A,SHCC211A,0.274677778,SRD,SRD,within_breed
SHCC206A,SHCC257A,0.197415388,SRD,SRD,within_breed
SHCC206A,SHCC45A,0.187409662,SRD,SRD,within_breed
SHCC206A,SHCC83A,0.161314246,SRD,SRD,within_breed
SHCC206A,SHCC219A,0.127756586,SRD,SRD,within_breed
SHCC206A,SRR29449369,0.407227728,PKD,SRD,between_breed
SHCC206A,SHCC75A,0.16493749,SRD,SRD,within_breed
SHCC206A,SHCC286A,0.486956462,SRD,SRD,within_breed
SHCC206A,SHCC87A,0.159336379,SRD,SRD,within_breed
SHCC206A,SRR29536183,0.522313474,MAL,SRD,between_breed
SHCC206A,SHCC46B,0.182131343,SRD,SRD,within_breed
SHCC206A,SHCC72A,0.327834958,SRD,SRD,within_breed
SHCC206A,SHCC299B,0.195381693,SRD,SRD,within_breed
SHCC206A,SHCC287A,0.175146202,SRD,SRD,within_breed
SHCC206A,SHCC261A,0.20533389,SRD,SRD,within_breed
SHCC206A,SHCC93A,0.133177037,SRD,SRD,within_breed
SHCC206A,SHCC28B,0.178631361,SRD,SRD,within_breed
SHCC206A,SRR28497700,0.351503047,MSD,SRD,between_breed
SHCC206A,SHCC73A,0.167055837,SRD,SRD,within_breed
SHCC206A,SHCC221A,0.178806057,SRD,SRD,within_breed
SHCC206A,SHCC61A,0.180584057,SRD,SRD,within_breed
SHCC206A,SHCC91A,0.143140006,SRD,SRD,within_breed
SHCC206A,SRR29449364,0.274035946,PKD,SRD,between_breed
SHCC206A,SHCC241A,0.207163241,SRD,SRD,within_breed
SHCC206A,SHCC234B,0.166310675,SRD,SRD,within_breed
SHCC206A,SHCC237A,0.410282716,SRD,SRD,within_breed
SHCC206A,SHCC213A,0.201461796,SRD,SRD,within_breed
SHCC206A,SHCC235A,0.269768708,SRD,SRD,within_breed
SHCC206A,SHCC232A,0.113091882,SRD,SRD,within_breed
SHCC206A,SHCC296A,0.191506871,SRD,SRD,within_breed
SHCC206A,SRR29536181,0.793572718,PKD,SRD,between_breed
SHCC206A,SHCC258A,0.194318236,SRD,SRD,within_breed
SHCC206A,SHCC277A,0.269342933,SRD,SRD,within_breed
SHCC206A,SRR28497697,0.38846177,MSD,SRD,between_breed
SHCC206A,SHCC94A,0.198274058,SRD,SRD,within_breed
SHCC206A,SRR29449360,0.339558857,PKD,SRD,between_breed
SHCC206A,SHCC8A,0.317442106,SRD,SRD,within_breed
SHCC206A,SRR29449362,0.320539325,PKD,SRD,between_breed
SHCC206A,SHCC40A,0.577281952,SRD,SRD,within_breed
SHCC206A,SHCC265A,0.304359453,SRD,SRD,within_breed
SHCC206A,SHCC266B,0.127667131,SRD,SRD,within_breed
SHCC206A,SHCC263A,0.20642733,SRD,SRD,within_breed
SHCC206A,SHCC228A,0.119286727,SRD,SRD,within_breed
SHCC206A,SHCC44A,0.241520879,SRD,SRD,within_breed
SHCC206A,SRR29536164,0.493804867,MSD,SRD,between_breed
SHCC206A,SHCC80A,0.27755429,SRD,SRD,within_breed
SHCC206A,SRR29536191,0.458581985,MSD,SRD,between_breed
SHCC206A,SHCC289A,0.125870689,SRD,SRD,within_breed
SHCC206A,SHCC240A,0.209937725,SRD,SRD,within_breed
SHCC206A,SRR29536182,0.517216698,MAL,SRD,between_breed
SHCC206A,SRR29449378,0.358480315,PKD,SRD,between_breed
SHCC206A,SHCC27A,0.109816086,SRD,SRD,within_breed
SHCC206A,SRR29536169,0.44302988,MSD,SRD,between_breed
SHCC206A,SHCC264A,0.130411452,SRD,SRD,within_breed
SHCC206A,SHCC272B,0.181328293,SRD,SRD,within_breed
SHCC206A,SHCC216A,0.172149955,SRD,SRD,within_breed
SHCC206A,SHCC262A,0.170397113,SRD,SRD,within_breed
SHCC206A,SHCC86A,0.34111469,SRD,SRD,within_breed
SHCC206A,SHCC256A,0.138529115,SRD,SRD,within_breed
SHCC206A,SRR28497695,0.323746536,MSD,SRD,between_breed
SHCC206A,SHCC76A,0.147903602,SRD,SRD,within_breed
SHCC206A,SRR28497701,0.448810179,MSD,SRD,between_breed
SHCC206A,SRR29449363,0.321461539,PKD,SRD,between_breed
SHCC206A,SHCC34A,0.502716335,SRD,SRD,within_breed
SHCC206A,SHCC231A,0.208926263,SRD,SRD,within_breed
SHCC206A,SRR28497702,0.343345064,MSD,SRD,between_breed
SHCC206A,SHCC79A,0.173308274,SRD,SRD,within_breed
SHCC206A,SHCC245A,0.494531147,SRD,SRD,within_breed
SHCC206A,SHCC6A,0.240800665,SRD,SRD,within_breed
SHCC206A,SHCC30A,0.202327667,SRD,SRD,within_breed
SHCC206A,SHCC280A,0.385474382,SRD,SRD,within_breed
SHCC206A,SHCC70A,0.156858218,SRD,SRD,within_breed
SHCC206A,SHCC275A,0.379328971,SRD,SRD,within_breed
SHCC206A,SHCC66A,0.105320311,SRD,SRD,within_breed
SHCC206A,SHCC230A,0.164170008,SRD,SRD,within_breed
SHCC206A,SRR28497698,0.377105766,MSD,SRD,between_breed
SHCC206A,SHCC220A,0.377296033,SRD,SRD,within_breed
SHCC206A,SHCC77B,0.170647806,SRD,SRD,within_breed
SHCC206A,SHCC68A,0.206376946,SRD,SRD,within_breed
SHCC206A,SRR29536171,0.852522437,PKD,SRD,between_breed
SHCC206A,SRR29449916,0.386677362,MAL,SRD,between_breed
SHCC206A,SHCC247A,0.243204393,SRD,SRD,within_breed
SHCC206A,SHCC74A,0.144134569,SRD,SRD,within_breed
SHCC206A,SHCC274A,0.171945502,SRD,SRD,within_breed
SHCC206A,SHCC89A,0.15572698,SRD,SRD,within_breed
SHCC206A,SRR28497699,0.41318327,MSD,SRD,between_breed
SHCC206A,SHCC35A,0.114915874,SRD,SRD,within_breed
SHCC206A,SRR29536186,0.287779152,MAL,SRD,between_breed
SHCC206A,SHCC271B,0.132752762,SRD,SRD,within_breed
SHCC206A,SHCC81A,0.264273597,SRD,SRD,within_breed
SHCC206A,SHCC7A,0.236835604,SRD,SRD,within_breed
SHCC206A,SHCC255B,0.242860475,SRD,SRD,within_breed
SHCC206A,SHCC4A,0.161164396,SRD,SRD,within_breed
SHCC206A,SHCC270A,0.134725869,SRD,SRD,within_breed
SHCC206A,SHCC222A,0.176023897,SRD,SRD,within_breed
SHCC206A,SHCC300A,0.192937241,SRD,SRD,within_breed
SHCC206A,SHCC295A,0.566571221,SRD,SRD,within_breed
SHCC206A,SRR29536190,0.424627681,MSD,SRD,between_breed
SHCC206A,SRR29536166,0.435090242,MSD,SRD,between_breed
SHCC206A,SHCC53A,0.119976808,SRD,SRD,within_breed
SHCC206A,SHCC31A,0.110191844,SRD,SRD,within_breed
SHCC206A,SRR29536177,0.515708555,PKD,SRD,between_breed
SHCC206A,SHCC88B,0.124467732,SRD,SRD,within_breed
SHCC206A,SHCC283A,0.144551909,SRD,SRD,within_breed
SHCC206A,SHCC225B,0.160056916,SRD,SRD,within_breed
SHCC206A,SRR29536185,0.273761621,MAL,SRD,between_breed
SHCC206A,SHCC42A,0.148463265,SRD,SRD,within_breed
SHCC206A,SHCC67A,0.16034356,SRD,SRD,within_breed
SHCC206A,SHCC85B,0.155389211,SRD,SRD,within_breed
SHCC206A,SHCC229A,0.146953251,SRD,SRD,within_breed
SHCC206A,SHCC288A,0.184147646,SRD,SRD,within_breed
SHCC206A,SRR29536165,0.49659132,MSD,SRD,between_breed
SHCC206A,SHCC55A,0.144940296,SRD,SRD,within_breed
SHCC206A,SRR29449361,0.341006185,PKD,SRD,between_breed
SHCC206A,SHCC98A,0.171683846,SRD,SRD,within_breed
SHCC206A,SHCC71A,0.139692689,SRD,SRD,within_breed
SHCC206A,SHCC62A,0.316846534,SRD,SRD,within_breed
SHCC206A,SHCC47A,0.128737741,SRD,SRD,within_breed
SHCC206A,SHCC290A,0.183621518,SRD,SRD,within_breed
SHCC206A,SHCC239A,0.494960044,SRD,SRD,within_breed
SHCC206A,SHCC20A,0.24978862,SRD,SRD,within_breed
SHCC206A,SHCC96A,0.281974214,SRD,SRD,within_breed
SHCC206A,SRR28497696,0.459635387,MSD,SRD,between_breed
SHCC206A,SHCC69B,0.25398074,SRD,SRD,within_breed
SHCC206A,SHCC252A,0.128752508,SRD,SRD,within_breed
SHCC206A,SRR29449381,0.353849395,PKD,SRD,between_breed
SHCC206A,SHCC278A,0.142647993,SRD,SRD,within_breed
SHCC206A,SRR29449919,0.305856052,MAL,SRD,between_breed
SHCC206A,SHCC273B,0.189011391,SRD,SRD,within_breed
SHCC206A,SHCC29A,0.203554091,SRD,SRD,within_breed
SHCC206A,SHCC218A,0.257587437,SRD,SRD,within_breed
SHCC206A,SHCC224A,0.105911755,SRD,SRD,within_breed
SHCC206A,SHCC39A,0.15650078,SRD,SRD,within_breed
SHCC206A,SHCC276A,0.306678109,SRD,SRD,within_breed
SHCC206A,SHCC57B,0.456010992,SRD,SRD,within_breed
SHCC206A,SHCC281A,0.260620127,SRD,SRD,within_breed
SHCC206A,SHCC260A,0.235426083,SRD,SRD,within_breed
SHCC206A,SHCC223A,0.215830348,SRD,SRD,within_breed
SHCC206A,SHCC26B,0.22226792,SRD,SRD,within_breed
SHCC206A,SRR29449917,0.314006149,MAL,SRD,between_breed
SHCC206A,SRR29536176,0.763237054,PKD,SRD,between_breed
SHCC206A,SRR29536178,0.826990048,PKD,SRD,between_breed
SHCC206A,SHCC253A,0.221325735,SRD,SRD,within_breed
SHCC206A,SHCC217A,0.166101696,SRD,SRD,within_breed
SHCC206A,SRR28497704,0.4202359,MSD,SRD,between_breed
SHCC206A,SHCC58A,0.173735832,SRD,SRD,within_breed
SHCC206A,SHCC60A,0.242292155,SRD,SRD,within_breed
SHCC206A,SHCC3A,0.103036429,SRD,SRD,within_breed
SHCC206A,SHCC249A,0.236607432,SRD,SRD,within_breed
SHCC206A,SHCC64A,0.239463604,SRD,SRD,within_breed
SHCC206A,SHCC97A,0.224538231,SRD,SRD,within_breed
SHCC206A,SHCC248A,0.152415931,SRD,SRD,within_breed
SHCC206A,SHCC32A,0.188222134,SRD,SRD,within_breed
SHCC206A,SHCC292A,0.173885851,SRD,SRD,within_breed
SHCC206A,SHCC267A,0.196197809,SRD,SRD,within_breed
SHCC206A,SHCC41A,0.100894327,SRD,SRD,within_breed
SHCC206A,SHCC227A,0.22353335,SRD,SRD,within_breed
SHCC206A,SHCC297B,0.171979037,SRD,SRD,within_breed
SHCC206A,SRR29449914,0.317683559,MAL,SRD,between_breed
SHCC206A,SHCC5A,0.212562486,SRD,SRD,within_breed
SHCC206A,SRR29536174,0.820343345,PKD,SRD,between_breed
SHCC206A,SRR29449379,0.312320765,PKD,SRD,between_breed
SHCC206A,SHCC268A,0.19226785,SRD,SRD,within_breed
SHCC206A,SHCC246A,0.145594909,SRD,SRD,within_breed
SHCC206A,SHCC36A,0.135155817,SRD,SRD,within_breed
SHCC206A,SHCC210A,0.134500048,SRD,SRD,within_breed
SHCC206A,SHCC208A,0.141337195,SRD,SRD,within_breed
SHCC206A,SHCC25A,0.123362212,SRD,SRD,within_breed
SHCC206A,SHCC33A,0.138055034,SRD,SRD,within_breed
SHCC206A,SRR29536163,0.464177303,MSD,SRD,between_breed
SHCC206A,SHCC254B,0.213710286,SRD,SRD,within_breed
SHCC206A,SHCC233A,0.468407532,SRD,SRD,within_breed
SHCC206A,SHCC259A,0.154149053,SRD,SRD,within_breed
SHCC206A,SRR29449915,0.31937911,MAL,SRD,between_breed
SHCC206A,SRR29449358,0.252963467,PKD,SRD,between_breed
SHCC206A,SHCC215A,0.278962189,SRD,SRD,within_breed
SHCC206A,SHCC207A,0.117296071,SRD,SRD,within_breed
SHCC206A,SHCC291A,0.612824414,SRD,SRD,within_breed
SHCC206A,SHCC48A,0.326166801,SRD,SRD,within_breed
SHCC206A,SRR29536179,0.454917048,MSD,SRD,between_breed
SHCC206A,SHCC279A,0.191061867,SRD,SRD,within_breed
SHCC206A,SRR29449359,0.214158686,PKD,SRD,between_breed
SHCC206A,SHCC293A,0.177831691,SRD,SRD,within_breed
SHCC206A,SHCC38A,0.132232697,SRD,SRD,within_breed
SHCC206A,SRR29536188,0.491849455,MSD,SRD,between_breed
SHCC206A,SHCC21A,0.563088098,SRD,SRD,within_breed
SHCC206A,SRR28497703,0.276192666,MSD,SRD,between_breed
SHCC206A,SRR29536167,0.46791853,MSD,SRD,between_breed
SHCC206A,SHCC285A,0.143413147,SRD,SRD,within_breed
SHCC206A,SHCC95A,0.13725255,SRD,SRD,within_breed
SHCC206A,SHCC298A,0.22447955,SRD,SRD,within_breed
SHCC206A,SHCC2A,0.372633277,SRD,SRD,within_breed
SHCC206A,SHCC37A,0.402284687,SRD,SRD,within_breed
SHCC206A,SHCC250A,0.139321301,SRD,SRD,within_breed
SHCC206A,SHCC84A,0.23467107,SRD,SRD,within_breed
SHCC206A,SHCC99A,0.167973744,SRD,SRD,within_breed
SHCC206A,SHCC284A,0.438151767,SRD,SRD,within_breed
SHCC206A,SHCC90A,0.163985628,SRD,SRD,within_breed
SHCC207A,SHCC234B,0.12725637,SRD,SRD,within_breed
SHCC207A,SHCC4A,0.187497535,SRD,SRD,within_breed
SHCC207A,SHCC219A,0.098490983,SRD,SRD,within_breed
SHCC207A,SHCC80A,0.229739711,SRD,SRD,within_breed
SHCC207A,SHCC83A,0.139797125,SRD,SRD,within_breed
SHCC207A,SHCC241A,0.185661161,SRD,SRD,within_breed
SHCC207A,SHCC21A,0.53132464,SRD,SRD,within_breed
SHCC207A,SHCC223A,0.171780461,SRD,SRD,within_breed
SHCC207A,SRR29536174,0.816632863,PKD,SRD,between_breed
SHCC207A,SHCC37A,0.361588573,SRD,SRD,within_breed
SHCC207A,SHCC220A,0.364252441,SRD,SRD,within_breed
SHCC207A,SRR29536182,0.541821772,MAL,SRD,between_breed
SHCC207A,SHCC278A,0.107776193,SRD,SRD,within_breed
SHCC207A,SRR28497703,0.299459654,MSD,SRD,between_breed
SHCC207A,SHCC240A,0.204648584,SRD,SRD,within_breed
SHCC207A,SRR29536190,0.452448875,MSD,SRD,between_breed
SHCC207A,SRR29449380,0.285172381,PKD,SRD,between_breed
SHCC207A,SHCC263A,0.190466178,SRD,SRD,within_breed
SHCC207A,SHCC48A,0.29125069,SRD,SRD,within_breed
SHCC207A,SRR29449358,0.287632087,PKD,SRD,between_breed
SHCC207A,SHCC27A,0.089354273,SRD,SRD,within_breed
SHCC207A,SHCC75A,0.178442314,SRD,SRD,within_breed
SHCC207A,SHCC42A,0.134482112,SRD,SRD,within_breed
SHCC207A,SHCC210A,0.150447319,SRD,SRD,within_breed
SHCC207A,SHCC74A,0.131998296,SRD,SRD,within_breed
SHCC207A,SRR29536187,0.427306751,MAL,SRD,between_breed
SHCC207A,SHCC44A,0.259465853,SRD,SRD,within_breed
SHCC207A,SHCC264A,0.15083045,SRD,SRD,within_breed
SHCC207A,SHCC46B,0.202302111,SRD,SRD,within_breed
SHCC207A,SRR29536191,0.466228222,MSD,SRD,between_breed
SHCC207A,SHCC226A,0.198157104,SRD,SRD,within_breed
SHCC207A,SHCC3A,0.101816496,SRD,SRD,within_breed
SHCC207A,SHCC76A,0.156357362,SRD,SRD,within_breed
SHCC207A,SHCC236A,0.182535807,SRD,SRD,within_breed
SHCC207A,SRR29449381,0.353512236,PKD,SRD,between_breed
SHCC207A,SHCC208A,0.137363256,SRD,SRD,within_breed
SHCC207A,SHCC29A,0.230479251,SRD,SRD,within_breed
SHCC207A,SHCC283A,0.10341808,SRD,SRD,within_breed
SHCC207A,SRR28497695,0.327982546,MSD,SRD,between_breed
SHCC207A,SRR29536189,0.478479436,MSD,SRD,between_breed
SHCC207A,SRR28497698,0.388196803,MSD,SRD,between_breed
SHCC207A,SHCC224A,0.124546218,SRD,SRD,within_breed
SHCC207A,SHCC237A,0.383462634,SRD,SRD,within_breed
SHCC207A,SHCC213A,0.14068811,SRD,SRD,within_breed
SHCC207A,SHCC88B,0.128422343,SRD,SRD,within_breed
SHCC207A,SRR29449378,0.379859875,PKD,SRD,between_breed
SHCC207A,SHCC73A,0.187054528,SRD,SRD,within_breed
SHCC207A,SHCC41A,0.12849428,SRD,SRD,within_breed
SHCC207A,SHCC288A,0.205001335,SRD,SRD,within_breed
SHCC207A,SHCC40A,0.550972598,SRD,SRD,within_breed
SHCC207A,SHCC279A,0.129021253,SRD,SRD,within_breed
SHCC207A,SRR29536176,0.754270365,PKD,SRD,between_breed
SHCC207A,SRR28497704,0.447358184,MSD,SRD,between_breed
SHCC207A,SHCC293A,0.146966076,SRD,SRD,within_breed
SHCC207A,SHCC270A,0.114028714,SRD,SRD,within_breed
SHCC207A,SHCC273B,0.181735065,SRD,SRD,within_breed
SHCC207A,SRR29536181,0.786337765,PKD,SRD,between_breed
SHCC207A,SRR29449363,0.275967741,PKD,SRD,between_breed
SHCC207A,SHCC60A,0.183606459,SRD,SRD,within_breed
SHCC207A,SHCC70A,0.127071957,SRD,SRD,within_breed
SHCC207A,SHCC244A,0.156038264,SRD,SRD,within_breed
SHCC207A,SHCC81A,0.268874775,SRD,SRD,within_breed
SHCC207A,SHCC272B,0.180332151,SRD,SRD,within_breed
SHCC207A,SHCC262A,0.156973917,SRD,SRD,within_breed
SHCC207A,SRR28497701,0.48210953,MSD,SRD,between_breed
SHCC207A,SHCC274A,0.155742665,SRD,SRD,within_breed
SHCC207A,SHCC54A,0.157979896,SRD,SRD,within_breed
SHCC207A,SHCC275A,0.364233756,SRD,SRD,within_breed
SHCC207A,SHCC269A,0.390581156,SRD,SRD,within_breed
SHCC207A,SRR29449360,0.372888406,PKD,SRD,between_breed
SHCC207A,SHCC53A,0.125205089,SRD,SRD,within_breed
SHCC207A,SHCC268A,0.173117459,SRD,SRD,within_breed
SHCC207A,SHCC66A,0.099570284,SRD,SRD,within_breed
SHCC207A,SHCC243A,0.174475034,SRD,SRD,within_breed
SHCC207A,SHCC51A,0.148943309,SRD,SRD,within_breed
SHCC207A,SHCC45A,0.213785678,SRD,SRD,within_breed
SHCC207A,SRR29536188,0.512164595,MSD,SRD,between_breed
SHCC207A,SHCC211A,0.216741765,SRD,SRD,within_breed
SHCC207A,SHCC257A,0.165577987,SRD,SRD,within_breed
SHCC207A,SRR28497700,0.379652074,MSD,SRD,between_breed
SHCC207A,SRR28497702,0.35200085,MSD,SRD,between_breed
SHCC207A,SRR29536178,0.807827408,PKD,SRD,between_breed
SHCC207A,SHCC90A,0.133612236,SRD,SRD,within_breed
SHCC207A,SHCC97A,0.17386541,SRD,SRD,within_breed
SHCC207A,SHCC57B,0.49295026,SRD,SRD,within_breed
SHCC207A,SHCC25A,0.10706664,SRD,SRD,within_breed
SHCC207A,SHCC23A,0.265140789,SRD,SRD,within_breed
SHCC207A,SHCC225B,0.156350994,SRD,SRD,within_breed
SHCC207A,SHCC256A,0.132943662,SRD,SRD,within_breed
SHCC207A,SRR29536183,0.552765603,MAL,SRD,between_breed
SHCC207A,SHCC247A,0.201316933,SRD,SRD,within_breed
SHCC207A,SHCC229A,0.10015866,SRD,SRD,within_breed
SHCC207A,SHCC277A,0.258091656,SRD,SRD,within_breed
