Sample2,Sample1,Distance,Group1,Group2,Type
SHCC249A,CCS34A,0.21313983024852098,egg_type,dual_type,dual_type vs. egg_type
SHCC249A,CCS19A,0.24787081242379191,egg_type,dual_type,dual_type vs. egg_type
SHCC249A,CCS26A,0.4339014326644722,egg_type,dual_type,dual_type vs. egg_type
SHCC249A,CCS24A,0.2580339077221419,egg_type,dual_type,dual_type vs. egg_type
SHCC249A,CCS17A,0.313212117101098,egg_type,dual_type,dual_type vs. egg_type
SHCC249A,CCS15B,0.36717908549486816,egg_type,dual_type,dual_type vs. egg_type
SHCC249A,CCS25B,0.5231552877323378,egg_type,dual_type,dual_type vs. egg_type
SHCC249A,CCS16B,0.5517680170047126,egg_type,dual_type,dual_type vs. egg_type
SHCC249A,CCS27A,0.45269432453245523,egg_type,dual_type,dual_type vs. egg_type
SHCC249A,CCS30A,0.2672706970184884,egg_type,dual_type,dual_type vs. egg_type
SHCC249A,CCS18A,0.2832037444953491,egg_type,dual_type,dual_type vs. egg_type
SHCC24A,CCS27A,0.3567229674222587,egg_type,dual_type,dual_type vs. egg_type
SHCC24A,CCS29B,0.20836099840573405,egg_type,dual_type,dual_type vs. egg_type
SHCC24A,CCS19A,0.20046819575888583,egg_type,dual_type,dual_type vs. egg_type
SHCC24A,CCS30A,0.23579197296068272,egg_type,dual_type,dual_type vs. egg_type
SHCC24A,CCS15B,0.30102605091285783,egg_type,dual_type,dual_type vs. egg_type
SHCC24A,CCS34A,0.2647805490360019,egg_type,dual_type,dual_type vs. egg_type
SHCC24A,CCS26A,0.37649487613396854,egg_type,dual_type,dual_type vs. egg_type
SHCC24A,CCS20A,0.3789705702602604,egg_type,dual_type,dual_type vs. egg_type
SHCC24A,CCS18A,0.24787022766569564,egg_type,dual_type,dual_type vs. egg_type
SHCC24A,CCS17A,0.26114048252166816,egg_type,dual_type,dual_type vs. egg_type
SHCC24A,CCS28B,0.2004557949790974,egg_type,dual_type,dual_type vs. egg_type
SHCC24A,CCS16B,0.4211324633270101,egg_type,dual_type,dual_type vs. egg_type
SHCC24A,CCS24A,0.20126955706355537,egg_type,dual_type,dual_type vs. egg_type
SHCC24A,CCS25B,0.4305386251330111,egg_type,dual_type,dual_type vs. egg_type
SHCC250A,CCS25B,0.4355032000642434,egg_type,dual_type,dual_type vs. egg_type
SHCC250A,CCS26A,0.34284495383133945,egg_type,dual_type,dual_type vs. egg_type
SHCC250A,CCS17A,0.28989184252452205,egg_type,dual_type,dual_type vs. egg_type
SHCC250A,CCS30A,0.19284801500898507,egg_type,dual_type,dual_type vs. egg_type
SHCC250A,CCS34A,0.20573916719964003,egg_type,dual_type,dual_type vs. egg_type
SHCC250A,CCS19A,0.1747858844779396,egg_type,dual_type,dual_type vs. egg_type
SHCC250A,CCS20A,0.34614816921753583,egg_type,dual_type,dual_type vs. egg_type
SHCC250A,CCS18A,0.2818794121911302,egg_type,dual_type,dual_type vs. egg_type
SHCC250A,CCS28B,0.20154200123353655,egg_type,dual_type,dual_type vs. egg_type
SHCC250A,CCS16B,0.42760007974254177,egg_type,dual_type,dual_type vs. egg_type
SHCC250A,CCS29B,0.2700081720912586,egg_type,dual_type,dual_type vs. egg_type
SHCC250A,CCS24A,0.22005401005102196,egg_type,dual_type,dual_type vs. egg_type
SHCC250A,CCS15B,0.2964755643313816,egg_type,dual_type,dual_type vs. egg_type
SHCC250A,CCS27A,0.3903390384722672,egg_type,dual_type,dual_type vs. egg_type
SHCC251B,CCS17A,0.35311580329262837,egg_type,dual_type,dual_type vs. egg_type
SHCC251B,CCS29B,0.22422793153137094,egg_type,dual_type,dual_type vs. egg_type
SHCC251B,CCS16B,0.460204492280455,egg_type,dual_type,dual_type vs. egg_type
SHCC251B,CCS34A,0.24639004025167865,egg_type,dual_type,dual_type vs. egg_type
SHCC251B,CCS30A,0.2911896548218797,egg_type,dual_type,dual_type vs. egg_type
SHCC251B,CCS25B,0.42208653128013496,egg_type,dual_type,dual_type vs. egg_type
SHCC251B,CCS19A,0.1984267188549064,egg_type,dual_type,dual_type vs. egg_type
SHCC251B,CCS28B,0.2702833498412301,egg_type,dual_type,dual_type vs. egg_type
SHCC251B,CCS26A,0.44147430509872576,egg_type,dual_type,dual_type vs. egg_type
SHCC251B,CCS27A,0.4640407408285131,egg_type,dual_type,dual_type vs. egg_type
SHCC251B,CCS24A,0.27745290348602836,egg_type,dual_type,dual_type vs. egg_type
SHCC251B,CCS18A,0.3483821059416388,egg_type,dual_type,dual_type vs. egg_type
SHCC251B,CCS15B,0.3472725115818234,egg_type,dual_type,dual_type vs. egg_type
SHCC251B,CCS20A,0.3898923926308673,egg_type,dual_type,dual_type vs. egg_type
SHCC252A,CCS34A,0.17201829150952375,egg_type,dual_type,dual_type vs. egg_type
SHCC252A,CCS17A,0.3117455291706355,egg_type,dual_type,dual_type vs. egg_type
SHCC252A,CCS18A,0.32009629771465564,egg_type,dual_type,dual_type vs. egg_type
SHCC252A,CCS24A,0.2527098700022211,egg_type,dual_type,dual_type vs. egg_type
SHCC252A,CCS15B,0.3192529568076995,egg_type,dual_type,dual_type vs. egg_type
SHCC252A,CCS25B,0.4266502276606635,egg_type,dual_type,dual_type vs. egg_type
SHCC252A,CCS27A,0.44698920182894664,egg_type,dual_type,dual_type vs. egg_type
SHCC252A,CCS26A,0.41001874378862446,egg_type,dual_type,dual_type vs. egg_type
SHCC252A,CCS16B,0.45752315907273206,egg_type,dual_type,dual_type vs. egg_type
SHCC252A,CCS29B,0.26275662427713253,egg_type,dual_type,dual_type vs. egg_type
SHCC252A,CCS30A,0.2434065469730063,egg_type,dual_type,dual_type vs. egg_type
SHCC252A,CCS28B,0.2596519596916557,egg_type,dual_type,dual_type vs. egg_type
SHCC252A,CCS20A,0.4012985352705641,egg_type,dual_type,dual_type vs. egg_type
SHCC252A,CCS19A,0.19453179492390998,egg_type,dual_type,dual_type vs. egg_type
SHCC253A,CCS29B,0.36917275840773056,egg_type,dual_type,dual_type vs. egg_type
SHCC253A,CCS27A,0.4416696151375796,egg_type,dual_type,dual_type vs. egg_type
SHCC253A,CCS24A,0.24595696943983594,egg_type,dual_type,dual_type vs. egg_type
SHCC253A,CCS26A,0.40834408878458534,egg_type,dual_type,dual_type vs. egg_type
SHCC253A,CCS20A,0.4534945662917392,egg_type,dual_type,dual_type vs. egg_type
SHCC253A,CCS16B,0.5519198872181743,egg_type,dual_type,dual_type vs. egg_type
SHCC253A,CCS19A,0.24453230819066976,egg_type,dual_type,dual_type vs. egg_type
SHCC253A,CCS25B,0.5117833512816315,egg_type,dual_type,dual_type vs. egg_type
SHCC253A,CCS30A,0.26062212054015016,egg_type,dual_type,dual_type vs. egg_type
SHCC253A,CCS18A,0.3083130274502269,egg_type,dual_type,dual_type vs. egg_type
SHCC253A,CCS28B,0.27627133209470106,egg_type,dual_type,dual_type vs. egg_type
SHCC253A,CCS34A,0.17520756927384346,egg_type,dual_type,dual_type vs. egg_type
SHCC253A,CCS15B,0.39694442609513214,egg_type,dual_type,dual_type vs. egg_type
SHCC253A,CCS17A,0.3457786753667631,egg_type,dual_type,dual_type vs. egg_type
SHCC254B,CCS24A,0.3434906044496886,egg_type,dual_type,dual_type vs. egg_type
SHCC254B,CCS19A,0.22010286592019357,egg_type,dual_type,dual_type vs. egg_type
SHCC254B,CCS29B,0.3007642849008242,egg_type,dual_type,dual_type vs. egg_type
SHCC254B,CCS26A,0.5422032304383457,egg_type,dual_type,dual_type vs. egg_type
SHCC254B,CCS28B,0.3901891996073074,egg_type,dual_type,dual_type vs. egg_type
SHCC254B,CCS20A,0.3122344492631354,egg_type,dual_type,dual_type vs. egg_type
SHCC254B,CCS18A,0.4333738455375748,egg_type,dual_type,dual_type vs. egg_type
SHCC254B,CCS16B,0.5460839340116345,egg_type,dual_type,dual_type vs. egg_type
SHCC254B,CCS25B,0.39108090423011155,egg_type,dual_type,dual_type vs. egg_type
SHCC254B,CCS30A,0.3849735102887799,egg_type,dual_type,dual_type vs. egg_type
SHCC254B,CCS17A,0.41586945264172853,egg_type,dual_type,dual_type vs. egg_type
SHCC254B,CCS27A,0.5515895351902349,egg_type,dual_type,dual_type vs. egg_type
SHCC254B,CCS15B,0.3608710979729662,egg_type,dual_type,dual_type vs. egg_type
SHCC254B,CCS34A,0.3372325205993874,egg_type,dual_type,dual_type vs. egg_type
SHCC255B,CCS30A,0.2952840003883246,egg_type,dual_type,dual_type vs. egg_type
SHCC255B,CCS34A,0.30641005745135,egg_type,dual_type,dual_type vs. egg_type
SHCC255B,CCS26A,0.36151757001076174,egg_type,dual_type,dual_type vs. egg_type
SHCC255B,CCS19A,0.274382718981486,egg_type,dual_type,dual_type vs. egg_type
SHCC255B,CCS18A,0.2768173350321588,egg_type,dual_type,dual_type vs. egg_type
SHCC255B,CCS29B,0.20907184919190538,egg_type,dual_type,dual_type vs. egg_type
SHCC255B,CCS25B,0.44781614584109936,egg_type,dual_type,dual_type vs. egg_type
SHCC255B,CCS17A,0.28140465035908957,egg_type,dual_type,dual_type vs. egg_type
SHCC255B,CCS27A,0.36384451943455653,egg_type,dual_type,dual_type vs. egg_type
SHCC255B,CCS16B,0.4539248077006324,egg_type,dual_type,dual_type vs. egg_type
SHCC255B,CCS15B,0.3256625217437625,egg_type,dual_type,dual_type vs. egg_type
SHCC255B,CCS28B,0.25391010808206566,egg_type,dual_type,dual_type vs. egg_type
SHCC255B,CCS20A,0.3986776798067843,egg_type,dual_type,dual_type vs. egg_type
SHCC255B,CCS24A,0.21910067657319457,egg_type,dual_type,dual_type vs. egg_type
SHCC256A,CCS30A,0.2399608173335114,egg_type,dual_type,dual_type vs. egg_type
SHCC256A,CCS29B,0.24321504124531906,egg_type,dual_type,dual_type vs. egg_type
SHCC256A,CCS19A,0.17348211364321287,egg_type,dual_type,dual_type vs. egg_type
SHCC256A,CCS27A,0.4190491712479673,egg_type,dual_type,dual_type vs. egg_type
SHCC256A,CCS25B,0.4365532080333403,egg_type,dual_type,dual_type vs. egg_type
SHCC256A,CCS20A,0.3766332197285196,egg_type,dual_type,dual_type vs. egg_type
SHCC256A,CCS34A,0.19549656471591453,egg_type,dual_type,dual_type vs. egg_type
SHCC256A,CCS15B,0.2847441481575602,egg_type,dual_type,dual_type vs. egg_type
SHCC256A,CCS18A,0.29977213977512707,egg_type,dual_type,dual_type vs. egg_type
SHCC256A,CCS17A,0.29271716823700444,egg_type,dual_type,dual_type vs. egg_type
SHCC256A,CCS16B,0.44552043575739936,egg_type,dual_type,dual_type vs. egg_type
SHCC256A,CCS24A,0.21848743541044394,egg_type,dual_type,dual_type vs. egg_type
SHCC256A,CCS28B,0.24644433041960095,egg_type,dual_type,dual_type vs. egg_type
SHCC256A,CCS26A,0.3988629059367704,egg_type,dual_type,dual_type vs. egg_type
SHCC257A,CCS26A,0.33335397397609356,egg_type,dual_type,dual_type vs. egg_type
SHCC257A,CCS29B,0.1950175467483607,egg_type,dual_type,dual_type vs. egg_type
SHCC257A,CCS20A,0.3537216867151378,egg_type,dual_type,dual_type vs. egg_type
SHCC257A,CCS25B,0.4018967657571842,egg_type,dual_type,dual_type vs. egg_type
SHCC257A,CCS30A,0.1972114597250924,egg_type,dual_type,dual_type vs. egg_type
SHCC257A,CCS24A,0.2088860111939041,egg_type,dual_type,dual_type vs. egg_type
SHCC257A,CCS15B,0.26928084206075764,egg_type,dual_type,dual_type vs. egg_type
SHCC257A,CCS34A,0.22885834805880828,egg_type,dual_type,dual_type vs. egg_type
SHCC257A,CCS16B,0.3850308718940333,egg_type,dual_type,dual_type vs. egg_type
SHCC257A,CCS28B,0.1787353197828424,egg_type,dual_type,dual_type vs. egg_type
SHCC257A,CCS18A,0.2244540878894907,egg_type,dual_type,dual_type vs. egg_type
SHCC257A,CCS27A,0.3006059735570949,egg_type,dual_type,dual_type vs. egg_type
SHCC257A,CCS17A,0.21602908554019926,egg_type,dual_type,dual_type vs. egg_type
SHCC257A,CCS19A,0.21441466974623632,egg_type,dual_type,dual_type vs. egg_type
SHCC258A,CCS20A,0.46863594144414,egg_type,dual_type,dual_type vs. egg_type
SHCC258A,CCS25B,0.503316611491439,egg_type,dual_type,dual_type vs. egg_type
SHCC258A,CCS26A,0.34186716765757924,egg_type,dual_type,dual_type vs. egg_type
SHCC258A,CCS16B,0.5163916881701397,egg_type,dual_type,dual_type vs. egg_type
SHCC258A,CCS34A,0.14642676541662708,egg_type,dual_type,dual_type vs. egg_type
SHCC258A,CCS30A,0.17323305767049324,egg_type,dual_type,dual_type vs. egg_type
SHCC258A,CCS19A,0.2576637726847874,egg_type,dual_type,dual_type vs. egg_type
SHCC258A,CCS18A,0.28304476143777413,egg_type,dual_type,dual_type vs. egg_type
SHCC258A,CCS29B,0.3171054771523807,egg_type,dual_type,dual_type vs. egg_type
SHCC258A,CCS27A,0.3535524087776961,egg_type,dual_type,dual_type vs. egg_type
SHCC258A,CCS15B,0.3664796590630131,egg_type,dual_type,dual_type vs. egg_type
SHCC258A,CCS28B,0.24346804792324606,egg_type,dual_type,dual_type vs. egg_type
SHCC258A,CCS24A,0.2610508321456745,egg_type,dual_type,dual_type vs. egg_type
SHCC258A,CCS17A,0.2472175310091173,egg_type,dual_type,dual_type vs. egg_type
SHCC259A,CCS17A,0.2782427206922806,egg_type,dual_type,dual_type vs. egg_type
SHCC259A,CCS25B,0.3851645554121371,egg_type,dual_type,dual_type vs. egg_type
SHCC259A,CCS26A,0.39132674981727383,egg_type,dual_type,dual_type vs. egg_type
SHCC259A,CCS18A,0.2862173419104558,egg_type,dual_type,dual_type vs. egg_type
SHCC259A,CCS24A,0.22089530709632316,egg_type,dual_type,dual_type vs. egg_type
SHCC259A,CCS20A,0.3647609356959893,egg_type,dual_type,dual_type vs. egg_type
SHCC259A,CCS28B,0.22140287377900203,egg_type,dual_type,dual_type vs. egg_type
SHCC259A,CCS16B,0.4082146146020169,egg_type,dual_type,dual_type vs. egg_type
SHCC259A,CCS15B,0.28946691216571263,egg_type,dual_type,dual_type vs. egg_type
SHCC259A,CCS19A,0.1644439383603468,egg_type,dual_type,dual_type vs. egg_type
SHCC259A,CCS34A,0.27214513276974167,egg_type,dual_type,dual_type vs. egg_type
SHCC259A,CCS30A,0.24151812044178603,egg_type,dual_type,dual_type vs. egg_type
SHCC259A,CCS27A,0.4007447596423125,egg_type,dual_type,dual_type vs. egg_type
SHCC259A,CCS29B,0.18414997701739266,egg_type,dual_type,dual_type vs. egg_type
SHCC25A,CCS34A,0.25691269995806304,egg_type,dual_type,dual_type vs. egg_type
SHCC25A,CCS28B,0.2295748980197621,egg_type,dual_type,dual_type vs. egg_type
SHCC25A,CCS26A,0.39577594194110294,egg_type,dual_type,dual_type vs. egg_type
SHCC25A,CCS18A,0.2954033254166216,egg_type,dual_type,dual_type vs. egg_type
SHCC25A,CCS16B,0.4034352454005435,egg_type,dual_type,dual_type vs. egg_type
SHCC25A,CCS30A,0.2286235532563883,egg_type,dual_type,dual_type vs. egg_type
SHCC25A,CCS29B,0.18960097737237278,egg_type,dual_type,dual_type vs. egg_type
SHCC25A,CCS19A,0.10993120667214909,egg_type,dual_type,dual_type vs. egg_type
SHCC25A,CCS27A,0.3872102764904449,egg_type,dual_type,dual_type vs. egg_type
SHCC25A,CCS24A,0.19426401586596032,egg_type,dual_type,dual_type vs. egg_type
SHCC25A,CCS15B,0.2610317836577538,egg_type,dual_type,dual_type vs. egg_type
SHCC25A,CCS25B,0.3822714960553688,egg_type,dual_type,dual_type vs. egg_type
SHCC25A,CCS17A,0.2751465117309393,egg_type,dual_type,dual_type vs. egg_type
SHCC25A,CCS20A,0.3288992358069201,egg_type,dual_type,dual_type vs. egg_type
SHCC260A,CCS34A,0.25297438528525473,egg_type,dual_type,dual_type vs. egg_type
SHCC260A,CCS15B,0.3209617345299794,egg_type,dual_type,dual_type vs. egg_type
SHCC260A,CCS26A,0.3191119873538667,egg_type,dual_type,dual_type vs. egg_type
SHCC260A,CCS30A,0.1890264828139372,egg_type,dual_type,dual_type vs. egg_type
SHCC260A,CCS18A,0.22614460015130983,egg_type,dual_type,dual_type vs. egg_type
SHCC260A,CCS29B,0.26176831283841945,egg_type,dual_type,dual_type vs. egg_type
SHCC260A,CCS17A,0.24272577466704728,egg_type,dual_type,dual_type vs. egg_type
SHCC260A,CCS25B,0.44880395876567053,egg_type,dual_type,dual_type vs. egg_type
SHCC260A,CCS20A,0.41909754052796333,egg_type,dual_type,dual_type vs. egg_type
SHCC260A,CCS27A,0.32919358005169963,egg_type,dual_type,dual_type vs. egg_type
SHCC260A,CCS28B,0.20026991006841663,egg_type,dual_type,dual_type vs. egg_type
SHCC260A,CCS24A,0.2110656908986119,egg_type,dual_type,dual_type vs. egg_type
SHCC260A,CCS16B,0.4791145169859484,egg_type,dual_type,dual_type vs. egg_type
SHCC260A,CCS19A,0.24702922238841135,egg_type,dual_type,dual_type vs. egg_type
SHCC261A,CCS18A,0.31632252546060435,egg_type,dual_type,dual_type vs. egg_type
SHCC261A,CCS25B,0.4921646346589872,egg_type,dual_type,dual_type vs. egg_type
SHCC261A,CCS16B,0.4907958561523768,egg_type,dual_type,dual_type vs. egg_type
SHCC261A,CCS24A,0.28299638680363703,egg_type,dual_type,dual_type vs. egg_type
SHCC261A,CCS30A,0.24194411019534462,egg_type,dual_type,dual_type vs. egg_type
SHCC261A,CCS17A,0.31383922785985585,egg_type,dual_type,dual_type vs. egg_type
SHCC261A,CCS20A,0.43418797237698353,egg_type,dual_type,dual_type vs. egg_type
SHCC261A,CCS26A,0.41537621698552596,egg_type,dual_type,dual_type vs. egg_type
SHCC261A,CCS34A,0.13448535453022017,egg_type,dual_type,dual_type vs. egg_type
SHCC261A,CCS28B,0.2399276113920603,egg_type,dual_type,dual_type vs. egg_type
SHCC261A,CCS19A,0.27039352264108235,egg_type,dual_type,dual_type vs. egg_type
SHCC261A,CCS27A,0.41992363013096695,egg_type,dual_type,dual_type vs. egg_type
SHCC261A,CCS29B,0.3129814249667065,egg_type,dual_type,dual_type vs. egg_type
SHCC261A,CCS15B,0.3565425087575435,egg_type,dual_type,dual_type vs. egg_type
SHCC262A,CCS27A,0.4494273760524718,egg_type,dual_type,dual_type vs. egg_type
SHCC262A,CCS30A,0.25675846798391244,egg_type,dual_type,dual_type vs. egg_type
SHCC262A,CCS15B,0.3548748089876301,egg_type,dual_type,dual_type vs. egg_type
SHCC262A,CCS34A,0.17779708167877498,egg_type,dual_type,dual_type vs. egg_type
SHCC262A,CCS20A,0.43735819523346076,egg_type,dual_type,dual_type vs. egg_type
SHCC262A,CCS26A,0.41107551453398844,egg_type,dual_type,dual_type vs. egg_type
SHCC262A,CCS28B,0.27793462758781506,egg_type,dual_type,dual_type vs. egg_type
SHCC262A,CCS25B,0.4821679411784648,egg_type,dual_type,dual_type vs. egg_type
SHCC262A,CCS18A,0.307972985689607,egg_type,dual_type,dual_type vs. egg_type
SHCC262A,CCS17A,0.32386198507878283,egg_type,dual_type,dual_type vs. egg_type
SHCC262A,CCS19A,0.2373489303934536,egg_type,dual_type,dual_type vs. egg_type
SHCC262A,CCS16B,0.4772246086372344,egg_type,dual_type,dual_type vs. egg_type
SHCC262A,CCS29B,0.328360299672217,egg_type,dual_type,dual_type vs. egg_type
SHCC262A,CCS24A,0.2589231063337032,egg_type,dual_type,dual_type vs. egg_type
SHCC263A,CCS15B,0.24477755807208068,egg_type,dual_type,dual_type vs. egg_type
SHCC263A,CCS19A,0.16735624345955818,egg_type,dual_type,dual_type vs. egg_type
SHCC263A,CCS25B,0.36519704517920765,egg_type,dual_type,dual_type vs. egg_type
SHCC263A,CCS16B,0.41351796975820143,egg_type,dual_type,dual_type vs. egg_type
SHCC263A,CCS20A,0.3108140878091164,egg_type,dual_type,dual_type vs. egg_type
SHCC263A,CCS34A,0.3387254462064329,egg_type,dual_type,dual_type vs. egg_type
SHCC263A,CCS28B,0.29771857634837273,egg_type,dual_type,dual_type vs. egg_type
SHCC263A,CCS30A,0.2994617667224941,egg_type,dual_type,dual_type vs. egg_type
SHCC263A,CCS27A,0.40986469589994223,egg_type,dual_type,dual_type vs. egg_type
SHCC263A,CCS17A,0.2933458738014886,egg_type,dual_type,dual_type vs. egg_type
SHCC263A,CCS18A,0.3051431720471475,egg_type,dual_type,dual_type vs. egg_type
SHCC263A,CCS29B,0.2203872252899658,egg_type,dual_type,dual_type vs. egg_type
SHCC263A,CCS26A,0.41881128416139574,egg_type,dual_type,dual_type vs. egg_type
SHCC263A,CCS24A,0.21376197973895247,egg_type,dual_type,dual_type vs. egg_type
SHCC264A,CCS29B,0.225224369779968,egg_type,dual_type,dual_type vs. egg_type
SHCC264A,CCS27A,0.4424706797716535,egg_type,dual_type,dual_type vs. egg_type
SHCC264A,CCS34A,0.30420609715860336,egg_type,dual_type,dual_type vs. egg_type
SHCC264A,CCS30A,0.2608843961024109,egg_type,dual_type,dual_type vs. egg_type
SHCC264A,CCS28B,0.26273920476985996,egg_type,dual_type,dual_type vs. egg_type
SHCC264A,CCS25B,0.36156041758059065,egg_type,dual_type,dual_type vs. egg_type
SHCC264A,CCS24A,0.22342457062876434,egg_type,dual_type,dual_type vs. egg_type
SHCC264A,CCS15B,0.2961443999511129,egg_type,dual_type,dual_type vs. egg_type
SHCC264A,CCS26A,0.4329331183468944,egg_type,dual_type,dual_type vs. egg_type
SHCC264A,CCS19A,0.16404639434986476,egg_type,dual_type,dual_type vs. egg_type
SHCC264A,CCS16B,0.4484283957637629,egg_type,dual_type,dual_type vs. egg_type
SHCC264A,CCS17A,0.3183639977673826,egg_type,dual_type,dual_type vs. egg_type
SHCC264A,CCS20A,0.2912837845470576,egg_type,dual_type,dual_type vs. egg_type
SHCC264A,CCS18A,0.3367239896830602,egg_type,dual_type,dual_type vs. egg_type
SHCC265A,CCS29B,0.44692242810298877,egg_type,dual_type,dual_type vs. egg_type
SHCC265A,CCS24A,0.3412167853841333,egg_type,dual_type,dual_type vs. egg_type
SHCC265A,CCS19A,0.33702075655891156,egg_type,dual_type,dual_type vs. egg_type
SHCC265A,CCS20A,0.5439059811495922,egg_type,dual_type,dual_type vs. egg_type
SHCC265A,CCS25B,0.6050210096946891,egg_type,dual_type,dual_type vs. egg_type
SHCC265A,CCS16B,0.6154945775119316,egg_type,dual_type,dual_type vs. egg_type
SHCC265A,CCS18A,0.34462701863997985,egg_type,dual_type,dual_type vs. egg_type
SHCC265A,CCS26A,0.4011982732432752,egg_type,dual_type,dual_type vs. egg_type
SHCC265A,CCS17A,0.3619943130338281,egg_type,dual_type,dual_type vs. egg_type
SHCC265A,CCS27A,0.44964753315528005,egg_type,dual_type,dual_type vs. egg_type
SHCC265A,CCS34A,0.240356208153414,egg_type,dual_type,dual_type vs. egg_type
SHCC265A,CCS15B,0.45673272062384374,egg_type,dual_type,dual_type vs. egg_type
SHCC265A,CCS30A,0.2861837880260033,egg_type,dual_type,dual_type vs. egg_type
SHCC265A,CCS28B,0.32860091969324584,egg_type,dual_type,dual_type vs. egg_type
SHCC266B,CCS28B,0.259920098086302,egg_type,dual_type,dual_type vs. egg_type
SHCC266B,CCS29B,0.2433781914535267,egg_type,dual_type,dual_type vs. egg_type
SHCC266B,CCS25B,0.41560118454697403,egg_type,dual_type,dual_type vs. egg_type
SHCC266B,CCS17A,0.3232603742093092,egg_type,dual_type,dual_type vs. egg_type
SHCC266B,CCS20A,0.38865850083843867,egg_type,dual_type,dual_type vs. egg_type
SHCC266B,CCS30A,0.27537667364474394,egg_type,dual_type,dual_type vs. egg_type
SHCC266B,CCS19A,0.17748654306886968,egg_type,dual_type,dual_type vs. egg_type
SHCC266B,CCS34A,0.22757459563905413,egg_type,dual_type,dual_type vs. egg_type
SHCC266B,CCS24A,0.24644349363292573,egg_type,dual_type,dual_type vs. egg_type
SHCC266B,CCS27A,0.4421786980196053,egg_type,dual_type,dual_type vs. egg_type
SHCC266B,CCS15B,0.31366078613057563,egg_type,dual_type,dual_type vs. egg_type
SHCC266B,CCS18A,0.31220323575346187,egg_type,dual_type,dual_type vs. egg_type
SHCC266B,CCS26A,0.42027007124233506,egg_type,dual_type,dual_type vs. egg_type
SHCC266B,CCS16B,0.4463673699148371,egg_type,dual_type,dual_type vs. egg_type
SHCC267A,CCS27A,0.46133524095099704,egg_type,dual_type,dual_type vs. egg_type
SHCC267A,CCS34A,0.36436618084860967,egg_type,dual_type,dual_type vs. egg_type
SHCC267A,CCS30A,0.34015387196700003,egg_type,dual_type,dual_type vs. egg_type
SHCC267A,CCS24A,0.24671716510578381,egg_type,dual_type,dual_type vs. egg_type
SHCC267A,CCS25B,0.36326508304940697,egg_type,dual_type,dual_type vs. egg_type
SHCC267A,CCS19A,0.17828380030161037,egg_type,dual_type,dual_type vs. egg_type
SHCC267A,CCS28B,0.31473742587751213,egg_type,dual_type,dual_type vs. egg_type
SHCC267A,CCS16B,0.4668661790423109,egg_type,dual_type,dual_type vs. egg_type
SHCC267A,CCS29B,0.2007152429100801,egg_type,dual_type,dual_type vs. egg_type
SHCC267A,CCS17A,0.32750637720832343,egg_type,dual_type,dual_type vs. egg_type
SHCC267A,CCS20A,0.2677224540746434,egg_type,dual_type,dual_type vs. egg_type
SHCC267A,CCS26A,0.45745813892073245,egg_type,dual_type,dual_type vs. egg_type
SHCC267A,CCS15B,0.29187457210683393,egg_type,dual_type,dual_type vs. egg_type
SHCC267A,CCS18A,0.3559753245862669,egg_type,dual_type,dual_type vs. egg_type
SHCC268A,CCS29B,0.3326076363419368,egg_type,dual_type,dual_type vs. egg_type
SHCC268A,CCS24A,0.2448391635648849,egg_type,dual_type,dual_type vs. egg_type
SHCC268A,CCS25B,0.482096585226985,egg_type,dual_type,dual_type vs. egg_type
SHCC268A,CCS18A,0.2619673074083952,egg_type,dual_type,dual_type vs. egg_type
SHCC268A,CCS26A,0.37033874827807195,egg_type,dual_type,dual_type vs. egg_type
SHCC268A,CCS20A,0.4165537669884457,egg_type,dual_type,dual_type vs. egg_type
SHCC268A,CCS17A,0.30928194861270825,egg_type,dual_type,dual_type vs. egg_type
SHCC268A,CCS34A,0.20524814564164526,egg_type,dual_type,dual_type vs. egg_type
SHCC268A,CCS28B,0.22971231742042061,egg_type,dual_type,dual_type vs. egg_type
SHCC268A,CCS19A,0.24121128810530035,egg_type,dual_type,dual_type vs. egg_type
SHCC268A,CCS15B,0.36205554049025335,egg_type,dual_type,dual_type vs. egg_type
SHCC268A,CCS27A,0.38439113510144923,egg_type,dual_type,dual_type vs. egg_type
SHCC268A,CCS16B,0.5034904143490347,egg_type,dual_type,dual_type vs. egg_type
SHCC268A,CCS30A,0.21620433789927412,egg_type,dual_type,dual_type vs. egg_type
SHCC269A,CCS27A,0.3913345788937897,egg_type,dual_type,dual_type vs. egg_type
SHCC269A,CCS18A,0.3421469857821689,egg_type,dual_type,dual_type vs. egg_type
SHCC269A,CCS26A,0.46345559997445374,egg_type,dual_type,dual_type vs. egg_type
SHCC269A,CCS30A,0.43202958843486305,egg_type,dual_type,dual_type vs. egg_type
SHCC269A,CCS17A,0.44025634217845827,egg_type,dual_type,dual_type vs. egg_type
SHCC269A,CCS34A,0.47845528679594823,egg_type,dual_type,dual_type vs. egg_type
SHCC269A,CCS20A,0.4696184740931154,egg_type,dual_type,dual_type vs. egg_type
SHCC269A,CCS29B,0.39579477822458903,egg_type,dual_type,dual_type vs. egg_type
SHCC269A,CCS16B,0.5329950861769205,egg_type,dual_type,dual_type vs. egg_type
SHCC269A,CCS15B,0.43592571742384234,egg_type,dual_type,dual_type vs. egg_type
SHCC269A,CCS19A,0.4364694723319499,egg_type,dual_type,dual_type vs. egg_type
SHCC269A,CCS24A,0.38790096975953997,egg_type,dual_type,dual_type vs. egg_type
