Breed,Best_Hit_ARO,Total_Abundance
MWD,tet(32),3.2330488461538462
MWD,tet(33),0.014619
MWD,tet(36),0.030726999999999997
MWD,tet(40),3.860975846153846
MWD,tet(44),5.398484153846153
MWD,tet(45),74.93923961538462
MWD,tet(59),0.013200384615384616
MWD,tet(A),3.1664111538461537
MWD,tet(B),0.03973053846153846
MWD,tet(C),0.007516
MWD,tet(D),0
MWD,tet(K),0.013143307692307692
MWD,tet(M),40.09595123076923
MWD,tet(O),45.791541076923075
MWD,tet(O/32/O),0.467127
MWD,tet(O/W/32/O),85.83603284615384
MWD,tet(Q),33.323181
MWD,tet(R),0.04554169230769231
MWD,tet(S),0.10612207692307693
MWD,tet(T),0.0013397692307692308
MWD,tet(W),34.84127023076923
MWD,tet(W/N/W),5.588310615384615
MWD,tet(X),0.011574923076923076
MWD,tet(X1),8.133076923076924e-4
MWD,tet(X3),0.015457615384615384
MWD,tet(X5),0.0012366153846153846
MWD,tet(Z),0.004863615384615385
MWD,tetB(P),1.7415804615384616
MWD,tmrB,0.023720307692307693
MWD,ugd,0.10046976923076922
MWD,vanB,0
MWD,vanC,0.0014476923076923076
MWD,vanE,0
MWD,vanF,0.04390753846153846
MWD,vanG,3.389629923076923
MWD,vanHA,0
MWD,vanHB,0
MWD,vanHD,0.09810961538461538
MWD,vanHF,0.03191184615384615
MWD,vanHM,0.007332846153846154
MWD,vanHO,0.941969
MWD,vanHP,0.06328076923076922
MWD,vanI,0
MWD,vanRB,0
MWD,vanRC,0.0036125384615384613
MWD,vanRG,0
MWD,vanRI,0
MWD,vanSB,0
MWD,vanTC,0.00692676923076923
MWD,vanTE,0.00982846153846154
MWD,vanTG,2.815916230769231
MWD,vanTN,0.005830307692307693
MWD,vanTmL,0
MWD,vanTrL,0.009818923076923078
MWD,vanUG,0.07634838461538461
MWD,vanWB,1.5226984615384616
MWD,vanWG,0.8725488461538462
MWD,vanWI,5.602658923076923
MWD,vanXA,0
MWD,vanXB,0
MWD,vanXF,0.0901623076923077
MWD,vanXI,0
MWD,vanXO,0
MWD,vanXP,0.0015896923076923078
MWD,vanXYC,0.003126153846153846
MWD,vanXYE,0.006585461538461539
MWD,vanXYG,2.6912851538461537
MWD,vanXYN,0.013703846153846153
MWD,vanYA,27.814236923076923
MWD,vanYB,12.177233846153847
MWD,vanYF,3.9062898461538462
MWD,vanYG,4.878365692307693
MWD,vanYM,4.1576140769230765
MWD,vatE,0
MWD,ykkC,0.06837492307692308
MWD,ykkD,0.08503376923076923
PTB,23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A),0.02544975
PTB,AAC(3)-IIc,0
PTB,AAC(3)-IVa,0
PTB,AAC(3)-VIIa,0
PTB,AAC(6')-IIa,0.08
PTB,AAC(6')-Ia,0
PTB,AAC(6')-Iaj,0
PTB,AAC(6')-Ib',0.0819215
PTB,AAC(6')-Ib-cr3,0
PTB,AAC(6')-Ib-cr6,0.01289675
PTB,AAC(6')-Ib7,0.13142900000000002
PTB,AAC(6')-Ib8,0
PTB,AAC(6')-Ib9,0
PTB,AAC(6')-Ie-APH(2'')-Ia bifunctional protein,0.00255025
PTB,AAC(6')-Ii,0.02086875
PTB,AAC(6')-Iid,0
PTB,AAC(6')-Il,0
PTB,AAC(6')-Im,0
PTB,AAC(6')-Iy,0
PTB,ACI-1,0
PTB,ACT-56,0
PTB,ACT-77,0
PTB,ADC-43,0
PTB,ANT(2'')-Ia,0.17438625
PTB,ANT(3'')-IIa,0.2811465
PTB,ANT(3'')-IIb,0
PTB,ANT(4')-Ia,0.42741025
PTB,ANT(4')-Ib,0
PTB,ANT(6)-Ia,2.7927192499999998
PTB,ANT(6)-Ib,1.421009
PTB,ANT(9)-Ia,0.02317075
PTB,ANT(9)-Ib,0
PTB,APH(2'')-IIIa,0
PTB,APH(2'')-IIa,0
PTB,APH(2'')-Ie,0
PTB,APH(2'')-If,0.029984
PTB,APH(2'')-Ig,0
PTB,APH(3'')-Ib,0.1762455
PTB,APH(3')-IIIa,3.1421595
PTB,APH(3')-IIa,0
PTB,APH(3')-Ia,0.27312000000000003
PTB,APH(3')-Ib,0
PTB,APH(3')-VIIa,0
PTB,APH(3')-VIa,0
PTB,APH(4)-Ia,0
PTB,APH(6)-Ic,0
PTB,APH(6)-Id,0
PTB,Acinetobacter baumannii AbaQ,0
PTB,Acinetobacter baumannii AmvA,0
PTB,AcrE,0.0730945
PTB,AcrS,0.13537675
PTB,ArnT,0.137766
PTB,BLMT,0
PTB,BRO-2,0
PTB,BRP(MBL),0
PTB,BcI,0
PTB,BcIII,0
PTB,Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin,0
PTB,CARB-3,0
PTB,CARB-4,0
PTB,CARB-8,0
PTB,CARB-9,0
PTB,CDD-2,0
PTB,CMH-4,0
PTB,CMY-59,0
PTB,CTX-M-55,0
PTB,CTX-M-65,0
PTB,Campylobacter coli chloramphenicol acetyltransferase,0.23201549999999999
PTB,Campylobacter jejuni gyrA conferring resistance to fluoroquinolones,0.61631675
PTB,CblA-1,0
PTB,CcrA,0
PTB,CfxA6,0
PTB,Clostridioides difficile gyrB conferring resistance to fluoroquinolones,0
PTB,Clostridium perfringens mprF,0.19981625
PTB,Corynebacterium striatum tetA,0
PTB,CrcB,0
PTB,DHA-1,0
PTB,DfrA37,0.05710525
PTB,DfrB9,0
PTB,EBR-5,0
PTB,EC-14,0.01900525
PTB,EC-15,0.052151750000000004
PTB,EreA,0.00771325
PTB,EreD,0.02606425
PTB,Erm(34),0
PTB,Erm(35),1.1444539999999999
PTB,Erm(36),0.5278475
PTB,Erm(42),0
PTB,Erm(48),0
PTB,Erm(49),0
PTB,Erm(51),0.0050765
PTB,Erm(52),0.25794125
PTB,ErmA,6.7072735
PTB,ErmB,1.702228
PTB,ErmC,0.053587
PTB,ErmF,0.311685
PTB,ErmG,0.1320005
PTB,ErmQ,1.753393
PTB,ErmT,0
PTB,ErmX,0.19064425000000002
PTB,ErmY,0
PTB,"Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime",0.0543685
PTB,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,0.04172825
PTB,Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin,0.25373825
PTB,Escherichia coli acrA,0.029197
PTB,Escherichia coli ampC beta-lactamase,0.01120775
PTB,Escherichia coli emrE,0.17096125
PTB,Escherichia coli mdfA,0.071046
PTB,Escherichia coli parE conferring resistance to fluoroquinolones,0
PTB,Escherichia coli soxR with mutation conferring antibiotic resistance,0
PTB,Escherichia coli soxS with mutation conferring antibiotic resistance,0
PTB,EstT,0.116573
PTB,FosA2,0
PTB,FosA3,0
PTB,FosA7.5,0
PTB,FosA8,0
PTB,FosB3,0
PTB,FosBx1,0.05361175
PTB,FosD,0
PTB,FosG,0
PTB,FosI,0.194531
PTB,FosK,0
PTB,FosXCC,0.302195
PTB,FusF,0
PTB,H-NS,0.052431500000000006
PTB,Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics,0.15497025
PTB,HelR,0
PTB,Helicobacter pylori rpoB mutation conferring resistance to rifampicin,1.3867275000000001
PTB,ICR-Mo,0
PTB,Klebsiella pneumoniae KpnE,0.165293
PTB,Klebsiella pneumoniae KpnF,0.04755825
PTB,Klebsiella pneumoniae KpnG,0
PTB,Klebsiella pneumoniae KpnH,0.04175225
PTB,Klebsiella pneumoniae OmpK37,0
PTB,Limosilactobacillus reuteri cat-TC,0
PTB,LlmA 23S ribosomal RNA methyltransferase,0
PTB,LnuH,0.0861635
PTB,LnuP,6.804888500000001
PTB,LptD,0
PTB,MCR-1.1,0
PTB,Mef(En2),4.17220675
PTB,Morganella morganii gyrB conferring resistance to fluoroquinolones,0
PTB,Mrx,0
PTB,Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid,0.10156725
PTB,Mycobacterium tuberculosis intrinsic murA conferring resistance to fosfomycin,0
PTB,Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin,0.20639225
PTB,NDM-5,0
PTB,Neisseria gonorrhoeae gyrA conferring resistance to fluoroquinolones,0
PTB,OXA-1,0
PTB,OXA-10,0.02121325
PTB,OXA-136,0.0332785
PTB,OXA-140,0
PTB,OXA-184,0
PTB,OXA-193,0
PTB,OXA-21,0
PTB,OXA-334,0
PTB,OXA-347,0.0050215
PTB,OXA-58,0
PTB,OXA-820,0
PTB,OXA-912,0
PTB,OmpA,0
PTB,PC1 beta-lactamase (blaZ),0
PTB,PmrF,0.01521975
PTB,QnrA3,0
PTB,QnrB6,0
PTB,QnrD1,0
PTB,QnrS1,0.15587175
PTB,QnrVC5,0
PTB,RCP-1,0
PTB,RanA,0
PTB,RanB,0
PTB,RbpA,0
PTB,Rhodobacter sphaeroides ampC beta-lactamase,0
PTB,SAT-2,0
PTB,SAT-4,2.90239975
PTB,SHV-11,0
PTB,Sed-1,0
PTB,Staphylococcus intermedius chloramphenicol acetyltransferase,0.02503975
PTB,Streptococcus suis chloramphenicol acetyltransferase,22.50097125
PTB,Streptomyces rimosus otr(A),0.011698
PTB,Streptomyces venezuelae rox,0.0031165
PTB,TEM-1,0
PTB,TRU-1,0
PTB,TolC,0
PTB,VEB-17,0
PTB,Vibrio anguillarum chloramphenicol acetyltransferase,0.070683
PTB,Vibrio cholerae varG,0
PTB,YojI,0.01354825
PTB,aad(6),0.70406125
PTB,aadA11,0.0078245
PTB,aadA15,0
PTB,aadA16,0.20295649999999998
PTB,aadA17,0
PTB,aadA2,0.31190850000000003
PTB,aadA27,0
PTB,aadA5,0.9196377499999999
PTB,aadA7,0
PTB,aadA9,0.16564875
PTB,aadK,0.0073405
PTB,aadS,0.08803225
PTB,abeS,0
PTB,acrB,0.02106475
PTB,acrD,0.02249425
PTB,adeF,1.8503745
PTB,adeL,0
PTB,almE,0
PTB,almF,0
PTB,almG,0
PTB,aphA15,0
PTB,apmA,0
PTB,armA,0
PTB,arr-2,0.02035925
PTB,arr-3,0.07487125
PTB,arr-8,0
PTB,bacA,0
PTB,baeR,0.09492725
PTB,baeS,0.007755
PTB,catA4,0
PTB,catA8,1.899503
PTB,catB11,0.00707825
PTB,catB2,0
PTB,catB3,0.02502525
PTB,catB8,0
PTB,catII from Escherichia coli K-12,0
PTB,catIII,0
PTB,catP,0
PTB,catQ,0.08987675
PTB,catS,0.203962
PTB,cepA,0
PTB,cfr(D),0
PTB,cfrA,0.027358
PTB,cfrC,0.16648925
PTB,cfrE,0.3941755
PTB,clbC,0
PTB,clcD,0
PTB,cmeR,0
PTB,cmlA5,0
PTB,cphA3,0
PTB,cpxA,0.040163
PTB,dfrA1,0.17651250000000002
PTB,dfrA10,0
PTB,dfrA12,0.02351325
PTB,dfrA14,0
PTB,dfrA15,0.05760625
PTB,dfrA16,0.05083625
PTB,dfrA17,0.91485125
PTB,dfrA19,0.0337255
PTB,dfrA20,0.0120355
PTB,dfrA27,0.11053099999999999
PTB,dfrA6 from Proteus mirabilis,0.0266365
PTB,dfrD,0
PTB,dfrE,0
PTB,dfrF,0
PTB,dfrG,0.19074275
PTB,dfrL,0
PTB,efmA,0.0088505
PTB,efrA,0
PTB,emrA,0.012412
PTB,emrK,0.0293135
PTB,emrR,0.02773125
PTB,emrY,0
PTB,emtA,0.00596275
PTB,eptA,0.045035
PTB,eptB,0
PTB,erm(45),0
PTB,evgA,0.053699500000000004
PTB,evgS,0.008137
PTB,fexA,52.23001225
PTB,fexB,0.36829975
PTB,fosA5,0
PTB,fusC,0
PTB,fusD,0
PTB,gadX,0.09433025
PTB,golS,0
PTB,kdpE,0.02375025
PTB,leuO,0
PTB,linG,0
PTB,lnuA,1.1629455
PTB,lnuB,2.66870125
PTB,lnuC,22.554154
PTB,lnuD,0.0712005
PTB,lnuE,0
PTB,lnuF,0
PTB,lnuG,0
PTB,lsaE,0
PTB,marA,0
PTB,mdeA,0.010092499999999999
PTB,mdtA,0.022097
PTB,mdtB,0.009558750000000001
PTB,mdtC,0
PTB,mdtE,0.0735745
PTB,mdtF,0.090374
PTB,mdtG,0.03333675
PTB,mdtH,0.0060905
PTB,mdtM,0
PTB,mdtN,0.07530475
PTB,mdtO,0.034544
PTB,mdtP,0.0105475
PTB,mecA,0.007464
PTB,mecB,0.02708875
PTB,mecI,0.07388575
PTB,mecR1,0
PTB,mefF,0.03285975
PTB,mefH,0.57905875
PTB,mphA,0
PTB,mphC,0.05493025
PTB,mphE,0.0064635
PTB,mphF,0
PTB,mphG,0
PTB,mphK,0
PTB,mphO,0.0757705
PTB,msbA,0.049379
PTB,msr(G),0.005172
PTB,msr(I),0.0019155
PTB,msrA,0.00905025
PTB,nimA,0.73444275
PTB,nimB,0.078606
PTB,nimC,0
PTB,nimD,0
PTB,nimE,0
PTB,nimF,0.1210375
PTB,nimG,0.44834075
PTB,nimH,0
PTB,nimI,0.03069625
PTB,nimJ,0.46674475
PTB,nimK,0.0179615
PTB,norC,0
PTB,npmA,0
PTB,oqxA,0
PTB,patB,0.00648975
PTB,poxtA,1.10890275
PTB,qacEdelta1,4.99295275
PTB,qacG,2.975285
PTB,qacJ,9.6889825
PTB,qacL,0.06947375
PTB,ramA,0
PTB,rgt1438,0
PTB,rmtB,0
PTB,rsmA,0
PTB,salC,0.0301545
PTB,salD,0
PTB,salE,0.02560375
PTB,sdiA,0
PTB,sdrM,0.08430775
PTB,sepA,0.319566
PTB,spd,0
PTB,sul1,1.8315165
PTB,sul2,0.09798775
PTB,sul3,0
PTB,sul4,0
PTB,tet(32),2.48732075
PTB,tet(33),0.50052425
PTB,tet(36),0.236097
PTB,tet(40),2.52258675
PTB,tet(44),9.98275175
PTB,tet(45),35.3531535
PTB,tet(59),0.01032925
PTB,tet(A),0.0984485
PTB,tet(B),0
PTB,tet(C),0
PTB,tet(D),0
PTB,tet(K),0.07632825
PTB,tet(M),10.979061
PTB,tet(O),76.686809
PTB,tet(O/32/O),0.47679125
PTB,tet(O/W/32/O),1.75545575
PTB,tet(Q),51.763805250000004
PTB,tet(R),0
PTB,tet(S),0.1814525
PTB,tet(T),0.005695
PTB,tet(W),27.465134250000002
PTB,tet(W/N/W),1.80699025
PTB,tet(X),0.019358
PTB,tet(X1),0.0068545
PTB,tet(X3),0
PTB,tet(X5),0
PTB,tet(Z),0.26469125
PTB,tetB(P),13.62249875
PTB,tmrB,0.01882025
PTB,ugd,0.008814
PTB,vanB,0
PTB,vanC,0
PTB,vanE,0
PTB,vanF,0.03915275
PTB,vanG,3.4702167499999996
PTB,vanHA,0
PTB,vanHB,0.002584
PTB,vanHD,0.04614625
PTB,vanHF,0.06725425
PTB,vanHM,0
PTB,vanHO,1.0486552500000001
PTB,vanHP,0.00594375
PTB,vanI,0
PTB,vanRB,0
PTB,vanRC,0
PTB,vanRG,0
PTB,vanRI,0
PTB,vanSB,0
PTB,vanTC,0.047027
PTB,vanTE,0.1670915
PTB,vanTG,1.8589065
PTB,vanTN,0
PTB,vanTmL,0
PTB,vanTrL,0.002914
PTB,vanUG,0.19147275
PTB,vanWB,1.51691075
PTB,vanWG,1.09899725
PTB,vanWI,8.239400250000001
PTB,vanXA,0
PTB,vanXB,0
PTB,vanXF,0.100846
PTB,vanXI,0
PTB,vanXO,0
PTB,vanXP,0.0157245
PTB,vanXYC,0
PTB,vanXYE,0
PTB,vanXYG,2.3924125000000003
PTB,vanXYN,0
PTB,vanYA,6.3655325
PTB,vanYB,15.9882865
PTB,vanYF,2.37429375
PTB,vanYG,8.27313875
PTB,vanYM,3.9498715
PTB,vatE,0
PTB,ykkC,0.0620805
PTB,ykkD,0.06416575
SPD,23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A),0.008862882352941177
SPD,AAC(3)-IIc,0.06663782352941176
SPD,AAC(3)-IVa,0.014474588235294118
SPD,AAC(3)-VIIa,0.052566
SPD,AAC(6')-IIa,0.26186170588235297
SPD,AAC(6')-Ia,0
SPD,AAC(6')-Iaj,0
SPD,AAC(6')-Ib',0.15458376470588236
SPD,AAC(6')-Ib-cr3,0
SPD,AAC(6')-Ib-cr6,0.04200458823529412
SPD,AAC(6')-Ib7,0.2249575294117647
SPD,AAC(6')-Ib8,0.04889158823529412
SPD,AAC(6')-Ib9,0.0040055882352941176
SPD,AAC(6')-Ie-APH(2'')-Ia bifunctional protein,0.21123558823529412
SPD,AAC(6')-Ii,0.08409082352941176
SPD,AAC(6')-Iid,0.0022601176470588235
SPD,AAC(6')-Il,0.034988
SPD,AAC(6')-Im,0.10113670588235293
SPD,AAC(6')-Iy,0
SPD,ACI-1,0.015717823529411763
SPD,ACT-56,0
SPD,ACT-77,0
SPD,ADC-43,0
SPD,ANT(2'')-Ia,0.2861004705882353
SPD,ANT(3'')-IIa,0.494054
SPD,ANT(3'')-IIb,0.018279058823529412
SPD,ANT(4')-Ia,1.081555588235294
SPD,ANT(4')-Ib,0
SPD,ANT(6)-Ia,4.822416294117647
SPD,ANT(6)-Ib,0.7602993529411765
SPD,ANT(9)-Ia,0.1058715294117647
SPD,ANT(9)-Ib,0.005414117647058824
SPD,APH(2'')-IIIa,0
SPD,APH(2'')-IIa,0
SPD,APH(2'')-Ie,0.008127058823529413
SPD,APH(2'')-If,0.030508823529411765
SPD,APH(2'')-Ig,0
SPD,APH(3'')-Ib,0.404561
SPD,APH(3')-IIIa,3.0875127058823533
SPD,APH(3')-IIa,0.019029117647058825
SPD,APH(3')-Ia,0.47328017647058823
SPD,APH(3')-Ib,0
SPD,APH(3')-VIIa,0
SPD,APH(3')-VIa,0.009266823529411765
SPD,APH(4)-Ia,0
SPD,APH(6)-Ic,0.002813823529411765
SPD,APH(6)-Id,0.019549294117647057
SPD,Acinetobacter baumannii AbaQ,0.0010048823529411766
SPD,Acinetobacter baumannii AmvA,0
SPD,AcrE,0.29799935294117647
SPD,AcrS,0.26050864705882354
SPD,ArnT,0.4685818235294118
SPD,BLMT,0
SPD,BRO-2,0
SPD,BRP(MBL),0
SPD,BcI,0
SPD,BcIII,0
SPD,Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin,8.365294117647058e-4
SPD,CARB-3,0.012731058823529413
SPD,CARB-4,0.004546294117647058
SPD,CARB-8,0
SPD,CARB-9,0
SPD,CDD-2,0
SPD,CMH-4,0
SPD,CMY-59,0
SPD,CTX-M-55,0
SPD,CTX-M-65,0
SPD,Campylobacter coli chloramphenicol acetyltransferase,0.5296143529411765
SPD,Campylobacter jejuni gyrA conferring resistance to fluoroquinolones,0
SPD,CblA-1,0
SPD,CcrA,0
SPD,CfxA6,0
SPD,Clostridioides difficile gyrB conferring resistance to fluoroquinolones,2.032941176470588e-4
SPD,Clostridium perfringens mprF,0.5424727647058823
SPD,Corynebacterium striatum tetA,0
SPD,CrcB,0
SPD,DHA-1,0
SPD,DfrA37,0.03408223529411765
SPD,DfrB9,0.031371764705882356
SPD,EBR-5,0.006953176470588235
SPD,EC-14,0.11764276470588235
SPD,EC-15,0.2754496470588235
SPD,EreA,0.01277964705882353
SPD,EreD,0.21360994117647059
SPD,Erm(34),0
SPD,Erm(35),0.7938312941176471
SPD,Erm(36),0.8141552941176471
SPD,Erm(42),0.005627647058823529
SPD,Erm(48),0
SPD,Erm(49),0
SPD,Erm(51),0.025872470588235295
SPD,Erm(52),0.11010670588235294
SPD,ErmA,4.407428588235294
SPD,ErmB,2.7808679411764707
SPD,ErmC,0.04899094117647059
SPD,ErmF,0.5144864117647059
SPD,ErmG,0.12536994117647057
SPD,ErmQ,3.0151852352941177
SPD,ErmT,0.17669335294117647
SPD,ErmX,0.40518964705882354
SPD,ErmY,0.04924770588235294
SPD,"Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime",0.3633498823529412
SPD,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,0.5589102352941177
SPD,Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin,1.0027042352941176
SPD,Escherichia coli acrA,0.07640458823529411
SPD,Escherichia coli ampC beta-lactamase,0.02648235294117647
SPD,Escherichia coli emrE,0.197533
SPD,Escherichia coli mdfA,0.31716417647058825
SPD,Escherichia coli parE conferring resistance to fluoroquinolones,0
SPD,Escherichia coli soxR with mutation conferring antibiotic resistance,0.05821876470588235
SPD,Escherichia coli soxS with mutation conferring antibiotic resistance,1.194930411764706
SPD,EstT,0.3825629411764706
SPD,FosA2,0
SPD,FosA3,0
SPD,FosA7.5,0.010617058823529412
SPD,FosA8,0.06832717647058824
SPD,FosB3,0.13402223529411764
SPD,FosBx1,0.32373317647058825
SPD,FosD,0.012354764705882353
SPD,FosG,0
SPD,FosI,0.2038589411764706
SPD,FosK,0.01668035294117647
SPD,FosXCC,0.24864641176470587
SPD,FusF,0
SPD,H-NS,0.4417654705882353
SPD,Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics,0.2823110588235294
SPD,HelR,0
SPD,Helicobacter pylori rpoB mutation conferring resistance to rifampicin,2.5935834705882352
SPD,ICR-Mo,0
SPD,Klebsiella pneumoniae KpnE,0.6507803529411764
SPD,Klebsiella pneumoniae KpnF,0.8180990588235294
SPD,Klebsiella pneumoniae KpnG,0
SPD,Klebsiella pneumoniae KpnH,0.19737323529411765
SPD,Klebsiella pneumoniae OmpK37,0
SPD,Limosilactobacillus reuteri cat-TC,0
SPD,LlmA 23S ribosomal RNA methyltransferase,0
SPD,LnuH,0.11937429411764705
SPD,LnuP,11.721149529411765
SPD,LptD,0
SPD,MCR-1.1,0
SPD,Mef(En2),2.297856705882353
SPD,Morganella morganii gyrB conferring resistance to fluoroquinolones,0
SPD,Mrx,0
SPD,Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid,0.06912735294117647
SPD,Mycobacterium tuberculosis intrinsic murA conferring resistance to fosfomycin,0
SPD,Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin,0.08318770588235294
SPD,NDM-5,0
SPD,Neisseria gonorrhoeae gyrA conferring resistance to fluoroquinolones,0.0024811764705882353
SPD,OXA-1,0.03439594117647059
SPD,OXA-10,0.15832423529411765
SPD,OXA-136,0
SPD,OXA-140,0.007401529411764705
SPD,OXA-184,0
SPD,OXA-193,0
SPD,OXA-21,0.016731411764705884
SPD,OXA-334,8.309411764705882e-4
SPD,OXA-347,0.11638694117647058
SPD,OXA-58,6.018823529411765e-4
SPD,OXA-820,0
SPD,OXA-912,0
SPD,OmpA,0
SPD,PC1 beta-lactamase (blaZ),0
SPD,PmrF,0.18788029411764706
SPD,QnrA3,0
SPD,QnrB6,0
SPD,QnrD1,0
SPD,QnrS1,0.3747137058823529
SPD,QnrVC5,0
SPD,RCP-1,0
SPD,RanA,0
SPD,RanB,0
SPD,RbpA,0
SPD,Rhodobacter sphaeroides ampC beta-lactamase,0.004710294117647059
SPD,SAT-2,0.006373588235294117
SPD,SAT-4,1.9168252941176471
SPD,SHV-11,0
SPD,Sed-1,0
SPD,Staphylococcus intermedius chloramphenicol acetyltransferase,0
SPD,Streptococcus suis chloramphenicol acetyltransferase,9.460027411764706
SPD,Streptomyces rimosus otr(A),0.01909094117647059
SPD,Streptomyces venezuelae rox,0.024504941176470587
SPD,TEM-1,0.6323562352941177
SPD,TRU-1,0
SPD,TolC,0.10361052941176471
SPD,VEB-17,0
SPD,Vibrio anguillarum chloramphenicol acetyltransferase,0.19950411764705883
SPD,Vibrio cholerae varG,0
SPD,YojI,0.02130294117647059
SPD,aad(6),0.8190310588235294
SPD,aadA11,0.02624794117647059
SPD,aadA15,0.012995823529411765
SPD,aadA16,0.17443635294117646
SPD,aadA17,0.0010171176470588235
SPD,aadA2,0.49605605882352943
SPD,aadA27,0
SPD,aadA5,2.8098059411764704
SPD,aadA7,0.0020558823529411765
SPD,aadA9,0.2310799411764706
SPD,aadK,0.05009870588235294
SPD,aadS,0.33824911764705884
SPD,abeS,0
SPD,acrB,0.2425929411764706
SPD,acrD,0.153381
SPD,adeF,0.9602798235294118
SPD,adeL,7.00235294117647e-4
SPD,almE,0
SPD,almF,0
SPD,almG,0
SPD,aphA15,0.017710529411764705
SPD,apmA,0.0036510588235294118
SPD,armA,0
SPD,arr-2,0.2081215882352941
SPD,arr-3,0.06759982352941177
SPD,arr-8,0
SPD,bacA,0
SPD,baeR,0.19598823529411766
SPD,baeS,0.013317529411764705
SPD,catA4,0
SPD,catA8,1.9557458235294118
SPD,catB11,0.001262470588235294
SPD,catB2,0.006876352941176471
SPD,catB3,0.061762470588235294
SPD,catB8,0.04755082352941176
SPD,catII from Escherichia coli K-12,0
SPD,catIII,0.003827176470588235
SPD,catP,0.0703004705882353
SPD,catQ,0.18641829411764707
SPD,catS,0.057102058823529415
SPD,cepA,0.0037328235294117646
SPD,cfr(D),0.001630235294117647
SPD,cfrA,0.12639223529411764
SPD,cfrC,0.12758923529411764
SPD,cfrE,0.47722370588235297
SPD,clbC,0
SPD,clcD,0.005549529411764706
SPD,cmeR,0
SPD,cmlA5,0.10014188235294118
SPD,cphA3,0
SPD,cpxA,0.11177664705882352
SPD,dfrA1,0.47797770588235294
SPD,dfrA10,0
SPD,dfrA12,0.11247458823529412
SPD,dfrA14,0.437024
SPD,dfrA15,0.09776111764705883
SPD,dfrA16,0.10379682352941176
SPD,dfrA17,2.506950705882353
SPD,dfrA19,0.0015749411764705882
SPD,dfrA20,0.004821
SPD,dfrA27,0.17090570588235293
SPD,dfrA6 from Proteus mirabilis,0.043368235294117645
SPD,dfrD,0
SPD,dfrE,0
SPD,dfrF,0.017466117647058823
SPD,dfrG,0.3664670588235294
SPD,dfrL,0
SPD,efmA,0.035557058823529414
SPD,efrA,0
SPD,emrA,0.19877682352941176
SPD,emrK,0
SPD,emrR,0.8012771176470588
SPD,emrY,0.10131594117647058
SPD,emtA,0.002888764705882353
SPD,eptA,0.23229911764705882
SPD,eptB,0
SPD,erm(45),0.04661
SPD,evgA,0.17655435294117647
SPD,evgS,0.15476617647058824
SPD,fexA,30.982157235294117
SPD,fexB,1.5380242941176472
SPD,fosA5,0
SPD,fusC,0
SPD,fusD,0
SPD,gadX,0.554465
SPD,golS,0
SPD,kdpE,0.021848235294117644
SPD,leuO,0.04044747058823529
SPD,linG,0
SPD,lnuA,2.106352
SPD,lnuB,5.072378
SPD,lnuC,21.778765
SPD,lnuD,0.07380047058823529
SPD,lnuE,0
SPD,lnuF,0.002703294117647059
SPD,lnuG,0.04680335294117647
SPD,lsaE,0
SPD,marA,0.34386582352941175
SPD,mdeA,0.0032975294117647057
SPD,mdtA,0.11563964705882353
SPD,mdtB,0.05459394117647059
SPD,mdtC,0
SPD,mdtE,0.2498934705882353
SPD,mdtF,0.32402282352941175
SPD,mdtG,0.08812276470588236
SPD,mdtH,0.03154982352941177
SPD,mdtM,0.10771617647058823
SPD,mdtN,0.42340370588235293
SPD,mdtO,0.13624217647058823
SPD,mdtP,0.1479175294117647
SPD,mecA,0.006847941176470588
SPD,mecB,0.007374235294117647
SPD,mecI,0.07992547058823529
SPD,mecR1,0.001927764705882353
SPD,mefF,0.12091894117647058
SPD,mefH,0.11278588235294118
SPD,mphA,0.003861117647058824
SPD,mphC,0.044167882352941175
SPD,mphE,0.03501117647058823
SPD,mphF,0
SPD,mphG,0.064304
SPD,mphK,0.04253082352941177
SPD,mphO,0.273575
SPD,msbA,0.10313417647058824
SPD,msr(G),0.0809834705882353
SPD,msr(I),0.008087470588235293
SPD,msrA,0.050149882352941176
SPD,nimA,0.5315163529411765
SPD,nimB,0.125311
SPD,nimC,0
SPD,nimD,0.009738764705882353
SPD,nimE,0.04518835294117647
SPD,nimF,0.14533870588235295
SPD,nimG,0.4481998235294118
SPD,nimH,0.018971058823529414
SPD,nimI,0.05613205882352941
