Sample,Total_high_risk_ARG_abundance,Total_ARG_abundance,source
SHCC291A,46.14892,141.876709,Duck
SHCC292A,245.518029,441.504167,Duck
SHCC293A,209.08943,400.40623,Duck
SHCC294A,11.665975,60.930401,Duck
SHCC295A,62.047807,157.349757,Duck
SHCC296A,245.272921,443.050068,Duck
SHCC297B,247.726871,502.801106,Duck
SHCC298A,219.770073,440.4856,Duck
SHCC299B,258.458949,565.83191,Duck
SHCC29A,273.562567,581.99507,Duck
SHCC2A,130.290376,261.199948,Duck
SHCC300A,269.607861,473.042821,Duck
SHCC30A,212.359771,368.686359,Duck
SHCC31A,287.753398,531.718984,Duck
SHCC32A,256.513492,427.068133,Duck
SHCC33A,308.90282,535.970538,Duck
SHCC34A,83.609541,221.870468,Duck
SHCC35A,293.452167,537.038826,Duck
SHCC36A,241.629867,437.836387,Duck
SHCC37A,121.222766,228.199711,Duck
SHCC38A,264.210779,481.971795,Duck
SHCC39A,299.316538,520.569601,Duck
SHCC3A,250.390074,455.074566,Duck
SHCC40A,61.808706,146.838576,Duck
SHCC41A,282.500008,514.464806,Duck
SHCC42A,274.228095,508.502612,Duck
SHCC43A,255.086577,452.111314,Duck
SHCC44A,311.61149,630.34036,Duck
SHCC45A,283.052991,562.944023,Duck
SHCC46B,270.340682,552.112013,Duck
SHCC47A,300.581421,530.579286,Duck
SHCC48A,157.07007,316.028841,Duck
SHCC49A,236.795435,433.464879,Duck
SHCC4A,341.302346,566.196568,Duck
SHCC50A,275.85804,479.145635,Duck
SHCC51A,319.44834,551.288311,Duck
SHCC52A,202.557966,390.774427,Duck
SHCC53A,249.986149,441.800649,Duck
SHCC54A,314.725584,524.000411,Duck
SHCC55A,224.096587,395.724591,Duck
SHCC56A,263.66277,449.71556,Duck
SHCC57B,316.688429,783.564909,Duck
SHCC58A,254.116775,419.444033,Duck
SHCC59A,217.719027,414.510596,Duck
SHCC5A,320.89114,544.996607,Duck
SHCC60A,206.800704,370.722838,Duck
SHCC61A,238.719191,391.987388,Duck
SHCC62A,145.907626,287.775421,Duck
SHCC63A,205.423368,385.807257,Duck
SHCC64A,174.046711,368.212075,Duck
SHCC65A,328.835367,596.57056,Duck
SHCC66A,267.293782,491.519617,Duck
SHCC67A,240.235717,440.22632,Duck
SHCC68A,204.660188,374.022812,Duck
SHCC69B,344.995754,539.660941,Duck
SHCC6A,226.625018,411.822912,Duck
SHCC70A,220.091416,414.936551,Duck
SHCC71A,254.783321,472.855946,Duck
SHCC72A,162.285504,285.537057,Duck
SHCC73A,295.954962,572.234306,Duck
SHCC74A,269.816137,520.029924,Duck
SHCC75A,260.396813,522.780965,Duck
SHCC76A,311.521524,557.045633,Duck
SHCC77B,247.601283,490.697652,Duck
SHCC78A,274.652951,518.881247,Duck
SHCC79A,213.098797,390.380717,Duck
SHCC7A,305.032686,547.767084,Duck
SHCC80A,229.731789,424.291734,Duck
SHCC81A,312.71042,519.826921,Duck
SHCC82A,388.033679,660.353449,Duck
SHCC83A,298.172073,515.656528,Duck
SHCC84A,187.643472,374.009228,Duck
SHCC85B,240.268516,465.539609,Duck
SHCC86A,419.412959,750.620756,Duck
SHCC87A,231.60429,408.317736,Duck
SHCC88B,276.471202,485.898383,Duck
SHCC89A,226.426028,447.755416,Duck
SHCC8A,313.756951,504.397218,Duck
SHCC90A,242.915995,473.833032,Duck
SHCC91A,254.27476,436.035406,Duck
SHCC92A,259.449683,486.059343,Duck
SHCC93A,238.508185,422.238916,Duck
SHCC94A,198.808631,386.074616,Duck
SHCC95A,245.071173,473.93192,Duck
SHCC96A,193.362376,321.016973,Duck
SHCC97A,193.978147,346.837219,Duck
SHCC98A,277.93566,477.430656,Duck
SHCC99A,296.195023,528.899198,Duck
SHCC9A,401.704317,755.305185,Duck
SHDC104A,0.430063,1.450777,Duck
SHDC107A,1.01293,1.906154,Duck
SHDC111A,1.996353,9.368323,Duck
SHDC11C,7.477306,21.858068,Duck
SHDC12A,3.020555,3.297322,Duck
SHDC139A,0.813394,1.120795,Duck
SHDC141A,0.723492,0.723492,Duck
SHDC14A,4.342799,8.931919,Duck
SHDC154A,0.708409,0.80452,Duck
SHDC157A,1.302743,1.844385,Duck
SHDC170A,0.941857,1.63327,Duck
SHDC174A,0.599317,0.687868,Duck
SHDC178A,0.146188,0.647193,Duck
SHDC191A,0.462347,0.595466,Duck
SHDC203A,0.414556,0.907928,Duck
SHDC207A,0.698763,1.169074,Duck
SHDC212A,0.39147,2.02354,Duck
SHDC213A,1.596854,1.596854,Duck
SHDC214A,1.001846,1.806751,Duck
SHDC239A,1.029523,1.217901,Duck
SHDC23A,1.99162,4.444766,Duck
SHDC245A,0.749582,1.039518,Duck
SHDC247A,0.448429,0.808583,Duck
SHDC249A,0,0.046323,Duck
SHDC260A,0,0.14773,Duck
SHDC262A,0,0.351456,Duck
SHDC285A,0.359721,1.219745,Duck
SHDC288A,0,0.631549,Duck
SHDC294A,1.075463,1.351926,Duck
SHDC298A,0.161707,0.179614,Duck
SHDC301A,0.642131,0.711669,Duck
SHDC302A,0.659655,0.686564,Duck
SHDC34A,0.415921,1.648017,Duck
SHDC39A,0.490182,0.490182,Duck
SHDC46A,0.980169,1.31147,Duck
SHDC47A,0.391621,0.627751,Duck
SHDC58A,0,0,Duck
SHDC61A,0.635538,1.174163,Duck
SHDC68A,0.314925,0.314925,Duck
SHDC78A,0.108197,0.739559,Duck
SHDC93A,0.50235,0.793596,Duck
SHIC104A,30.388514,66.573551,Duck
SHIC107A,15.563629,56.782342,Duck
SHIC111A,49.873886,287.519518,Duck
SHIC11C,0.756719,3.047862,Duck
SHIC12A,2.573018,4.422202,Duck
SHIC139A,8.80825,18.654637,Duck
SHIC141A,3.661872,21.76482,Duck
SHIC14A,6.810641,14.427576,Duck
SHIC154A,0.547013,3.820355,Duck
SHIC157A,0.847799,12.524023,Duck
SHIC170A,0.629059,43.194334,Duck
SHIC174A,113.19537,209.274994,Duck
SHIC178A,1.953807,35.422876,Duck
SHIC191A,0.126569,1.187818,Duck
SHIC203A,3.047303,7.378632,Duck
SHIC207A,1.356989,3.9826,Duck
SHIC212A,3.634709,6.967686,Duck
SHIC213A,16.741525,25.263001,Duck
SHIC214A,57.812726,117.152835,Duck
SHIC239A,2.54783,27.161451,Duck
SHIC23A,1.161733,4.858561,Duck
SHIC243A,9.150865,57.173963,Duck
SHIC245A,26.705486,62.311604,Duck
SHIC247A,0.965083,21.358135,Duck
SHIC249A,3.532899,20.305807,Duck
SHIC260A,11.32856,28.666134,Duck
SHIC262A,29.429202,53.405697,Duck
SHIC285A,0,1.472633,Duck
SHIC288A,18.761975,30.526447,Duck
SHIC294A,3.057442,6.137716,Duck
SHIC301A,11.964964,48.006331,Duck
SHIC34A,0,0.500134,Duck
SHIC39A,1.054403,1.054403,Duck
SHIC46A,4.330885,13.588428,Duck
SHIC47A,1.868321,4.259416,Duck
SHIC58A,0.637351,13.428563,Duck
SHIC61A,0.486191,3.012498,Duck
SHIC68A,1.406248,41.08509,Duck
SHIC78A,1.221438,4.471187,Duck
SHIC93A,4.061653,23.650918,Duck
SHMC11B,12.498904,39.343921,Duck
SHMC12B,7.432955,29.756564,Duck
SHMC139B,26.595109,91.928202,Duck
SHMC141B,3.260069,5.059982,Duck
SHMC14B,3.639404,10.90208,Duck
SHMC154A,2.919177,13.165257,Duck
SHMC157B,1.508691,4.623949,Duck
SHMC191B,13.768079,57.330648,Duck
SHMC207A,5.639325,19.483722,Duck
SHMC212B,90.026788,206.777506,Duck
SHMC213B,57.739044,108.722394,Duck
SHMC239B,40.94099,120.803561,Duck
SHMC243B,6.467078,37.678975,Duck
SHMC245A,2.183889,11.834546,Duck
SHMC247B,5.625951,21.351909,Duck
SHMC249B,10.679442,28.070312,Duck
SHMC260A,2.506436,9.559311,Duck
SHMC262B,32.201838,122.197854,Duck
SHMC285A,10.83901,24.288378,Duck
SHMC288B,22.418031,67.712775,Duck
SHMC294B,120.251084,276.89986,Duck
SHMC298A,1.406204,1.968041,Duck
SHMC34A,2.834759,5.902834,Duck
SHMC39B,1.622164,1.994725,Duck
SHMC47B,50.685228,155.420321,Duck
SHMC58B,2.67051,6.157145,Duck
SHMC68B,3.093925,12.95639,Duck
SHMC78B,3.78588,11.973017,Duck
SHMC93B,6.172328,33.896812,Duck
SRR21163417,30.597496,55.299439,Duck
SRR21163418,214.223031,417.667181,Duck
SRR21163419,250.928281,536.614594,Duck
SRR21163420,0.908301,2.810288,Duck
SRR21163421,24.699135,48.606554,Duck
SRR21163422,534.707251,739.967292,Duck
SRR21163423,1027.123464,1239.532585,Duck
SRR21163424,609.869889,796.452929,Duck
SRR21163425,538.21254,829.67281,Duck
SRR21163426,614.763627,832.072728,Duck
SRR21163427,0,0,Duck
SRR21163428,632.361766,871.681714,Duck
SRR21163429,403.638832,802.833652,Duck
SRR21163430,321.695312,692.811988,Duck
SRR21163431,376.073698,750.397616,Duck
SRR21163432,410.314297,800.927001,Duck
SRR21163433,327.337479,637.773217,Duck
SRR21163434,444.281138,860.443873,Duck
SRR21163435,561.135132,1118.839753,Duck
SRR21163436,544.407067,1098.625885,Duck
SRR21163437,558.735864,1105.832329,Duck
SRR21163438,0.54968,4.656631,Duck
SRR21163439,570.373863,1128.516745,Duck
SRR21163440,558.981684,1114.084115,Duck
SRR21163441,575.185668,1132.450587,Duck
SRR21163442,367.929363,664.319016,Duck
SRR21163443,505.58027,970.227909,Duck
SRR21163444,442.251748,872.935763,Duck
SRR21163445,371.833525,683.719194,Duck
SRR21163446,395.157021,774.140029,Duck
SRR21163447,501.878249,961.418463,Duck
SRR21163448,11.083252,28.772408,Duck
SRR21163449,0,0.404015,Duck
SRR21163450,39.460256,54.146859,Duck
SRR21163451,135.809759,177.999569,Duck
SRR21163452,54.378549,141.174514,Duck
SRR21163453,304.487731,1302.495719,Duck
SRR21163454,5.167314,11.326404,Duck
SRR21163455,78.37,220.883575,Duck
SRR21163456,38.705865,195.258156,Duck
SRR21163457,232.397407,757.891955,Duck
SRR21163458,97.437002,298.563063,Duck
SRR21163459,398.499858,1095.795761,Duck
SRR21163460,3.00E-06,1.108798,Duck
SRR21163461,103.413767,423.201995,Duck
SRR21163462,0.298463,1.19401,Duck
SRR21163463,5.658125,63.693775,Duck
SRR21163464,1.611988,22.8536,Duck
SRR21163465,51.706926,217.709907,Duck
SRR21163466,0.190395,0.852536,Duck
SRR21163467,3.517214,49.714963,Duck
SRR21163468,0.813617,2.150991,Duck
SRR21163469,0.864166,1.31584,Duck
SRR21163470,25.636743,66.664412,Duck
SRR21163471,0,0,Duck
SRR21163472,0.212413,0.649394,Duck
SRR21163473,18.577602,36.68555,Duck
SRR21163474,0.512574,2.41633,Duck
SRR21163475,6.814196,12.385848,Duck
SRR21163476,2.977481,3.956164,Duck
SRR21163477,8.918511,15.361994,Duck
SRR21163478,8.714445,10.768426,Duck
SRR21163479,4.68107,7.135226,Duck
SRR21163480,3.43529,5.789818,Duck
SRR21163481,14.206908,39.783149,Duck
SRR21163482,0,0.086143,Duck
SRR21163483,10.116684,27.184482,Duck
SRR21163484,12.953825,24.389333,Duck
SRR21163485,4.177673,8.53172,Duck
SRR21163486,18.470843,34.348902,Duck
SRR21163487,4.549458,10.000624,Duck
SRR21163488,0,0,Duck
SRR21163489,1.016534,3.073118,Duck
SRR21163490,0.681268,5.817668,Duck
SRR21163491,0.818961,6.055687,Duck
SRR21163492,0.308293,0.595348,Duck
SRR21163493,0.058865,0.058865,Duck
SRR21163494,0,0.680163,Duck
SRR21163495,0,0,Duck
SRR21163496,0,0,Duck
SRR21163497,0.508057,0.508057,Duck
SRR21163498,0,0,Duck
SRR21163499,0,0.287579,Duck
SRR21163500,0,0,Duck
SRR21163501,4.262276,9.008305,Duck
SRR21163502,6.750955,11.456842,Duck
SRR21163503,13.228155,16.948579,Duck
SRR21163504,0.258359,0.871962,Duck
SRR21163505,6.378576,8.339823,Duck
SRR21163506,5.533827,6.534694,Duck
SRR21163507,34.48641,69.819799,Duck
SRR21163508,6.474375,9.557734,Duck
SRR21163509,2.901837,8.955419,Duck
SRR21163510,76.119542,140.140278,Duck
SRR21163511,21.423148,41.361206,Duck
SRR21163512,70.110843,127.301859,Duck
SRR21163513,589.203026,1176.876499,Duck
SRR21163514,269.009621,466.141038,Duck
SRR21163515,422.785924,519.9458,Duck
SRR21163516,551.717366,1113.200192,Duck
SRR21163517,1072.254125,2325.294343,Duck
SRR21163518,625.467185,885.181431,Duck
SRR21163519,100.822844,482.182998,Duck
SRR21163520,364.797544,786.160087,Duck
SRR21163521,289.673151,1042.646425,Duck
SRR21163522,0,0,Duck
SRR21163523,535.127579,968.504165,Duck
SRR21163524,273.51131,732.757723,Duck
SRR21163525,149.392463,415.81142,Duck
SRR21163526,41.41818,87.618423,Duck
SRR21163527,481.506795,965.356315,Duck
SRR21163528,228.462148,487.380302,Duck
SRR21163529,187.089719,480.22308,Duck
SRR21163530,36.863027,115.997528,Duck
SRR21163531,473.554197,948.053978,Duck
SRR21163532,247.255638,517.637758,Duck
SRR21163533,0.372781,0.785637,Duck
SRR21163534,0,0.462809,Duck
SRR21163535,0,0,Duck
SRR27680213,1.613018,22.861171,Duck
SRR27680214,51.727219,217.805309,Duck
SRR27680215,0.190148,0.851383,Duck
SRR27680216,3.519687,49.744961,Duck
SRR27680217,0.813417,2.150599,Duck
SRR27680218,0.86443,1.316298,Duck
SRR27680219,25.639584,66.66998,Duck
SRR27680220,11.08353,28.774893,Duck
SRR27680221,39.458173,54.143954,Duck
SRR27680222,135.816068,178.003224,Duck
SRR27680223,54.339702,141.069719,Duck
SRR27680224,0.212511,0.649639,Duck
SRR27680225,304.595881,1302.935419,Duck
SRR27680226,5.165552,11.324651,Duck
SRR27680227,78.392702,220.918592,Duck
SRR27680228,38.737486,195.383035,Duck
SRR27680229,232.358548,757.692979,Duck
SRR27680230,97.433525,298.555818,Duck
SRR27680231,398.540094,1095.886684,Duck
SRR27680232,103.369816,423.083616,Duck
SRR27680233,0.298461,1.194,Duck
SRR27680234,5.656634,63.684847,Duck
SRR27680235,18.583589,36.696852,Duck
SRR27680236,0.512275,2.414958,Duck
SRR28497695,343.863038,660.490854,Duck
SRR28497696,603.896388,1162.545151,Duck
SRR28497697,527.991752,951.356783,Duck
SRR28497698,399.88167,847.381464,Duck
SRR28497699,543.02728,990.075331,Duck
SRR28497700,471.030982,822.961786,Duck
SRR28497701,630.365132,1125.00845,Duck
SRR28497702,388.29395,691.586444,Duck
SRR28497703,393.628528,645.760265,Duck
SRR28497704,588.849369,993.157144,Duck
SRR29354198,2.004939,16.281876,Duck
SRR29354199,166.060175,1049.619253,Duck
SRR29354200,156.73556,1061.592872,Duck
SRR29354202,159.431372,1004.013953,Duck
SRR29354203,152.785563,1057.028116,Duck
SRR29354204,173.738451,564.661497,Duck
SRR29354205,145.388972,464.963362,Duck
SRR29354206,166.06586,510.535711,Duck
SRR29354207,184.386844,1045.276745,Duck
SRR29354208,138.155198,1023.433193,Duck
SRR29354209,3.012173,10.627071,Duck
SRR29354210,10.417543,130.142012,Duck
SRR29354211,0.297604,7.445878,Duck
SRR29354212,1.886183,3.899862,Duck
SRR29354213,1.180564,10.633486,Duck
SRR29354214,1.646714,10.29578,Duck
SRR29354215,72.67957,719.758489,Duck
SRR29354216,138.183183,474.885503,Duck
SRR29354217,148.605895,592.786765,Duck
SRR29409633,186.202819,1241.562585,Duck
SRR29409634,155.327624,918.983798,Duck
SRR29409635,338.701638,2108.113058,Duck
SRR29409636,142.979252,1315.520691,Duck
SRR29409637,151.742312,1306.333888,Duck
SRR29409638,328.854815,1552.675996,Duck
SRR29409639,312.004845,1813.178171,Duck
SRR29409640,336.63498,681.185321,Duck
SRR29409641,311.901921,587.156652,Duck
SRR29409642,251.348249,521.247666,Duck
SRR29409643,307.481154,585.013919,Duck
SRR29409644,335.572609,669.461262,Duck
SRR29409645,144.653028,377.995927,Duck
SRR29409646,333.445109,621.700251,Duck
SRR29409647,209.476794,484.097245,Duck
SRR29409648,232.979392,691.263176,Duck
SRR29409649,183.438226,556.350059,Duck
SRR29409650,122.530026,1091.945516,Duck
SRR29409651,195.928896,576.237203,Duck
SRR29409652,242.830288,676.910062,Duck
SRR29409653,208.647714,480.769888,Duck
SRR29409654,180.402208,550.482997,Duck
SRR29409655,174.044225,547.88648,Duck
SRR29409656,161.66754,1078.438341,Duck
SRR29409657,191.468251,1286.715184,Duck
SRR29409658,268.484843,1591.370979,Duck
SRR29409659,297.224081,1628.448463,Duck
SRR29409660,266.27015,1515.259075,Duck
SRR29409661,138.949413,1129.276947,Duck
SRR29409662,294.618253,1464.221207,Duck
SRR29429232,543.055988,1000.084048,Duck
SRR29429233,109.579744,221.927273,Duck
SRR29429234,114.583087,275.8738,Duck
SRR29429235,64.601821,134.486711,Duck
SRR29429236,14.42492,42.642382,Duck
SRR29429237,8.749523,53.560884,Duck
SRR29429238,23.062262,54.047408,Duck
SRR29429239,305.03867,1076.945858,Duck
SRR29429240,609.973836,1117.117296,Duck
SRR29429241,690.939169,1217.789594,Duck
SRR29429242,595.685969,1070.084025,Duck
SRR29429243,509.315614,872.377297,Duck
SRR29429244,573.798287,1067.5792,Duck
SRR29429245,371.218023,1526.591762,Duck
SRR29429246,327.63054,1344.62597,Duck
SRR29429269,636.254733,1051.761303,Duck
SRR29429270,341.460639,689.283391,Duck
SRR29429271,421.377523,805.546027,Duck
SRR29429272,352.181841,703.937842,Duck
SRR29429273,339.811666,684.195148,Duck
SRR29429274,205.775534,475.349457,Duck
SRR29429275,214.912809,478.972673,Duck
SRR29429276,72.179914,578.273522,Duck
SRR29429277,772.89056,1372.279136,Duck
SRR29429278,785.621211,1414.0612,Duck
SRR29429279,618.220195,1079.549673,Duck
SRR29429280,618.405237,1019.251999,Duck
SRR29429281,586.368743,963.550454,Duck
SRR29429282,130.411779,1168.966571,Duck
SRR29429283,10.164219,52.039922,Duck
SRR29449358,320.249556,639.885924,Duck
SRR29449359,363.505806,574.035481,Duck
SRR29449360,485.507817,827.35669,Duck
SRR29449361,415.466355,725.902712,Duck
SRR29449362,354.146845,702.527736,Duck
SRR29449363,202.120658,369.080221,Duck
SRR29449364,275.018816,488.782543,Duck
SRR29449365,330.311532,580.880972,Duck
SRR29449366,20.942905,41.345985,Duck
SRR29449367,549.515609,804.857828,Duck
SRR29449368,13.448738,19.097939,Duck
SRR29449369,460.561142,816.315348,Duck
SRR29449370,508.76332,785.986541,Duck
SRR29449371,211.321611,354.039561,Duck
SRR29449372,31.85516,54.336274,Duck
SRR29449373,605.949563,971.883961,Duck
SRR29449374,268.733922,425.553104,Duck
SRR29449375,287.453813,486.627739,Duck
SRR29449376,50.73074,78.382483,Duck
SRR29449377,352.716664,483.141301,Duck
SRR29449378,508.956629,810.256045,Duck
SRR29449379,452.893598,755.329712,Duck
SRR29449380,277.424945,508.586025,Duck
SRR29449381,315.196529,558.191475,Duck
SRR29449905,764.687189,1109.217732,Duck
SRR29449906,700.723599,1106.838188,Duck
SRR29449907,449.146622,690.760518,Duck
SRR29449908,537.111799,841.872256,Duck
SRR29449909,427.979131,633.22844,Duck
SRR29449910,432.323941,660.964634,Duck
SRR29449911,498.531729,782.846799,Duck
SRR29449912,612.285106,867.982131,Duck
SRR29449914,372.532905,564.974575,Duck
SRR29449915,322.286413,483.962429,Duck
SRR29449916,345.553857,501.623632,Duck
SRR29449917,360.218535,603.04065,Duck
SRR29449918,380.14669,598.884308,Duck
SRR29449919,379.320546,583.136997,Duck
SRR29449920,312.560069,588.583587,Duck
SRR29449921,543.376284,818.766204,Duck
SRR29449922,484.615075,785.120191,Duck
SRR29472726,386.428925,812.331745,Duck
SRR29472727,565.610578,942.135923,Duck
SRR29472728,581.281835,912.542598,Duck
SRR29472729,592.028893,934.097607,Duck
SRR29472730,126.184599,343.077788,Duck
SRR29472731,153.595239,449.25999,Duck
SRR29472732,117.798498,305.132775,Duck
SRR29472733,192.322077,428.281999,Duck
SRR29472734,469.591576,984.020202,Duck
SRR29472735,420.694962,921.945983,Duck
SRR29472736,510.248568,995.3379,Duck
SRR29472737,440.46775,934.173779,Duck
SRR29472738,384.522749,823.011057,Duck
SRR29472739,443.94999,781.737515,Duck
SRR29472740,441.998302,870.678923,Duck
SRR29472741,461.62551,956.168215,Duck
SRR29472742,528.98596,1126.905338,Duck
SRR29472743,417.684649,878.901799,Duck
SRR29472744,170.895218,397.653933,Duck
SRR29472745,164.387897,405.495114,Duck
SRR29536163,591.137199,1236.307502,Duck
SRR29536164,699.390453,1320.611067,Duck
SRR29536165,608.117303,1308.883149,Duck
SRR29536166,558.571072,1159.021217,Duck
SRR29536167,638.548421,1238.163911,Duck
SRR29536168,536.89087,1057.248965,Duck
SRR29536169,598.042706,1156.425445,Duck
SRR29536170,395.396897,548.263222,Duck
SRR29536171,140.617896,259.76601,Duck
SRR29536172,80.134002,137.603873,Duck
SRR29536174,684.286306,1538.006374,Duck
SRR29536175,396.197843,513.666115,Duck
SRR29536176,314.114974,831.197619,Duck
SRR29536177,330.341003,772.03009,Duck
SRR29536178,181.588149,256.991747,Duck
SRR29536179,598.935476,1199.370884,Duck
SRR29536180,289.510995,614.805968,Duck
SRR29536181,631.901526,1126.901758,Duck
SRR29536182,915.181414,1165.868733,Duck
SRR29536183,712.785765,1161.431837,Duck
SRR29536185,284.2712,470.364235,Duck
SRR29536186,329.062675,584.963065,Duck
SRR29536187,487.880245,706.64992,Duck
SRR29536188,631.725622,1313.250673,Duck
SRR29536189,605.998497,1235.50169,Duck
SRR29536190,557.585097,1146.285524,Duck
SRR29536191,543.807738,1166.318028,Duck
2100351003,29.91477041,290.6399334,Human
2199352035,0.029749864,261.336388,Human
2225789004,0.054518312,88.21124567,Human
3300000024,0,0.748072007,Human
3300000110,0,4.449878944,Human
3300000142,0,3.625313739,Human
3300000145,0.013307943,36.62013597,Human
3300000146,0,2.766659708,Human
3300000147,0,1.083023001,Human
3300000150,0,4.469216335,Human
3300000151,0,3.944735276,Human
3300000153,0,2.611268281,Human
3300000154,0,2.005917297,Human
3300000160,0.00595566,3.919404845,Human
3300000167,0,3.512323212,Human
3300000169,0,47.40370098,Human
3300000170,0,2.288587916,Human
3300000171,0,1.668303054,Human
3300000174,0,1.295936889,Human
3300000179,0.024615618,2.888770158,Human
3300000181,0,3.142001103,Human
3300000187,0,1.893516334,Human
3300000188,0.046812238,2.870256833,Human
3300000190,0,2.338505749,Human
3300000192,0.027718044,2.642901554,Human
3300000193,0,2.428173326,Human
3300000195,0.027599993,2.400758244,Human
3300000198,0,2.309730795,Human
3300000199,0.031932651,2.725721216,Human
3300000200,0,1.485960077,Human
3300000201,0,2.703678578,Human
3300000202,0.134319513,6.573711879,Human
3300000205,0.026493632,39.92418489,Human
3300000208,0.027205735,85.91767953,Human
3300000211,0,1.817300795,Human
3300000212,0.011697809,3.02070108,Human
3300000214,0,2.127752904,Human
3300000215,0,2.05020492,Human
3300000216,0,4.169183309,Human
3300000225,0,1.646338618,Human
3300000226,0,2.560213111,Human
3300000237,0,2.320683005,Human
3300000239,0,1.63716383,Human
3300000252,0,1.997027958,Human
3300000254,0,2.5588484,Human
3300000342,0,0.256799127,Human
3300000347,0.040099328,22.83636242,Human
3300000351,37.88950963,175.790602,Human
3300000353,0,10.82400974,Human
3300000354,0.018799798,19.10753837,Human
3300000371,0.166176738,24.53129266,Human
3300000374,0,19.32857344,Human
3300000383,0,47.25193592,Human
3300000385,0.027702854,62.31536752,Human
3300000386,0.114218696,19.58823807,Human
3300000394,0,38.10110162,Human
3300000405,0.067366204,7.218940324,Human
3300000412,0,3.665920561,Human
3300000425,0.074159565,9.355671233,Human
3300000426,0.010993086,23.73402999,Human
3300000427,0.087140447,22.26779343,Human
3300000463,0,15.17952554,Human
3300000520,0.289963434,6.823599618,Human
3300000526,0,3.948627473,Human
3300000839,0.07187975,18.49697073,Human
3300002091,0.0705957,16.21481619,Human
3300002092,0.047747276,18.25644057,Human
3300002098,0.157305508,4.489997006,Human
3300002154,0,0.36835917,Human
3300002163,179.9412991,475.444242,Human
3300002164,160.8562036,430.7301777,Human
3300002167,62.26314167,100.2947251,Human
3300002168,63.39495225,189.2116052,Human
3300002170,57.91090356,168.8148609,Human
3300002173,119.2239395,467.8365635,Human
3300002174,62.64763167,248.4153999,Human
3300002185,0.126451377,44.57470398,Human
3300002186,0,1.06298308,Human
3300002301,0.329570871,6.21132501,Human
3300002307,0.223290588,16.60013306,Human
3300002450,0.069484023,8.867864542,Human
3300002481,0.731193961,8.810138399,Human
3300002504,0.070077751,64.21340405,Human
3300002507,0.027007853,1.607536974,Human
3300002508,0.006806386,2.637759867,Human
3300002544,0.036326465,48.70476211,Human
3300002963,0.484358048,155.5353056,Human
3300002989,0.004853774,61.09785063,Human
3300003281,30.42230808,126.9065218,Human
3300003282,21.53168392,104.705678,Human
