traits	g__Phocaeicola	s__Phocaeicola_coprocola	MAG8727	MAG19359	MAG21658
MEDP2790	0.034910689603627	-0.069508569	-0.11182003	0.0248138198119217	0.0216841162152988
MEDP2795	0.120911943258483	0.090477930161651	0.0616449838106289	0.0788345175726729	0.106409306261952
MEDP2796	-0.075433214	-0.047879164	0.0404625626184274	-0.003790126	0.0335015232704748
MEDP2797	0.0240291138596223	0.0102247868312983	0.03087152922857	-0.002509146	-0.002732059
MEDP2798	0.00455564264633934	-0.091310452	-0.131457949	-0.038028002	-0.084128344
MEDP2805	-0.135284129	-0.059299368	-0.010833244	-0.086432574	-0.13877117
MEDP2806	-0.004100557	0.121615620429632	0.0448473259410886	0.0626976092936572	0.0713526297856748
MEDP2807	0.0514844430201631	0.0750236311135705	0.0440252975738514	0.0318172090286855	0.0882930006764929
MEDP2810	0.0170444712817594	-0.03433002	-0.080466933	0.0222121498642932	0.00670638733290104
MEDP2813	0.0111018568645687	0.0441321187287582	0.0117190829737286	-0.054584812	-0.018649025
MEDP2814	0.0131368656792386	-0.064291803	-0.016609709	-0.037159081	-0.014849223
MEDP2815	0.04258202732779	0.0633501833902686	0.0439813884092436	-0.014018278	0.0100850814605002
MEDP2816	-0.115516132	-0.115190396	-0.118290492	-0.111059823	-0.114646798
MEDP2818	0.0108362599888024	-0.063620176	-0.092861734	-0.005827649	-0.050670586
MEDP2819	0.0661326966411712	0.0758239837476909	0.0633384014139917	-0.006342589	0.0463837011850377
MEDP2820	0.0221685475922764	-0.073036373	-0.141111718	-0.013948322	-0.005803343
MEDP2821	0.0111194399329993	-0.078712234	-0.1297939	0.00714268058259966	-0.009042604
MEDP2823	0.0137393171291476	-0.05202391	-0.05891291	-0.000928884	-0.056243256
MEDP2824	0.0707894335012979	0.0212431253954023	-0.020879693	0.0505220433204902	0.0807391389802138
MEDP2828	-0.070940771	-0.130530709	-0.053927242	-0.050318906	-0.015394532
MEDP2836	-0.05918878	-0.026035672	-0.015054402	-0.024183658	-0.053752873
MEDP2837	0.0506326510395936	0.0622674758147904	0.00684681132757123	0.00116366813187368	0.0439553230323497
MEDP2840	0.00760976693180083	0.003341940169207	0.015879841077035	0.0494703887122527	0.0290761404898581
MEDP2842	0.0341433152115888	-0.02907523	0.0223449860361747	0.0357153760013504	-0.008741278
MEDP2845	-0.080863144	-0.080383552	-0.027170352	-0.015153555	-0.052597859
MEDP2846	0.0187875086180171	-0.000258194	-0.060940527	0.0298665275899758	0.039418566053693
MEDP2847	-0.03320146	-0.036446697	-0.044953775	-0.000933054	-0.04736348
MEDP2848	0.0132035817870615	0.0108143524595453	0.0340332779054564	0.0270793550140656	-0.008348297
MEDP2854	-0.041271163	-0.073650855	-0.059027227	-0.055633919	-0.048690908
MEDP2859	0.124252603913621	0.0334198644044506	0.00598889987283474	0.0689473100271917	0.116894581803623
MEDP2861	0.0246612787455988	-0.050041621	-0.113738648	0.0193016464802733	0.0231636365247183
MEDP2862	-0.015944141	-0.069931804	-0.104480848	0.00372341325392271	-0.021656208
MEDP2866	-0.009334296	-0.096510929	-0.144411166	0.0122628950012078	-0.024873945
MEDP2867	-0.027318536	-0.078085953	-0.144899905	0.00452489451923145	-0.063464331
MEDP2868	0.0197323671899943	-0.043144459	-0.071870501	0.0301690520213322	0.0658955310998711
MEDP2869	-0.018011077	-0.115437716	-0.132725407	0.00455917753289205	-0.040696864
MEDP2870	0.0237311271209576	-0.033605412	-0.067147416	0.0687657027115842	0.0832522211238692
MEDP2871	0.0185126574957083	0.00101426553837338	-0.029525647	-0.004323829	0.0250489392218557
MEDP2998	0.140149085911798	0.0555849442182877	0.0919916310219669	0.146179990545009	0.101474055233441
MEDP3006	-0.122672441	-0.156211468	-0.058386683	-0.108201361	-0.106489458
MEDP3022	-0.038927525	-0.026736678	-0.051297195	-0.011652982	-0.05046939
MEDP3037	0.0514901650494871	0.034386007855237	0.0830101324955194	0.136793162419544	0.132392779503176
MEDP3053	0.0647207890230598	0.00507519730116897	-0.012559749	0.0830400285147771	0.0945604760674149
MEDP3054	-0.20417968	-0.08326972	0.0221529128603736	-0.140526536	-0.174944861
MEDP3076	0.0617260088892334	0.143855979016264	-0.016441714	0.0506583549360809	0.00679488545639537
MEDP3077	0.0234744424005655	0.0590383428654962	-0.034629405	0.0168345490489244	-0.004749193
MEDP3128	-0.040983522	-0.032044235	-0.071219369	-0.036350797	-0.031135721
MEDP3165	0.058747835083704	-0.001038558	0.0300463338212382	0.0636904563082756	0.0147921459041857
MEDP3216	-0.04296479	-0.062179896	-0.003838181	0.0360238865153955	0.0200064447778022
MEDP3222	-0.055494285	0.0347029810785306	0.0533286691884236	-0.033741278	0.0130951149848162
MEDP3227	0.167031746692764	0.0317834820703003	-0.041035072	0.0676730474721445	0.0723885567761892
MEDP3229	0.0140946801963751	0.0333150600502346	0.0126609231005616	-0.018845002	-0.048614641
MEDP3342	0.0272519052180069	-0.051852706	0.0730349579237105	0.0117115870788278	0.0310913787681533
MEDP3347	-0.00617721	-0.071222772	0.0518423980182157	-0.004435249	0.0112763507097548
MEDP3356	0.0390085000254492	0.0676559534483587	0.0435629984954073	0.0362705018849831	0.0432843423841491
MEDP3400	-0.05251498	0.0110180999229196	-0.049386575	-0.029278166	-0.062169654
MEDP3452	-0.004813596	-0.02638039	-0.013054784	0.0492475491234588	0.00145843921835293
MEDP3477	-0.044153861	0.00178352487119534	-0.013354229	-0.021843376	-0.010299379
MEDP3493	0.134160200261895	0.103825717530981	0.05348726279009	0.0940705047068419	0.11967015493268
MEDP3538	0.00873647144833585	0.00256435201353343	0.0466051189640427	0.0338449786684953	0.0945505630569998
MEDP3545	-0.021076683	-0.05186808	0.0689968314465366	-0.005260855	0.0308988048020957
MEDP3550	-0.108273296	-0.088943962	-0.05072376	-0.068048771	-0.123943003
MEDP3563	-0.102315875	-0.063800865	-0.038666355	-0.08181896	-0.054942966
MEDP3571	0.0153120763290255	0.0465349841214466	0.0287050655265036	-0.012436626	0.0226654649266071
MEDP3594P	0.0703517076398432	0.0590085531226785	-0.0515934	0.026407881123986	0.0166749620993461
MEDP3598	-0.028722253	0.0109334807368575	-0.038830767	0.0574675101271922	0.0379701448732687
MEDP3605	-0.101723141	0.00397122900688391	0.0471827191990735	-0.010112099	-0.028961505
MEDP3606	0.0051897814609679	0.0200194825047872	-0.084996559	0.028412974139163	0.029608608834576
MEDP3627	-0.044883096	-0.013685181	-0.049855046	-0.0152388	-0.02254849
MEDP3643	0.0642304862643846	0.0479235839757616	-0.061267279	0.0192473641086035	0.0741197807440769
MEDP3646	0.0662673459283629	0.0357813170390713	-0.059109146	0.0314317324771698	0.0979147523351383
MEDP3662	-0.001842987	-0.03139372	0.00349013898200618	-0.02962731	-0.012979063
MEDP3663	-0.011385037	-0.00271751	0.039940038046833	-0.022409277	-0.048930472
MEDP3723P	-0.121096906	-0.084279127	-0.104864526	-0.082939876	-0.089249742
MEDP3725	-0.020936807	0.0030372440665524	0.0380910693457531	-0.057690899	-0.035089102
MEDP3728	-0.005014416	-0.005721673	0.0145385934123006	-0.034090535	-0.034227717
MEDP3771	-0.058156462	-0.081981991	-0.073786116	-0.016494994	-0.060542774
MEDP3804	-0.017825992	0.00927321882050225	-0.008999549	-0.033703445	0.0270599664148235
MEDP3827	0.1197120509935	0.0616451972421669	0.0460940462580056	0.0739625642129148	0.0440038555364887
MEDP3828	0.0226109005770023	0.0165787532423125	0.0575795234296267	0.00625641835107618	0.0840139596697397
MEDP3837	-0.055082201	-0.031331181	0.0563673960133243	-0.002656007	-0.023565233
MEDP3859	-0.036247958	0.00123914375536675	0.0440096204720136	-0.052120836	-0.044819985
MEDP3869	-0.001599134	-0.005060917	-0.046832364	0.0121287742923599	-0.03167672
MEDP3874	-0.010065479	0.00679476597836075	0.0499976177099001	-0.014538224	0.00899566751761116
MEDP3877	0.00348329839855264	0.0409752635118091	0.106514944623942	0.0600161216846358	0.0466279441340208
MEDP3881	-0.026964561	0.0141552971486854	0.0664008859934776	0.00185522065140395	-0.04882847
MEDP3901	0.0940518330348839	0.0858275940610409	0.0809237367747513	0.136965504055784	0.0986072419222933
MEDP3927	-0.008745767	-0.065537692	-0.02993885	-0.031373309	-0.05571287
MEDP3949	-0.02487806	0.0188289997831326	-0.017669409	-0.013325491	-0.019276087
MEDP3956	0.0326433089195517	0.0368331418935639	-0.003900743	0.0159965410314461	-0.022418958
MEDP3980	0.0532014071083801	-0.021316295	-0.081521266	0.0250163105604357	0.0520553667167547
MEDP4048	-0.106587635	-0.022157908	0.0420380042851298	-0.004458645	0.00541685942600958
MEDP4118	0.109810426759579	0.0556018332201812	0.013468082403361	0.0672611880242489	0.07319661726066
MEDP4124	-0.138749381	-0.10295096	-0.127205807	-0.095244698	-0.094997874
MEDP4125	-0.068753116	-0.011985884	-0.015759757	-0.012981463	-0.036174435
MEDP4126	-0.1611826	-0.123681631	-0.093816996	-0.107391772	-0.13662492
MEDP4129	0.0185792880708135	0.0369003869316607	-0.022804102	-0.027680291	-0.020528573
MEDP4138	-0.013039696	0.0345639207655949	0.0193690463429779	-0.035499366	-0.053516812
MEDP4156	-0.025204403	-0.041299625	-0.064649572	0.0124062813894235	0.00692910695687794
MEDP4160	0.0344457336139146	-0.003414127	-0.021463798	-0.009950888	0.000229504415823999
MEDP4169	0.0264256523219112	-0.021911757	0.00760463495417519	0.0455578530768302	-0.008813977
MEDP4175	-0.020209424	-0.022568334	0.0653438035120592	0.022468345898811	0.0145698873340686
MEDP4176	-0.041530231	-0.032827493	0.0120323323414865	-0.027652136	-0.006936143
MEDP4177	-0.004105181	-0.023381395	-0.03296486	0.0150069867104346	-0.00294926
MEDP4178	0.0689459854959452	0.0143754949326151	0.0608223043996126	0.0936256082582729	0.0908228468973938
MEDP4189	0.0370415099228658	0.0113975313600425	-0.020754269	0.0477963120924879	-0.010822489
MEDP4190	-0.024557069	0.0216146834370601	0.017178978785153	0.0476364791233946	0.0488102221302987
MEDP4192	0.0300665843038724	0.131586840876336	0.0430006713435144	0.0602757923489165	0.0886433461395453
MEDP4196	0.0304265744943711	-0.005395458	-0.017512673	0.00454180438407756	0.0274665700980923
MEDP4201	-0.117262872	0.00624360950823048	0.0454503813146824	-0.055162296	-0.021501802
MEDP4202	0.0378440063186726	0.0352079275910441	0.0590850869803231	0.0751773939238871	0.068360696486206
MEDP4208	-0.015148047	0.0867687610805168	0.0127055867679802	0.0294906918820491	0.0344265623297693
MEDP4212	0.0361466242822175	0.00278159547624616	-0.018815976	0.0213430291396	0.0522464677573708
MEDP4217	0.0412059208669378	-0.010539431	0.00589726137400775	-0.050765036	-0.044389986
MEDP4224	0.00595371951304155	-0.05527539	-0.061003934	0.0424988915559719	0.0251415830990561
MEDP4228	0.038449564094932	0.0628575122528094	0.107166113815735	0.038909417754144	0.0299096301730306
MEDP4236	-0.047023603	-0.054184314	-0.013332939	-0.013281193	-0.038721865
MEDP4240	0.0518339603085366	-0.006826396	-0.041911191	0.0634557735079218	0.0517411375180955
MEDP4244	-0.071985578	-0.063555194	0.0222788103997681	-0.031595286	-0.063608473
MEDP4246	-0.038988141	-0.032381306	-0.002515431	0.00601574232949937	-0.023429543
MEDP4251P	-0.068965422	-0.051831653	-0.076286273	-0.055565353	-0.117417692
MEDP4252	0.00766575512338224	0.0120397761443774	-0.078949344	-0.007966631	-0.001153369
MEDP4253	-0.02150363	-0.039813624	-0.094723199	-0.023639991	-0.051321901
MEDP4254	0.0538897911779268	0.0229725129180622	-0.052300591	0.0114910639098758	0.0490745847091788
MEDP4256	-0.136712521	-0.07819793	0.000697470796627663	-0.074779592	-0.056074344
MEDTN01089N	0.108353345641481	0.100461104455123	0.0328005659109483	0.166071551011654	0.145771865486359
MW0000152HN	0.0249467330204876	0.0628818123678831	0.0835679704381083	0.000908447970269951	0.0543934167362711
MW0000347HN	-0.015775714	0.0525303484374611	-0.004333853	0.0498479651464878	0.0375132838922771
MW0002723P	-0.032435803	0.00595143073565527	-0.054369156	-0.029802483	-0.030054638
MW0003395HN	0.0235617720029503	-0.025993583	0.00914403744521737	0.0360158140262702	0.0212542560221439
MW0004816HN	-0.057888088	-0.03031946	-0.046644459	-0.063553063	-0.002813941
MW0005059HN	0.0906249855402398	0.0300642742200146	-0.067119647	-0.007535314	0.0293091538779684
MW0005379HN	-0.014035916	-0.007800637	-0.085463545	-0.101631531	-0.099995964
MW0005933P	-0.0470708	-0.091912725	-0.127852367	-0.064186836	-0.103742894
MW0006243P	-0.014163624	-0.068823377	-0.112851423	0.0198304069828179	-0.009181102
MW0007258HN	0.0537320062743792	0.0590448760445591	-0.087126923	0.061498862025457	0.076567825014344
MW0007529HN	-0.099742269	-0.023723958	0.0447242156345836	-0.047054826	-0.094187474
MW0007578P	-0.085272329	-0.057700003	-0.103008152	-0.099895142	-0.092192355
MW0007815P	-0.086750233	-0.094750077	-0.019360716	-0.117132549	-0.093523058
MW0008640N	-0.017711702	-0.044518484	-0.037141361	0.0265702621549055	-0.002995485
MW0009415HN	-0.060130392	-0.030344678	-0.066957659	0.00384270887578225	-0.050007574
MW0009555P	-0.107154533	-0.03277801	-0.041138253	-0.030784617	-0.024538338
MW0009623HN	-0.090667092	-0.010265968	-0.033201831	-0.068878976	-0.088780908
MW0010589P	0.0234377675055641	-0.071606592	-0.119952944	0.0101364215863136	0.00949178632772138
MW0010795HN	0.0223096748520477	-0.026828527	-0.031765236	0.0404171250440269	0.0404268870403951
MW0010982P	-0.025223374	-0.067707777	-0.135716617	-0.00867754	-0.040472741
MW0010991P	-0.017489708	-0.073854164	-0.08875858	-0.006926723	-0.074432545
MW0011574P	-0.009057594	0.0377471505882407	0.0249066960321949	0.012451219934357	0.0305551672364778
MW0011591P	0.00583248888333634	0.0672297953457848	-0.000763654	-0.008599477	0.0147434776292271
MW0011785HN	0.0787392939935313	-0.006224176	-0.029545085	-0.014072714	0.0228905240424325
MW0012462N	0.0167307523239727	0.0374915019979345	-0.017792679	0.0585143867011108	0.034550083516971
MW0012773HN	-0.005661285	-0.029564776	-0.037484311	0.00218809018268968	0.00406744052779661
MW0012806HN	-0.013531559	-0.0576262	-0.096733692	-0.010739617	-0.032940981
MW0012846N	-0.100470578	-0.023263096	-0.104637744	-0.07720442	-0.085164054
MW0012863HN	0.106899503509673	0.0771943064629704	0.0447765143738132	0.0833491871104403	0.101800648295491
MW0012940HN	0.121557304608152	0.078005672622431	0.0845994587832562	0.136917090881088	0.132255217382484
MW0012956HN	0.1590643031321	0.0888824211980578	0.0550363236768271	0.13674266446699	0.143739314968385
MW0012975HN	0.0758487300860182	0.0114169652800296	0.00560105612527404	0.0619915645258361	0.0365620465066783
MW0012978P	-0.04879903	-0.046258976	-0.015634546	0.00545887499949874	-0.000707462
MW0013261P	0.00649000310017259	0.0324366005955805	0.033833118895206	0.0731154758907656	0.095183629551203
MW0013349HN	-0.075351777	-0.110782598	-0.109153485	-0.094483754	-0.083110916
MW0013662HN	-0.071676916	-0.031470689	-0.054897477	-0.011941839	-0.093946038
MW0013958P	0.0424353475200933	0.0224339157069917	-0.019584258	0.00865553438136594	0.0244607909711436
MW0014075HN	-0.026434755	-0.063014254	-0.048289786	-0.023075248	0.0132817631222863
MW0014437P	-0.014169177	0.0158608549837421	0.0304008405755041	-0.024485716	0.0276743169742388
MW0015544P	0.0266813809186691	0.0061290881940209	0.0236464352629732	0.0784582982561834	0.0729467595312406
MW0015647HN	-0.019581523	-0.017981466	-0.018619277	0.000687513409085642	-0.003943915
MW0015870P	-0.006741719	0.000373408891180346	-0.031749037	0.0160766486289659	0.0373172344753731
MW0016257P	0.00169167626794745	0.0720258091711681	0.0316412000545765	0.0715384572623777	0.0823037911284885
MW0016356N	0.0834783936478852	0.0837999884090554	0.0716645458276159	0.074738822915992	0.088997077307038
MW0017085HN	0.085758177283601	0.0301801836713661	0.0374769062753318	0.0661889172794182	0.0482197343877381
MW0048962P	0.0276410462851141	-0.022626635	-0.076995777	0.0240432797493411	0.0419910712903001
MW0049542N	-0.026598093	-0.090154186	-0.111623097	-0.072039962	-0.089887488
MW0052448N	0.0508951169968119	0.031953297513997	-0.075771617	0.0769639758161526	0.0927748887439907
MW0052578P	0.0535038890971094	0.0212216092697023	0.0249247460395396	0.0442783652785447	0.071498614077021
MW0052640P	-0.025763822	-0.078592623	-0.09812308	-0.011459792	-0.063410523
MW0052792HN	0.111660350643401	0.0209310258946574	0.060965519679214	0.0684161549574366	0.0762491862245787
MW0052998HN	-0.054820306	0.00938612064137958	0.121165071098031	-0.013626803	-0.04971467
MW0053733P	0.0154740256435172	0.0267917409079043	-0.050079051	0.0269990314676473	0.0309411833914798
MW0053754P	0.0290662002526409	0.000642244784334969	0.0233534697591475	0.0838344770673252	0.115693486688605
MW0053902P	-0.036912413	-0.007354813	0.00644894364977429	-0.013128541	-0.010075256
MW0054160P	-0.026225609	0.0293389725633539	0.00320457053473785	-0.007053498	0.0292048125415255
MW0054336P	-0.083930464	-0.009704929	-0.050731166	-0.015209149	-0.022226108
MW0054372N	0.0221820175692871	-0.067247534	-0.114800626	0.0458893098044942	0.00853869710346866
MW0054416N	0.0770952770952771	0.0305471145892175	0.00580654851658305	0.0386024417398568	0.110299554282711
MW0054535N	-0.078932708	0.00539915941355374	-0.036099552	-0.046363143	-0.046009382
MW0054544P	0.0215054808275147	0.0324907379441159	-0.081681837	-0.024132462	-0.011158908
MW0054600N	0.00583942956824313	-0.021714398	0.0168147388933508	0.03340717531837	0.0377083975124418
MW0055029P	-0.002587487	-0.066900807	-0.128954806	0.00673336919653014	-0.031051607
MW0055106P	0.0914717677644919	0.0285748230250809	0.0642249766237524	0.102384974811229	0.0623991194319654
MW0055220HN	-0.13229038	-0.032820883	-0.040684254	-0.058261897	-0.131412065
MW0055238N	-0.172282143	-0.122255552	-0.052613457	-0.133071602	-0.175583074
MW0055248HN	-0.048847502	-0.066877661	-0.102600724	-0.087501747	-0.04089773
MW0055272HN	0.0109200109200109	0.0547282322455239	-0.093547171	0.0390393185220453	-0.013676201
MW0055289HN	-0.000821314	-0.092236623	-0.071329001	-0.014535998	0.0309402475947404
MW0055322P	-0.061550919	-0.059570517	-0.098543784	-0.050163693	-0.08327702
MW0056918HN	0.131629626544881	0.0995035211833783	0.029164646482742	0.151637012408634	0.155506023169585
MW0057016HN	0.131350148299301	0.0725644063822386	0.0612408979963961	0.0944422900914721	0.0875512713446669
MW0057348HN	0.206046261978465	0.112922642934458	0.0175145237934842	0.187911683849332	0.228484599789965
MW0057373HN	0.118069379086328	0.0572539477752735	0.0370432432783576	0.0935472254645492	0.0834828950201309
MW0057578HN	0.162383338654525	0.0667603736356207	0.0162047412092398	0.139035225184551	0.143460915438414
MW0057831HN	0.0947995761555084	0.0832130377542075	0.0616440148270946	0.0821376995331094	0.0656250858421849
MW0062072HN	0.0490960914689728	-0.016285394	-0.012633617	0.0306904781277513	0.0844009116214811
MW0062181HN	0.0704016805711721	0.0046426246711995	-0.038545559	0.0140683126260102	0.0415662195706131
MW0062272N	0.0171523862091236	-0.06514061	-0.107911831	0.00341065065721574	-0.018121844
MW0063683P	0.0107520463452667	-0.054318732	-0.122496143	0.0149186703499837	-0.025252007
MW0063695HN	0.095038842404283	0.105775405090423	0.127437276206779	0.0615649084778007	0.0490091016145416
MW0063760HN	0.0489776371132303	-0.07294892	-0.021429987	-0.023360862	0.00535462894283957
MW0063776P	-0.013496856	-0.072185676	-0.131267059	0.0248880780656939	-0.01706051
MW0063832HN	-0.103520026	-0.040046497	-0.036599239	-0.058578791	-0.091747263
MW0102977HN	-0.021676222	-0.079294095	-0.090406007	-0.08652523	-0.012163486
MW0103345N	-0.041955515	-0.032742222	-0.013366725	-0.036860031	-0.039992677
MW0103413HN	0.0289000865272052	0.0483071725393161	-0.018733594	0.0707958130610541	0.0510697033575769
MW0103414HN	0.0479263547060157	0.0129552525894832	-0.050250758	0.010210083737287	0.0776388443825858
MW0103421HN	0.0396674023792668	0.0497769784164343	-0.023348842	0.0438773930039061	0.0883939563084955
MW0103454P	-0.0293492	0.00347859891048511	-0.013519583	-0.019219753	-0.001595712
MW0103471HN	0.037632393564597	-0.001057761	-0.032963479	-0.038711313	0.0312144360393842
MW0103477N	-0.027157797	-0.000422258	0.0267175010428438	-0.005998494	0.0194349857753153
MW0103484HN	-0.064414332	0.00671050182547861	0.00660631797230557	0.0200055746070515	-0.043587641
MW0103500N	-0.025911428	0.0470488262201526	-0.053281308	-0.022409046	0.0152764138723147
MW0103526N	0.0195532975193992	0.0437582471251972	0.0555727328694558	0.0693116828683278	0.00464669870948442
MW0103574P	0.0487300860182216	0.00657907598419795	-0.005554774	-0.003578174	0.0413846750031697
MW0103581N	-0.033391172	0.0259304018113341	-0.00468282	-0.066203742	-0.055960177
MW0103627P	-0.069939996	-0.035201651	-0.005959477	0.00467137707336263	-0.046159461
MW0103633N	0.0158085666560243	0.0112971227734426	-0.015753028	0.0177349735938056	0.0662375648081213
MW0103635HN	0.0253841698459829	0.0411293514923286	0.0388813401906797	-0.017795318	0.0306508559987138
MW0103656N	-0.032715735	-0.046576588	-0.062813345	-0.021649784	-0.030762705
MW0103661N	-0.080584128	-0.065936746	-0.056305378	-0.03166268	-0.04983258
MW0103681HN	0.0172013058129894	-0.00798338	-0.108277345	0.0164425981359543	0.030260225574494
MW0103954HN	0.0445374496221954	-0.023689023	-0.056340552	-0.046755545	0.0353960437693875
MW0103960HN	0.0741080063113961	0.0320601840739259	0.0443562731771722	0.0337773392091109	0.0430957793411603
MW0104077HN	-0.07389192	-0.048836284	0.0530494344068055	-0.085951453	-0.073899869
MW0104244N	0.0907008703618873	0.0379641626947631	0.0127743141723425	0.0452820699960541	0.120035115661046
MW0104289N	0.00294562667444023	-0.013130389	0.00633370129518883	-0.022863295	0.0105454934562844
MW0104888N	0.0582045836283124	0.0671363274448946	0.0432066265555245	0.0920109758253794	0.114600008198618
MW0105071P	-0.077274205	-0.041931276	0.0759820566328968	-0.015111414	-0.030650186
MW0105082HN	-0.057142659	-0.010423059	-0.01081612	0.00940883411396247	-0.023659281
MW0105103P	-0.003318573	-0.037653914	-0.107239259	-0.027125971	-0.031024001
MW0105168P	-0.095504287	-0.030978825	-0.129172795	-0.117754044	-0.140230077
MW0105234HN	-0.025919756	0.0189265558617042	-0.091341368	-0.002706968	-0.005686837
MW0105420HN	-0.043130341	-0.091312355	-0.03258952	-0.067377704	-0.102077176
MW0105468P	-0.020103316	-0.047567786	-0.036556506	-0.031889789	0.00561230834112066
MW0105615HN	0.023445170902798	-0.021369677	-0.012643336	-0.04403352	0.00582627049949653
MW0105941N	-0.04586821	-0.034870236	0.00258948182291425	-0.053033042	-0.047251653
MW0106025P	-0.086334717	-0.104923965	-0.133839879	-0.12541097	-0.146105477
MW0106105P	-0.048794403	-0.039594298	0.0339210548284238	-0.010463732	0.0115687871908169
MW0106320N	-0.072609744	-0.000442816	0.0205932070975102	-0.008856136	-0.048753139
MW0106379N	-0.032621682	-0.003879149	-0.033505905	-0.035138468	-0.039398914
MW0106549HN	0.00101519084569932	0.0671823673267687	0.0601560462729089	-0.007796374	0.0164545819672177
MW0106554HN	0.0830684305260576	-0.000703091	0.0135046452387515	0.0836598190112434	0.0623544762379863
MW0106594P	-0.055106389	-0.09353683	-0.049402984	-0.030193676	0.00404311916658845
MW0106613HN	0.0976725569945909	0.00174303753788893	-0.074388708	-0.001574934	-0.00590207
MW0106932P	-0.05256227	-0.01285068	0.0370918394519779	-0.080977636	-0.056745778
MW0107126P	-0.070055109	-0.006373863	-0.012891408	-0.020914491	-0.066362962
MW0107192N	0.0694540457252322	0.051045504407972	-0.057991434	0.0182209584766431	0.0754528231993504
MW0107371P	-0.172190064	-0.148923054	0.000909905498453872	-0.115548118	-0.133554571
MW0107420HN	-0.098967226	-0.009064767	-0.045411504	-0.105243756	-0.113860729
MW0107609HN	0.0398691449538907	0.0457962638057472	-0.014116957	0.044130114408661	0.037468365648786
MW0107664P	-0.100683889	-0.035970335	-0.092198975	-0.102970653	-0.099841558
MW0107687HN	-0.09209456	-0.07102797	-0.117743438	-0.014655525	-0.068757198
MW0107690N	-0.061822994	-0.110105881	-0.040943433	-0.027716427	-0.029602994
MW0107786P	-0.170620544	-0.093074133	-0.141267688	-0.173453054	-0.187357269
MW0107911P	0.104039015903423	0.0640481850164713	-0.042885429	0.0657647808063603	0.0710339909959096
MW0107912HN	-0.016494145	0.0319599581221846	-0.035440302	0.00381397084995026	-0.023778276
MW0108296HN	0.0923458126847957	0.0216523944960826	-0.097010922	0.0432591405480942	0.0518894613012902
MW0108634HN	0.0221602187703883	-0.06321484	0.00873388945133419	-0.025266813	0.0192601005919351
MW0108781N	-0.029422026	-0.105146067	-0.133135003	-0.081323246	-0.123348772
MW0108842N	-0.121902488	-0.053889797	-0.013429205	-0.052513006	-0.116023823
MW0109022HN	-0.045221801	-0.025551209	0.0151319228239824	-0.045619341	-0.021657144
MW0109038HN	-0.02316014	0.0127835862962639	0.0504039512790526	0.0141174207266592	0.0389923106388968
MW0109045N	-0.114394518	-0.089709751	-0.037502361	-0.079045047	-0.064260694
MW0109192HN	0.0111680247273468	-0.027567016	-0.053132742	-0.028257079	0.0271409128327815
MW0109274P	-0.090500053	-0.05309185	0.0200674427810078	-0.069413837	-0.070822501
MW0109419HN	-0.028833456	-0.031125505	-0.011001711	-0.013223051	-0.028962909
MW0109538HN	0.0122919529699191	-0.047961989	-0.062546052	0.0295234658113856	0.0240752427145113
MW0110487N	-0.065069384	-0.067632586	-0.049364919	-0.064116648	-0.107902511
MW0110770P	-0.001552863	0.0201048529390161	-0.104173535	-0.007182986	-0.045257938
MW0111056HN	0.0569936654682417	0.0574658700456088	-0.000986271	0.0107521259802993	0.0697884455357698
MW0111087P	0.0666712937899379	0.0513726420610879	-0.048649398	0.0547573853594801	0.0601862351927994
MW0111263P	-0.013949851	-0.07666774	-0.058125189	0.0112110087509862	0.028291942822242
MW0111445N	-0.053653345	0.0229826925904364	-0.081347681	-0.036737492	-0.063075976
MW0111504HN	-0.042091552	-0.024742619	-0.065800608	-0.066459243	-0.040271077
MW0111623HN	-0.012489994	0.0399994031010292	-0.057470761	-0.081636658	-0.053761991
MW0112794HN	0.0723543265916147	-0.000310711	0.0262576696588413	0.00720198093055314	0.0405681923480443
MW0112967HN	0.0225165593557781	-0.027981439	-0.074239389	-0.020544607	0.0274142289052676
MW0113101N	-0.016066297	-0.009909448	-0.065926495	-0.060777297	-0.065863714
MW0113705N	-0.109435167	-0.066448968	-0.126320894	-0.107635228	-0.079304563
MW0113981P	-0.089580644	-0.049109053	-0.008826916	-0.049573701	-0.038129038
MW0114104HN	0.0720382980234961	0.0484014166966528	0.0251220703988383	0.0155926178908803	0.0784586426825116
MW0114177N	-0.091462032	-0.090892675	-0.039065307	-0.035374742	-0.093618977
MW0114356HN	-0.046246246	-0.000632296	0.05447631062844	-0.068278096	-0.053930434
MW0114361N	-0.019522296	0.000102953504693466	0.00272740239185588	0.0167384497778061	-0.015501941
MW0114377N	-0.014294308	-0.042429899	-0.053777285	0.0238572948149239	-0.018070487
MW0114480HN	-0.049118302	-0.058212225	-0.033898839	-0.069641078	-0.029423321
MW0114595HN	0.0990584262498782	0.117473473554536	0.0768333629697716	0.131931058217469	0.171075420580056
MW0114628P	-0.023819632	-0.055836781	-0.106355975	-0.045454657	-0.038811534
MW0114685P	0.0111462772479722	-0.007132711	-0.009683135	0.0419040349405636	0.0643940452315058
MW0114745P	-0.011856926	-0.038645419	0.0217708021537411	-0.043824459	-0.010285947
MW0114775HN	0.113483027009931	0.125178563682274	0.13257088579928	0.0747518294557078	0.146647371191629
MW0115039HN	-0.162160899	-0.127075987	-0.083586423	-0.161414508	-0.138125897
