Sample,Total_high_risk_ARG_abundance,Total_ARG_abundance,source
SHCC290A,236.833685,347.593393,Duck
SHCC291A,54.30603,119.185476,Duck
SHCC292A,249.869598,368.205613,Duck
SHCC293A,225.402579,330.353336,Duck
SHCC294A,13.663068,55.628465,Duck
SHCC295A,70.574722,144.302346,Duck
SHCC296A,256.068095,382.054484,Duck
SHCC297B,258.813094,418.989541,Duck
SHCC298A,226.429704,362.412289,Duck
SHCC299B,270.350516,446.46411,Duck
SHCC29A,281.852062,449.138713,Duck
SHCC2A,139.125167,213.946694,Duck
SHCC300A,279.529742,398.36889,Duck
SHCC30A,218.98608,310.604947,Duck
SHCC31A,301.595267,434.071068,Duck
SHCC32A,265.131488,369.963869,Duck
SHCC33A,320.851874,454.617868,Duck
SHCC34A,89.354177,182.413378,Duck
SHCC35A,303.532719,430.604209,Duck
SHCC36A,250.358317,350.616568,Duck
SHCC37A,135.399408,195.31019,Duck
SHCC38A,278.645573,407.160741,Duck
SHCC39A,312.040571,438.239384,Duck
SHCC3A,262.091204,372.789074,Duck
SHCC40A,66.278861,124.432759,Duck
SHCC41A,294.878841,425.304693,Duck
SHCC42A,282.558994,421.001987,Duck
SHCC43A,267.249727,376.92948,Duck
SHCC44A,322.363758,488.672024,Duck
SHCC45A,295.704269,435.010957,Duck
SHCC46B,284.582224,452.627542,Duck
SHCC47A,307.905881,432.942016,Duck
SHCC48A,166.331468,246.757621,Duck
SHCC49A,247.29274,359.977827,Duck
SHCC4A,353.584492,470.80809,Duck
SHCC50A,285.262783,394.937177,Duck
SHCC51A,329.17274,460.780476,Duck
SHCC52A,206.364927,312.779044,Duck
SHCC53A,260.467654,365.430689,Duck
SHCC54A,326.671095,443.248984,Duck
SHCC55A,235.060823,326.657102,Duck
SHCC56A,277.923873,395.881042,Duck
SHCC57B,336.71825,569.916315,Duck
SHCC58A,265.784252,365.03335,Duck
SHCC59A,229.510127,369.009931,Duck
SHCC5A,338.963977,478.720903,Duck
SHCC60A,223.778418,317.441245,Duck
SHCC61A,245.556468,337.631321,Duck
SHCC62A,150.36451,244.864626,Duck
SHCC63A,211.918069,321.907024,Duck
SHCC64A,183.252637,293.766921,Duck
SHCC65A,338.985458,499.552942,Duck
SHCC66A,275.650979,401.076403,Duck
SHCC67A,254.739448,381.068777,Duck
SHCC68A,217.557109,314.029699,Duck
SHCC69B,362.505775,489.842435,Duck
SHCC6A,249.574908,360.267274,Duck
SHCC70A,230.25777,339.918402,Duck
SHCC71A,263.683189,381.162761,Duck
SHCC72A,171.76749,250.592101,Duck
SHCC73A,309.348254,459.232241,Duck
SHCC74A,284.790738,427.850184,Duck
SHCC75A,268.450178,402.430626,Duck
SHCC76A,324.377638,448.488408,Duck
SHCC77B,256.894628,407.536807,Duck
SHCC78A,280.712177,418.026087,Duck
SHCC79A,222.250956,322.199176,Duck
SHCC7A,317.310257,486.979678,Duck
SHCC80A,237.028278,378.323578,Duck
SHCC81A,331.918744,475.322366,Duck
SHCC82A,402.462762,570.475657,Duck
SHCC83A,306.071958,423.817764,Duck
SHCC84A,198.870219,308.53068,Duck
SHCC85B,249.110638,374.472138,Duck
SHCC86A,431.410547,612.133069,Duck
SHCC87A,243.765248,336.612205,Duck
SHCC88B,286.154834,411.308216,Duck
SHCC89A,241.79948,365.187325,Duck
SHCC8A,318.734945,459.049677,Duck
SHCC90A,253.243775,390.450559,Duck
SHCC91A,261.259792,363.187125,Duck
SHCC92A,264.582504,402.918027,Duck
SHCC93A,245.951575,345.359215,Duck
SHCC94A,214.014348,317.698776,Duck
SHCC95A,253.483974,378.404499,Duck
SHCC96A,200.497105,289.375421,Duck
SHCC97A,197.649419,283.706823,Duck
SHCC98A,288.576188,397.412846,Duck
SHCC99A,302.586937,435.125566,Duck
SHCC9A,423.527839,607.023194,Duck
SHDC104A,0.430063,0.795729,Duck
SHDC107A,1.01293,1.906154,Duck
SHDC111A,1.996353,2.29269,Duck
SHDC11C,7.249853,21.600823,Duck
SHDC12A,3.020555,3.297322,Duck
SHDC139A,0.772114,0.772114,Duck
SHDC141A,0.723492,0.723492,Duck
SHDC14A,4.418487,7.621118,Duck
SHDC154A,0.708409,0.722341,Duck
SHDC157A,1.302743,1.844385,Duck
SHDC170A,1.176625,1.63327,Duck
SHDC174A,0.599317,0.687868,Duck
SHDC178A,0.285168,0.647193,Duck
SHDC191A,0.462347,0.595466,Duck
SHDC203A,0.414556,0.907928,Duck
SHDC207A,0.698763,1.001862,Duck
SHDC212A,0.39147,0.39147,Duck
SHDC213A,1.596854,1.596854,Duck
SHDC214A,1.001846,1.806751,Duck
SHDC239A,1.029523,1.217901,Duck
SHDC23A,1.99162,4.444766,Duck
SHDC245A,0.749582,1.039518,Duck
SHDC247A,0.291789,0.808583,Duck
SHDC249A,0,0.046323,Duck
SHDC260A,0,0.019769,Duck
SHDC262A,0,0.351456,Duck
SHDC285A,0.359721,1.219745,Duck
SHDC288A,0,0.631549,Duck
SHDC294A,1.075463,1.351926,Duck
SHDC298A,0.113721,0.131628,Duck
SHDC301A,0.642131,0.711669,Duck
SHDC302A,0.659655,0.686564,Duck
SHDC34A,0.415921,1.648017,Duck
SHDC39A,0.490182,0.490182,Duck
SHDC46A,0.82965,0.957762,Duck
SHDC47A,0.391621,0.627751,Duck
SHDC58A,0,0,Duck
SHDC61A,0.635538,1.174163,Duck
SHDC68A,0.314925,0.314925,Duck
SHDC78A,0.108197,0.739559,Duck
SHDC93A,0.50235,0.793596,Duck
SHIC104A,31.238391,52.136135,Duck
SHIC107A,15.83416,38.594252,Duck
SHIC111A,59.704934,274.703709,Duck
SHIC11C,0.694733,2.068963,Duck
SHIC12A,2.573018,3.918754,Duck
SHIC139A,8.961222,14.914442,Duck
SHIC141A,4.033015,15.660048,Duck
SHIC14A,7.223774,14.200601,Duck
SHIC154A,0.547013,2.051775,Duck
SHIC157A,0.847799,10.478594,Duck
SHIC170A,0.96134,38.783763,Duck
SHIC174A,114.116471,179.141432,Duck
SHIC178A,1.953807,24.565641,Duck
SHIC191A,0.126569,0.954716,Duck
SHIC203A,2.7588,5.835324,Duck
SHIC207A,1.356989,3.61397,Duck
SHIC212A,3.634709,6.222153,Duck
SHIC213A,16.741525,22.988197,Duck
SHIC214A,58.186917,111.372755,Duck
SHIC239A,2.54783,21.475883,Duck
SHIC23A,1.583657,4.858561,Duck
SHIC243A,10.853627,37.408065,Duck
SHIC245A,27.517183,55.588815,Duck
SHIC247A,0.965083,10.711982,Duck
SHIC249A,3.983362,11.759372,Duck
SHIC260A,11.165075,21.644441,Duck
SHIC262A,29.400802,41.55263,Duck
SHIC285A,0,1.472633,Duck
SHIC288A,19.612477,27.730902,Duck
SHIC294A,3.014622,4.110314,Duck
SHIC301A,12.743267,36.577033,Duck
SHIC34A,0,0.343258,Duck
SHIC39A,1.054403,1.054403,Duck
SHIC46A,4.603049,6.78273,Duck
SHIC47A,1.868321,3.855925,Duck
SHIC58A,0.601253,9.990401,Duck
SHIC61A,0.486191,2.227525,Duck
SHIC68A,1.406248,17.001818,Duck
SHIC78A,1.680766,4.082098,Duck
SHIC93A,4.218189,17.406653,Duck
SHMC11B,6.399412,23.710779,Duck
SHMC12B,5.348762,22.247502,Duck
SHMC139B,26.269595,63.571954,Duck
SHMC141B,2.483477,5.008073,Duck
SHMC14B,2.859328,9.124911,Duck
SHMC154A,2.774342,5.873615,Duck
SHMC157B,0.798997,3.444621,Duck
SHMC191B,15.448044,45.742925,Duck
SHMC207A,4.924711,13.800038,Duck
SHMC212B,85.653557,172.122545,Duck
SHMC213B,51.195248,88.14836,Duck
SHMC239B,33.535401,81.596456,Duck
SHMC243B,5.14615,21.703218,Duck
SHMC245A,2.0614,5.617026,Duck
SHMC247B,6.099664,14.292225,Duck
SHMC249B,11.057592,23.096586,Duck
SHMC260A,2.082835,4.861743,Duck
SHMC262B,37.501074,91.428051,Duck
SHMC285A,10.83901,17.266962,Duck
SHMC288B,23.759021,55.127797,Duck
SHMC294B,124.339409,241.623549,Duck
SHMC298A,1.406204,1.968041,Duck
SHMC34A,2.595581,3.751331,Duck
SHMC39B,1.622164,1.994725,Duck
SHMC47B,43.171719,103.973965,Duck
SHMC58B,1.496057,4.601261,Duck
SHMC68B,2.360773,8.833796,Duck
SHMC78B,2.849558,9.020042,Duck
SHMC93B,4.366419,19.503961,Duck
SRR21163417,30.559526,49.863245,Duck
SRR21163418,215.281067,296.664391,Duck
SRR21163419,266.993204,402.364772,Duck
SRR21163420,0.965587,1.415052,Duck
SRR21163421,24.867703,45.728687,Duck
SRR21163422,540.45849,651.992718,Duck
SRR21163423,1035.183673,1166.028387,Duck
SRR21163424,617.369313,719.233963,Duck
SRR21163425,550.550399,686.648824,Duck
SRR21163426,621.142537,746.139223,Duck
SRR21163427,0,0,Duck
SRR21163428,634.655728,780.887575,Duck
SRR21163429,431.570927,597.619319,Duck
SRR21163430,352.19203,529.862421,Duck
SRR21163431,401.436478,555.392179,Duck
SRR21163432,443.45262,614.061087,Duck
SRR21163433,348.383774,524.698632,Duck
SRR21163434,475.043184,629.672557,Duck
SRR21163435,587.947454,811.23358,Duck
SRR21163436,561.312543,796.897115,Duck
SRR21163437,557.876169,760.905729,Duck
SRR21163438,3.767163,3.767163,Duck
SRR21163439,575.221757,790.510286,Duck
SRR21163440,578.891268,812.300668,Duck
SRR21163441,598.684768,822.060057,Duck
SRR21163442,371.601159,490.030609,Duck
SRR21163443,535.377904,724.232738,Duck
SRR21163444,434.03904,653.653921,Duck
SRR21163445,380.975272,506.811248,Duck
SRR21163446,428.91053,579.923404,Duck
SRR21163447,535.218871,714.723832,Duck
SRR21163448,12.386035,18.086547,Duck
SRR21163449,0,0.404015,Duck
SRR21163450,40.024663,49.107176,Duck
SRR21163451,136.180085,170.272179,Duck
SRR21163452,67.034896,121.794812,Duck
SRR21163453,573.7389,1197.123371,Duck
SRR21163454,5.259111,10.44178,Duck
SRR21163455,81.796632,169.074528,Duck
SRR21163456,41.200884,123.428717,Duck
SRR21163457,252.116366,617.367162,Duck
SRR21163458,66.900822,222.50448,Duck
SRR21163459,445.091199,952.943274,Duck
SRR21163460,3.00E-06,3.00E-06,Duck
SRR21163461,106.291091,296.450345,Duck
SRR21163462,0.298463,1.19401,Duck
SRR21163463,7.295029,52.0196,Duck
SRR21163464,1.611988,19.068485,Duck
SRR21163465,51.77645,206.613886,Duck
SRR21163466,0.560546,0.852536,Duck
SRR21163467,5.792731,46.566537,Duck
SRR21163468,0.813617,2.150991,Duck
SRR21163469,0.845583,1.012754,Duck
SRR21163470,25.741856,59.459957,Duck
SRR21163471,0,0,Duck
SRR21163472,0.345406,0.436869,Duck
SRR21163473,18.94198,32.855618,Duck
SRR21163474,0.617867,1.012428,Duck
SRR21163475,7.247525,9.022119,Duck
SRR21163476,2.977481,3.272138,Duck
SRR21163477,9.213864,10.160397,Duck
SRR21163478,8.942376,10.045397,Duck
SRR21163479,4.820906,5.589957,Duck
SRR21163480,3.43529,5.222829,Duck
SRR21163481,14.731938,25.796739,Duck
SRR21163482,0,0.086143,Duck
SRR21163483,10.725608,19.93884,Duck
SRR21163484,13.664851,21.51705,Duck
SRR21163485,3.998347,5.164253,Duck
SRR21163486,18.921955,23.833309,Duck
SRR21163487,4.336515,8.246022,Duck
SRR21163488,0,0,Duck
SRR21163489,1.016534,2.573079,Duck
SRR21163490,0.434939,5.571339,Duck
SRR21163491,0.818961,1.331466,Duck
SRR21163492,0.308293,0.595348,Duck
SRR21163493,0.058865,0.058865,Duck
SRR21163494,0.302848,0.302848,Duck
SRR21163495,0,0,Duck
SRR21163496,0,0,Duck
SRR21163497,0.508057,0.508057,Duck
SRR21163498,0,0,Duck
SRR21163499,0,0.238769,Duck
SRR21163500,0,0,Duck
SRR21163501,4.701405,7.028198,Duck
SRR21163502,6.750955,10.927049,Duck
SRR21163503,13.184067,14.487473,Duck
SRR21163504,0.23497,0.23497,Duck
SRR21163505,6.378576,7.341186,Duck
SRR21163506,5.533827,6.18428,Duck
SRR21163507,36.746962,52.632091,Duck
SRR21163508,6.57804,9.050878,Duck
SRR21163509,2.761254,6.488537,Duck
SRR21163510,78.119603,98.864431,Duck
SRR21163511,22.368646,31.159995,Duck
SRR21163512,72.633695,97.518421,Duck
SRR21163513,634.788324,1002.151341,Duck
SRR21163514,287.051187,414.978387,Duck
SRR21163515,421.922861,489.937351,Duck
SRR21163516,605.97422,856.339393,Duck
SRR21163517,1157.928658,2089.615376,Duck
SRR21163518,632.64327,796.697564,Duck
SRR21163519,104.373155,378.728804,Duck
SRR21163520,390.768512,602.762457,Duck
SRR21163521,306.381687,859.281691,Duck
SRR21163522,0,0,Duck
SRR21163523,542.481611,866.628485,Duck
SRR21163524,285.089244,572.765135,Duck
SRR21163525,173.298729,267.608253,Duck
SRR21163526,42.403314,65.863785,Duck
SRR21163527,500.939574,716.472678,Duck
SRR21163528,246.440866,362.802711,Duck
SRR21163529,183.63897,378.048381,Duck
SRR21163530,40.130685,79.779916,Duck
SRR21163531,495.013256,704.799879,Duck
SRR21163532,256.881069,377.791706,Duck
SRR21163533,0.372781,0.372781,Duck
SRR21163534,0,0.462809,Duck
SRR21163535,0,0,Duck
SRR27680213,1.613018,19.079933,Duck
SRR27680214,51.797139,206.705911,Duck
SRR27680215,0.559713,0.851383,Duck
SRR27680216,5.795841,46.589159,Duck
SRR27680217,0.813417,2.150599,Duck
SRR27680218,0.845843,1.013067,Duck
SRR27680219,25.744714,59.467324,Duck
SRR27680220,12.386147,18.086282,Duck
SRR27680221,40.022535,49.104509,Duck
SRR27680222,136.186392,170.275064,Duck
SRR27680223,66.985924,121.700183,Duck
SRR27680224,0.345553,0.437054,Duck
SRR27680225,573.936949,1197.534753,Duck
SRR27680226,5.257319,10.440292,Duck
SRR27680227,81.818492,169.115843,Duck
SRR27680228,41.23737,123.539907,Duck
SRR27680229,252.073644,617.254178,Duck
SRR27680230,66.89814,222.497835,Duck
SRR27680231,445.135942,953.053286,Duck
SRR27680232,106.249744,296.332709,Duck
SRR27680233,0.298461,1.194,Duck
SRR27680234,7.29106,51.998812,Duck
SRR27680235,18.948087,32.866645,Duck
SRR27680236,0.617504,1.011827,Duck
SRR28497695,383.09848,586.714628,Duck
SRR28497696,667.857904,1013.614976,Duck
SRR28497697,560.817752,801.635847,Duck
SRR28497698,430.455999,713.748783,Duck
SRR28497699,575.897954,859.459501,Duck
SRR28497700,488.680234,722.830256,Duck
SRR28497701,656.846681,976.273341,Duck
SRR28497702,400.122668,584.28851,Duck
SRR28497703,408.423099,561.929095,Duck
SRR28497704,616.653921,866.983283,Duck
SRR29354198,2.394087,15.968757,Duck
SRR29354199,188.30579,976.025439,Duck
SRR29354200,171.810766,883.958531,Duck
SRR29354202,179.230657,924.60094,Duck
SRR29354203,182.800912,940.200409,Duck
SRR29354204,252.662702,388.041082,Duck
SRR29354205,189.444863,289.876371,Duck
SRR29354206,223.774367,332.222432,Duck
SRR29354207,191.055435,955.436188,Duck
SRR29354208,186.268849,966.806309,Duck
SRR29354209,2.963915,9.382956,Duck
SRR29354210,14.062113,126.35053,Duck
SRR29354211,1.694058,6.763209,Duck
SRR29354212,1.886183,2.90312,Duck
SRR29354213,1.446176,9.482851,Duck
SRR29354214,6.444855,9.965366,Duck
SRR29354215,101.918144,688.48642,Duck
SRR29354216,187.672265,297.727073,Duck
SRR29354217,340.551674,424.362306,Duck
SRR29409633,190.603932,1151.163916,Duck
SRR29409634,143.024644,869.274616,Duck
SRR29409635,238.24505,1996.300838,Duck
SRR29409636,137.171204,1247.679964,Duck
SRR29409637,123.755801,1158.086743,Duck
SRR29409638,197.233327,1496.746462,Duck
SRR29409639,241.69572,1720.585665,Duck
SRR29409640,339.392252,556.785764,Duck
SRR29409641,315.623054,485.62177,Duck
SRR29409642,257.705084,421.110632,Duck
SRR29409643,316.549125,495.372587,Duck
SRR29409644,339.486334,551.219274,Duck
SRR29409645,151.54387,304.266404,Duck
SRR29409646,334.479133,484.430106,Duck
SRR29409647,233.784826,369.792452,Duck
SRR29409648,293.733571,458.708124,Duck
SRR29409649,252.390094,410.397653,Duck
SRR29409650,119.190406,1036.114335,Duck
SRR29409651,260.009559,398.517888,Duck
SRR29409652,303.852007,456.381701,Duck
SRR29409653,233.226798,364.791879,Duck
SRR29409654,236.16076,372.718499,Duck
SRR29409655,246.983808,398.617829,Duck
SRR29409656,146.628023,1022.836187,Duck
SRR29409657,201.056327,1207.255554,Duck
SRR29409658,248.278338,1483.169313,Duck
SRR29409659,241.20771,1525.532679,Duck
SRR29409660,233.17169,1415.716241,Duck
SRR29409661,118.233162,1010.293751,Duck
SRR29409662,194.82692,1404.440425,Duck
SRR29429232,580.390515,828.745548,Duck
SRR29429233,115.733195,170.333447,Duck
SRR29429234,124.52339,204.320787,Duck
SRR29429235,69.374774,107.467618,Duck
SRR29429236,18.170035,34.972001,Duck
SRR29429237,9.07362,48.773665,Duck
SRR29429238,27.067982,45.687677,Duck
SRR29429239,295.932295,1024.047736,Duck
SRR29429240,663.393948,948.320727,Duck
SRR29429241,736.512578,1055.031353,Duck
SRR29429242,637.772877,907.884352,Duck
SRR29429243,536.189905,714.456081,Duck
SRR29429244,621.134672,884.910701,Duck
SRR29429245,413.144398,1439.171756,Duck
SRR29429246,359.305137,1267.724024,Duck
SRR29429269,724.17046,898.252933,Duck
SRR29429270,396.202456,575.546651,Duck
SRR29429271,481.856652,658.473094,Duck
SRR29429272,414.573653,590.519996,Duck
SRR29429273,367.178428,597.407548,Duck
SRR29429274,226.85083,409.397129,Duck
SRR29429275,236.609476,411.337826,Duck
SRR29429276,64.630914,540.160499,Duck
SRR29429277,814.12134,1183.556627,Duck
SRR29429278,842.426727,1190.225447,Duck
SRR29429279,658.753465,919.522508,Duck
SRR29429280,703.771218,874.765287,Duck
SRR29429281,667.379422,828.240404,Duck
SRR29429282,113.506445,1097.192176,Duck
SRR29429283,9.463654,47.777502,Duck
SRR29449358,353.391932,550.340688,Duck
SRR29449359,371.036973,487.213655,Duck
SRR29449360,507.697294,702.508209,Duck
SRR29449361,438.216352,640.406062,Duck
SRR29449362,379.192146,611.526995,Duck
SRR29449363,230.419488,325.254885,Duck
SRR29449364,286.96627,439.976868,Duck
SRR29449365,354.891036,530.123931,Duck
SRR29449366,20.608898,40.125597,Duck
SRR29449367,547.693215,794.741311,Duck
SRR29449368,13.822033,18.77504,Duck
SRR29449369,495.79922,735.419795,Duck
SRR29449370,516.10117,707.956375,Duck
SRR29449371,212.42142,349.230302,Duck
SRR29449372,31.071297,47.370718,Duck
SRR29449373,616.381461,853.665209,Duck
SRR29449374,272.712413,416.627007,Duck
SRR29449375,286.833717,438.580767,Duck
SRR29449376,50.902288,70.355199,Duck
SRR29449377,358.760803,447.721661,Duck
SRR29449378,535.291374,715.055436,Duck
SRR29449379,471.721328,645.432759,Duck
SRR29449380,306.518753,456.405387,Duck
SRR29449381,329.044763,509.449496,Duck
SRR29449905,756.333449,951.403538,Duck
SRR29449906,699.627698,935.653504,Duck
SRR29449907,462.368774,613.640613,Duck
SRR29449908,541.595612,730.895086,Duck
SRR29449909,443.062579,574.400278,Duck
SRR29449910,431.553278,561.487524,Duck
SRR29449911,516.304441,716.83356,Duck
SRR29449912,630.104316,795.930095,Duck
SRR29449914,385.844944,494.019035,Duck
SRR29449915,330.168022,428.751531,Duck
SRR29449916,357.885943,452.672047,Duck
SRR29449917,392.400957,547.156018,Duck
SRR29449918,397.967409,519.582335,Duck
SRR29449919,391.963912,501.617131,Duck
SRR29449920,323.564584,469.710368,Duck
SRR29449921,553.139568,698.307607,Duck
SRR29449922,486.110185,654.398241,Duck
SRR29472726,427.366837,599.814886,Duck
SRR29472727,585.004095,802.21775,Duck
SRR29472728,607.208314,808.138615,Duck
SRR29472729,623.491051,813.346473,Duck
SRR29472730,130.862602,207.551089,Duck
SRR29472731,160.555024,274.897611,Duck
SRR29472732,123.999804,203.976383,Duck
SRR29472733,193.619489,281.405361,Duck
SRR29472734,524.405947,740.356288,Duck
SRR29472735,483.269892,712.475444,Duck
SRR29472736,563.667694,753.13063,Duck
SRR29472737,499.60302,704.704988,Duck
SRR29472738,444.803437,674.909758,Duck
SRR29472739,472.688323,648.945994,Duck
SRR29472740,477.686936,734.724768,Duck
SRR29472741,515.721252,709.587267,Duck
SRR29472742,587.961437,858.336292,Duck
SRR29472743,463.598677,685.055842,Duck
SRR29472744,176.172447,263.932468,Duck
SRR29472745,174.426377,260.930945,Duck
SRR29536163,670.539574,949.541351,Duck
SRR29536164,784.901498,1076.033977,Duck
SRR29536165,719.564202,1033.821349,Duck
SRR29536166,640.50867,918.450402,Duck
SRR29536167,706.236433,973.318156,Duck
SRR29536168,587.506525,793.500346,Duck
SRR29536169,678.195434,901.323757,Duck
SRR29536170,475.18299,522.948323,Duck
SRR29536171,182.218219,236.185833,Duck
SRR29536172,93.643632,126.831118,Duck
SRR29536174,816.008101,1444.648885,Duck
SRR29536175,486.916697,495.925614,Duck
SRR29536176,383.262757,762.971389,Duck
SRR29536177,424.440265,615.221236,Duck
SRR29536178,213.318282,244.271367,Duck
SRR29536179,670.994653,941.478234,Duck
SRR29536180,326.907895,504.410693,Duck
SRR29536181,690.298472,1039.090224,Duck
SRR29536182,913.210406,1089.092254,Duck
SRR29536183,741.390707,1087.638727,Duck
SRR29536185,317.054233,409.499933,Duck
SRR29536186,332.891369,460.662436,Duck
SRR29536187,488.661997,613.301707,Duck
SRR29536188,732.536533,1065.182089,Duck
SRR29536189,700.488559,981.10317,Duck
SRR29536190,613.785096,874.744689,Duck
SRR29536191,616.091511,893.928598,Duck
2100351003,38.26426304,290.6399334,Human
2199352035,0.029749864,261.336388,Human
2225789004,0.066523009,88.21124567,Human
3300000024,0,0.748072007,Human
3300000110,0,4.449878944,Human
3300000142,0,3.625313739,Human
3300000145,0.013307943,36.62013597,Human
3300000146,0,2.766659708,Human
3300000147,0,1.083023001,Human
3300000150,0,4.469216335,Human
3300000151,0,3.944735276,Human
3300000153,0,2.611268281,Human
3300000154,0,2.005917297,Human
3300000160,0,3.919404845,Human
3300000167,0,3.512323212,Human
3300000169,0,47.40370098,Human
3300000170,0,2.288587916,Human
3300000171,0,1.668303054,Human
3300000174,0,1.295936889,Human
3300000179,0.024615618,2.888770158,Human
3300000181,0,3.142001103,Human
3300000187,0,1.893516334,Human
3300000188,0.046812238,2.870256833,Human
3300000190,0,2.338505749,Human
3300000192,0.027718044,2.642901554,Human
3300000193,0,2.428173326,Human
3300000195,0.027599993,2.400758244,Human
3300000198,0,2.309730795,Human
3300000199,0.031932651,2.725721216,Human
3300000200,0,1.485960077,Human
3300000201,0,2.703678578,Human
3300000202,0.276245651,6.573711879,Human
3300000205,0.026493632,39.92418489,Human
3300000208,0.040369078,85.91767953,Human
3300000211,0,1.817300795,Human
3300000212,0.011697809,3.02070108,Human
3300000214,0,2.127752904,Human
3300000215,0,2.05020492,Human
3300000216,0,4.169183309,Human
3300000225,0,1.646338618,Human
3300000226,0,2.560213111,Human
3300000237,0,2.320683005,Human
3300000239,0,1.63716383,Human
3300000252,0,1.997027958,Human
3300000254,0,2.5588484,Human
3300000342,0,0.256799127,Human
3300000347,0.040099328,22.83636242,Human
3300000351,37.88950963,175.790602,Human
3300000353,0,10.82400974,Human
3300000354,0.012431557,19.10753837,Human
3300000371,0.166176738,24.53129266,Human
3300000374,0,19.32857344,Human
3300000383,0,47.25193592,Human
3300000385,0.027702854,62.31536752,Human
3300000386,0.114218696,19.58823807,Human
3300000394,0,38.10110162,Human
3300000405,0.070441568,7.218940324,Human
3300000412,0,3.665920561,Human
3300000425,0.074159565,9.355671233,Human
3300000426,0,23.73402999,Human
3300000427,0.087140447,22.26779343,Human
3300000463,0,15.17952554,Human
3300000520,0,6.823599618,Human
3300000526,0,3.948627473,Human
3300000839,0.07187975,18.49697073,Human
3300002091,0.080127849,16.21481619,Human
3300002092,0.047747276,18.25644057,Human
3300002098,0.157305508,4.489997006,Human
3300002154,0,0.36835917,Human
3300002163,192.8430656,475.444242,Human
3300002164,173.6891055,430.7301777,Human
3300002167,36.1168809,100.2947251,Human
3300002168,55.61936146,189.2116052,Human
3300002170,52.2297628,168.8148609,Human
3300002173,115.0234024,467.8365635,Human
3300002174,59.82751068,248.4153999,Human
3300002185,0.083544832,44.57470398,Human
3300002186,0,1.06298308,Human
3300002301,0.337510572,6.21132501,Human
3300002307,0.223290588,16.60013306,Human
3300002450,0.069484023,8.867864542,Human
3300002481,0.731193961,8.810138399,Human
3300002504,0.061671938,64.21340405,Human
3300002507,0.027007853,1.607536974,Human
3300002508,0.006806386,2.637759867,Human
3300002544,0.036326465,48.70476211,Human
3300002963,0.281045473,155.5353056,Human
3300002989,0,61.09785063,Human
3300003281,31.33896853,126.9065218,Human
3300003282,22.06762405,104.705678,Human
3300003364,0.061895122,40.55226684,Human
3300003375,0,10.18102855,Human
